Os08g09890	0.0	0.0	0.0	0.0
Os07g03710	0.0	0.0021	0.0	0.0006287460129253963
Os08g13270	0.0194	0.0001	0.0066	0.0
Os09g24610	0.0	0.0	0.0	0.0
Os08g41430	0.0	0.0	0.0	0.0
Os12g08790	0.0	0.0	0.0	0.0
Os10g24100	0.0	0.0012	0.0	0.0
Os02g42640	0.1604	0.0186	0.0	0.15323809189626658
Os02g51030	0.9265	0.0	0.0	0.9075241223922049
Os02g43440	0.0	0.006	0.0	0.014962954550775343
Os01g13285	0.0	0.0248	0.0	0.0
Os01g05390	0.0506	0.2702	0.0767	0.3642048812842773
Os03g54160	0.1364	0.9059	0.1388	0.8789061811409046
Os06g42610	0.9827	0.911	0.9099	2.830118994631636
Os01g72300	0.1103	0.1298	0.0171	0.004939712410242381
Os03g60310	0.0344	0.0	0.0	0.04281900838577246
Os11g38200	0.1259	0.2049	0.0585	0.28739748366074214
Os01g39510	0.8822	0.8372	0.9487	2.51375624580292
Os12g05320	0.0095	0.0	0.0	0.003248485650873434
Os04g51780	0.0911	0.0053	0.0511	0.20857673573785407
Os02g45070	0.0003	0.0	0.0	0.0
Os04g45600	0.9322	0.9365	0.9518	2.7624056461573447
Os10g29680	0.0	0.0336	0.0	0.0672042666426661
Os01g15220	0.0442	0.9217	0.0502	0.9906381425991729
Os06g49930	0.7846	0.1513	0.1135	1.1741078949020958
Os05g30320	0.7571	0.2807	0.2051	0.8864761456562382
Os02g29720	0.0	0.0	0.0	0.0
Os08g30480	0.172	0.395	0.14	0.36046747865773565
Os01g51700	0.2488	0.1168	0.0865	0.004764902210476429
Os02g32780	0.0742	0.0425	0.1722	0.10266961359575377
Os06g38770	0.9005	0.7374	0.8189	2.476613994288716
Os10g32509	0.0258	0.3819	0.0715	0.501606521426792
Os03g42030	0.0555	0.2033	0.0672	0.001593486582531889
Os09g06770	0.0019	0.0	0.0	0.0036322826738289793
Os02g35190	0.234	0.0003	0.001	0.3158202037786848
Os07g19220	0.1686	0.0015	0.0154	0.15573746397847288
Os08g19150	0.0	0.0001	0.0	0.00034966581642992267
Os10g04980	0.0	0.001	0.0	0.0
Os08g33140	0.0045	0.0965	0.0	0.03264025322249353
Os12g29550	0.3513	0.4265	0.3604	2.559144335233474
Os02g03510	0.3909	0.7115	0.5466	1.901827799111718
Os01g47270	0.5793	0.0	0.0	0.8629355182243817
Os03g13830	0.0008	0.0	0.0	0.0
Os01g37790	0.9335	0.9274	0.8974	2.769152575343133
Os04g52410	0.4879	0.6104	0.7963	2.049238585832994
Os01g45860	0.921	0.837	0.7704	2.711160647468076
Os06g04840	0.0001	0.0	0.0	0.0
Os12g34470	0.1737	0.0047	0.1164	0.05846541598216237
Os07g33370	0.0	0.002	0.0	0.0
Os03g11960	0.0049	0.0	0.0	0.002825095535912703
Os04g57930	0.0	0.0	0.0	0.0
Os08g12970	0.319	0.3014	0.2877	2.721690309501737
Os10g38890	0.444	0.0646	0.0271	1.002535290532951
Os11g03520	0.7882	0.3277	0.2998	2.766636569611023
Os03g49580	0.0	0.0	0.0	0.00023615583102565285
Os03g20430	0.3095	0.6633	0.2745	1.8861216736138733
Os07g27750	0.0202	0.0	0.0	0.060473513573586546
Os02g40270	0.9066	0.9505	0.851	2.721893977005907
Os04g20200	0.0	0.0	0.0	0.0
Os03g51160	0.0417	0.4076	0.0159	0.0
Os10g40880	0.9571	0.8578	0.87	2.7696764833637992
Os03g53970	0.0	0.0	0.0	0.0
Os10g34970	0.4959	0.1458	0.1086	1.041990343525259
Os02g41890	0.4968	0.5028	0.3781	0.4469398781171495
Os06g36320	0.0	0.0	0.0	0.0
Os10g07210	0.0	0.0012	0.0	0.0012641988154925565
Os02g12660	0.1246	0.2276	0.2956	0.0
Os03g14950	0.0001	0.0001	0.0	0.0
Os01g74580	0.0001	0.0	0.0	0.0001519983078256404
Os10g35290	0.8408	0.361	0.3078	1.3677225770472914
Os11g07580	0.7844	0.4803	0.603	2.5058722872114574
Os05g11190	0.5216	0.8349	0.4207	1.5897735785776446
Os01g40340	0.0	0.1748	0.0	0.017752590349583874
Os11g18680	0.6488	0.9037	0.6712	2.7732860921985627
Os03g50630	0.0	0.779	0.0	0.7548460845586774
Os06g30090	0.3814	0.0018	0.0015	0.1806452294633738
Os03g26280	0.0	0.0647	0.0	0.31141700477217815
Os03g39050	0.0	0.0	0.0	0.0
Os08g04630	0.3515	0.0	0.0	0.0
Os01g05380	0.0506	0.2702	0.0767	0.3642048812842773
Os02g24598	0.9776	0.9169	0.928	2.965711535336834
Os04g11750	0.0	0.0001	0.0	0.0
Os12g02760	0.0	0.1727	0.0	0.0
Os01g13420	0.0	0.0168	0.0	0.0
Os06g15830	0.0	0.0	0.0	0.0
Os08g34610	0.3492	0.0016	0.0015	0.8990408886777812
Os08g32500	0.024	0.1332	0.0183	0.0
Os03g16570	0.1156	0.2648	0.0356	0.49490425827221973
Os03g59700	0.0001	0.6353	0.0001	0.8062016371563652
Os04g02490	0.1118	0.0069	0.0234	0.2807515725935311
Os12g35560	0.1401	0.2445	0.0684	0.11735969004847757
Os09g13870	0.4539	0.5204	0.4008	2.2822947343409106
Os04g45670	0.9439	0.8682	0.8718	2.6698982934834827
Os09g10840	0.105	0.1563	0.0984	0.0
Os12g16680	0.3523	0.939	0.3477	1.007709402396277
Os09g38520	0.3581	0.2105	0.2089	0.0017031740958936004
Os04g16728	0.6952	0.0017	0.0016	0.9308612610083801
Os11g13910	0.476	0.4841	0.4967	2.882888671356076
Os04g23120	0.0	0.493	0.0	0.9859626608743601
Os10g42250	0.0	0.0002	0.0	0.0004080990171891896
Os05g35810	0.194	0.0	0.0	0.03062053904661466
Os01g46690	0.2607	0.4296	0.2234	1.7285385686917691
Os01g45960	0.0015	0.0259	0.1572	0.0
Os02g35450	0.0002	0.0	0.0	0.0
Os07g07470	0.5119	0.8625	0.5513	0.8643260163647837
Os01g55270	0.0	0.0	0.0	0.0
Os03g56060	0.0	0.1582	0.0	0.0
Os04g33770	0.0	0.0	0.0	0.0
Os10g18400	0.0	0.027	0.0	0.034725309666777227
Os07g49400	0.0086	0.0908	0.1389	0.25529798831831263
Os07g39010	0.1456	0.052	0.0968	1.008129507305712
Os06g50970	0.0003	0.0014	0.0	0.0
Os01g49180	0.2589	0.0893	0.1054	0.0
Os04g12370	0.9421	0.8143	0.8422	2.6678266541295685
Os12g05540	0.1958	0.239	0.2048	0.0
Os01g50590	0.4617	0.4644	0.4006	1.2267926318230944
Os08g09570	0.0	0.0005	0.0	0.0008172613101852244
Os07g14660	0.2437	0.1951	0.1902	0.0
Os08g19620	0.0057	0.0003	0.0	0.0
Os02g27830	0.0991	0.0067	0.0	0.0049957527307522565
Os10g12080	0.0	0.2537	0.0	0.00020694094788253903
Os02g06070	0.1133	0.102	0.0	0.13936042403330773
Os02g15640	0.2577	0.2247	0.2395	0.004975998104577495
Os04g48810	0.0525	0.0067	0.5652	0.7958337692977764
Os02g16480	0.003	0.0	0.0	0.008982979403972302
Os09g01790	0.0	0.0	0.0	0.0
Os07g09460	0.2835	0.9144	0.309	1.8769589544655703
Os01g68598	0.0	0.0002	0.0	0.0006605925593959894
Os04g52400	0.4094	0.531	0.7327	1.7146060734871353
Os03g44290	0.109	0.8467	0.1295	1.214570476864441
Os10g37690	0.0	0.0	0.0	0.0
Os06g18120	0.0	0.0201	0.0	0.004519053377651017
Os01g11640	0.0	0.0017	0.0	0.0
Os04g33480	0.0218	0.0	0.0	0.0041662943265770025
Os02g05090	0.0005	0.003	0.0045	0.012364967841449026
Os08g09400	0.0012	0.0001	0.0016	0.006795243629236447
Os12g24410	0.3393	0.8968	0.3544	1.124908644013444
Os02g37100	0.0027	0.0053	0.0	0.004542185188498471
Os07g13234	0.0	0.0007	0.0	0.00014974459540284535
Os02g03050	0.8285	0.7618	0.9145	2.508309335497968
Os07g26590	0.3801	0.0564	0.0869	0.21446799512948844
Os03g45320	0.7934	0.7756	0.9761	2.5342066947720796
Os04g35560	0.9788	0.9274	0.9172	2.7997260562824686
Os08g05540	0.0	0.7257	0.0	0.6713603139932243
Os06g29380	0.1702	0.0	0.025	0.16104735259599923
Os08g08360	0.0242	0.0121	0.0327	0.040530683177465776
Os11g41390	0.3394	0.4598	0.3299	0.23088959823265398
Os03g25500	0.9094	0.8215	0.8603	2.7265363325857073
Os02g16690	0.0	0.0	0.0	0.0
Os09g25090	0.0	0.0	0.0	0.0
Os05g25450	0.8077	0.0392	0.0353	0.8734265350699592
Os04g01690	0.1222	0.258	0.0614	0.00013660995692299505
Os05g32060	0.0	0.0	0.0	0.0
Os07g46070	0.0935	0.0012	0.0	0.06203120204334123
Os04g41000	0.4564	0.637	0.6848	1.648540423813881
Os11g39490	0.3109	0.5243	0.4329	2.4234172448073608
Os02g03180	0.7689	0.6878	0.9016	2.2838209957175857
Os01g41220	0.0	0.0001	0.0	0.0006164888890327624
Os03g02230	0.5934	0.0	0.0	0.0045819883441222675
Os01g71350	0.2356	0.6387	0.2229	2.31065682461765
Os01g49770	0.2454	0.2393	0.2296	0.007476183363142042
Os02g12430	0.0	0.6559	0.0	0.9857996971317796
Os11g46250	0.3082	0.5123	0.5244	0.21236755131520824
Os07g28420	0.1474	0.378	0.1104	0.008471159780914395
Os02g50374	0.0	0.0	0.0	0.0
Os12g06870	0.4168	0.0	0.0	0.5841740875328452
Os08g16920	0.0	0.0003	0.0	0.0
Os02g06910	0.344	0.7985	0.3852	1.7156507028999857
Os02g08510	0.5497	0.6027	0.5992	2.8770404790433344
Os09g04995	0.0	0.0	0.0	0.0
Os04g59360	0.0304	0.0	0.0	0.0
Os11g02630	0.8561	0.6106	0.5622	0.7251365607775745
Os09g33920	0.0303	0.001	0.0002	0.0
Os07g31460	0.0936	0.0001	0.0	0.0
Os09g35640	0.6626	0.4953	0.3812	0.580240743671967
Os02g05700	0.5115	0.7786	0.4751	1.4486536590632473
Os03g61290	0.1976	0.0	0.0	0.24544454571130225
Os06g47220	0.013	0.0001	0.0004	0.0031094485431806262
Os09g36070	0.1995	0.5935	0.2294	0.7780290621493294
Os04g39940	0.0345	0.0	0.0	0.07230139201611907
Os01g59790	0.0	0.0	0.0	0.0
Os07g39130	0.0076	0.1519	0.0251	0.0
Os07g38830	0.4283	0.0234	0.0153	0.024457369772229898
Os08g33370	0.0941	0.0	0.0	0.07737083728616234
Os10g37580	0.0	0.0	0.0	0.0
Os04g34590	0.1596	0.2769	0.0963	0.04775673561562277
Os04g41160	0.097	0.0	0.0225	0.07681474230348706
Os02g16790	0.1651	0.2381	0.113	0.18881497407435854
Os08g05610	0.0	0.9347	0.0	0.8801336531901149
Os03g13250	0.0	0.0002	0.0	0.0004986320125571764
Os09g19880	0.3845	0.3616	0.2339	0.2851660660727984
Os08g29190	0.0151	0.969	0.0152	1.0557422031468549
Os04g22070	0.4184	0.4936	0.4238	2.671532876240791
Os10g05940	0.0156	0.0	0.0	0.0
Os05g08440	0.0466	0.0	0.0	0.1163113104744451
Os10g20240	0.0	0.2031	0.0	0.7377121599340236
Os08g38580	0.6863	0.8601	0.5813	2.5850732313606084
Os03g53419	0.0	0.9444	0.0	0.9185578505006161
Os01g50880	0.0587	0.1989	0.0346	0.1469805541648097
Os07g09420	0.4087	0.8788	0.464	1.7914642710803896
Os01g14310	0.001	0.9664	0.001	0.9748652988207155
Os02g14710	0.0	0.2423	0.0	0.0005920012917712825
Os04g07540	0.9962	0.936	0.9325	2.8435795647570377
Os01g62210	0.0	0.0	0.0	0.0
Os06g31190	0.2573	0.2249	0.2152	0.33143366665939966
Os01g50622	0.9837	0.6664	0.6776	2.3099774831519806
Os06g21600	0.6476	0.0967	0.1158	0.43563885580455675
Os11g40270	0.0007	0.002	0.0006	0.0026041162564375275
Os11g32670	0.0	0.8265	0.0	0.833076468278019
Os02g08460	0.0	0.0	0.0	0.0
Os02g34710	0.0227	0.0	0.0	0.0
Os03g01450	0.394	0.0	0.0	0.04179032626532142
Os02g51110	0.0532	0.0	0.0	0.0
Os02g26580	0.5299	0.0	0.0	0.5982804049845936
Os07g01260	0.0004	0.0028	0.0	0.0034767448550176994
Os02g52450	0.0006	0.0	0.0	0.00039673929126671226
Os05g44350	0.1919	0.1763	0.1863	0.00016580425203926996
Os05g47470	0.0962	0.0	0.0	0.2835393552187542
Os02g18620	0.8892	0.6929	0.7799	2.3442570409773733
Os08g04100	0.2325	0.0	0.0	0.21640375144730017
Os07g14760	0.0	0.0	0.0	0.0
Os01g60450	0.2649	0.3136	0.2485	0.0007891020372154944
Os03g12030	0.0087	0.0369	0.0015	0.0
Os01g64410	0.0	0.0	0.0	0.0
Os12g11240	0.0581	0.0473	0.3655	0.47087528379371557
Os11g15590	0.9046	0.9097	0.9211	2.678553689164633
Os12g42130	0.0003	0.0003	0.0014	0.0004074434921632619
Os12g39860	0.0	0.0	0.0	0.0
Os02g19060	0.307	0.3038	0.3272	2.7876897201420543
Os06g34080	0.0021	0.0011	0.5185	0.4882634028687268
Os04g15740	0.515	0.0095	0.0063	0.005178275381272357
Os05g30660	0.8009	0.0172	0.0267	0.9852078754373476
Os01g55380	0.0573	0.3712	0.1109	0.4399486005105363
Os07g33710	0.0	0.0	0.0	0.0
Os03g62210	0.729	0.8305	0.689	1.5985352715968375
Os06g51370	0.8577	0.0387	0.0417	1.0615921959227497
Os01g16730	0.189	0.4702	0.1982	0.005144998573495263
Os05g33554	0.0	0.0	0.0	0.0
Os08g21570	0.0013	0.0	0.0	0.0
Os05g27970	0.1237	0.0001	0.0	0.14811492058404963
Os11g29820	0.0244	0.0008	0.0	0.02187428062274388
Os07g34390	0.0	0.0022	0.0	0.013384022208056123
Os03g47200	0.0	0.4468	0.0	0.732354330493046
Os04g01150	0.0	0.3824	0.0	0.37936218871757565
Os04g12980	0.0318	0.0	0.0	0.06356300319924946
Os01g49810	0.0	0.0128	0.0	0.05111934902107074
Os05g15350	0.0	0.824	0.0	0.8509159555135795
Os01g58444	0.35	0.7635	0.2876	1.7892022524632578
Os11g18770	0.598	0.0184	0.004	0.7417596571405486
Os03g21620	0.0	0.0	0.0	0.0
Os06g15380	0.0	0.0	0.0	0.0
Os03g57290	0.0019	0.1292	0.0015	0.0
Os02g10390	0.2811	0.1148	0.2862	0.20344161362332303
Os03g05710	0.9042	0.0	0.0	0.9027033891962547
Os01g46140	0.9502	0.8895	0.8594	2.653399412976085
Os12g11620	0.0283	0.1125	0.2914	0.4698821354998097
Os06g40390	0.0221	0.0	0.0	0.014155355879604259
Os07g25540	0.143	0.0008	0.002	0.4172101971464268
Os08g21890	0.3852	0.1681	0.121	0.022192712955373728
Os09g09930	0.0086	0.0004	0.0064	0.03680027641525263
Os05g37410	0.2866	0.1602	0.1552	0.0
Os05g37050	0.0	0.0	0.0017	0.0
Os06g08790	0.003	0.1296	0.0023	0.0
Os10g04580	0.0002	0.0986	0.0005	0.0
Os10g05890	0.0	0.0	0.0	0.0
Os12g40790	0.7426	0.9425	0.7838	2.8625878633873434
Os02g45230	0.0017	0.0	0.0	0.0007843270619157794
Os01g53070	0.0028	0.0	0.0	0.00016595305825983786
Os09g36690	0.1609	0.653	0.1865	1.0030442380082927
Os03g50550	0.0	0.7921	0.0	0.7812163084338765
Os04g49660	0.2517	0.215	0.2198	0.028379878517022616
Os06g43370	0.0	0.0	0.0	0.0
Os02g16000	0.0	0.0	0.0	0.0
Os08g04570	0.0	0.0	0.0	0.0
Os03g18640	0.2434	0.0	0.0	0.0
Os08g39170	0.4284	0.5713	0.4235	2.663078646153912
Os02g45530	0.1994	0.0	0.0	0.007656192366352288
Os11g01060	0.9529	0.9511	0.9071	2.6979885815772695
Os01g43760	0.0	0.0	0.0	0.0
Os06g41280	0.0015	0.0	0.0	0.0029044210676009152
Os11g19770	0.2611	0.0	0.0	0.019065001748244437
Os02g20430	0.3186	0.0	0.0	0.789288280280572
Os04g26180	0.0	0.9666	0.0	0.9908620061398558
Os05g06440	0.0223	0.1467	0.0156	0.9175930522215375
Os01g13910	0.0	0.004	0.0	0.0032791328686252452
Os11g40674	0.1601	0.4481	0.1944	0.006054425590552137
Os04g34010	0.0	0.0	0.0	0.0
Os01g21144	0.4204	0.0263	0.0355	0.3558690513275051
Os01g36870	0.9587	0.7841	0.7748	2.542531875400663
Os10g21230	0.8632	0.7313	0.7837	1.8854666750808158
Os02g33250	0.0147	0.0013	0.0484	0.0
Os05g13790	0.4397	0.4613	0.3623	0.06386201090668453
Os03g16680	0.1378	0.9421	0.1435	1.232793917147351
Os02g49510	0.0509	0.0	0.0	0.0
Os01g60850	0.0124	0.0	0.0	0.015393463264491314
Os11g25230	0.0908	0.1572	0.1119	0.012697286555711229
Os04g48484	0.1096	0.1053	0.2531	0.03750237699992365
Os06g33080	0.3556	0.627	0.3026	1.821158451988127
Os07g44460	0.0	0.0	0.0	0.0
Os03g09060	0.0599	0.0007	0.0	0.07558594133095431
Os02g08140	0.1961	0.2212	0.6288	0.9342583525398529
Os05g41380	0.0	0.6295	0.0	0.767328435463668
Os04g02160	0.007	0.5746	0.0056	0.9277858187626471
Os06g15800	0.0	0.0	0.0	0.0
Os11g05250	0.5228	0.0	0.0	0.5804756392187388
Os01g66570	0.1419	0.0	0.0	0.08014450146541241
Os06g16390	0.1491	0.1962	0.1609	0.0
Os02g29240	0.076	0.076	0.0	0.0
Os04g40120	0.0046	0.0	0.0	0.00363647980791848
Os02g35590	0.333	0.0066	0.0066	0.0
Os04g38000	0.0001	0.7132	0.0	0.2685398958275599
Os09g29990	0.1806	0.186	0.4854	1.7038960943404557
Os08g13900	0.014	0.0007	0.0009	0.043021242510328905
Os02g26890	0.7761	0.0	0.0	0.7743697376353454
Os06g36240	0.0	0.0282	0.0	0.0
Os01g25240	0.0	0.0	0.0	0.0
Os08g09170	0.0007	0.1556	0.0	0.0
Os01g36984	0.9584	0.8118	0.837	2.5751835244761043
Os10g30719	0.0	0.0	0.0	0.0
Os01g47050	0.44	0.0	0.0	0.8939712889418697
Os10g25690	0.0	0.0	0.0	0.0
Os01g70690	0.0001	0.0	0.0	0.0
Os01g59890	0.0	0.0	0.0	0.0
Os04g56780	0.5637	0.5079	0.8777	2.3139689530879854
Os09g35560	0.7113	0.2324	0.2457	2.858502865147666
Os12g34018	0.827	0.6124	0.7477	2.4031227930681816
Os09g32532	0.0	0.0	0.0	0.0
Os06g14340	0.0	0.0	0.0	0.0
Os11g24520	0.0017	0.0	0.0	0.005042686108078898
Os09g19560	0.0004	0.6245	0.0006	0.8792119031386332
Os04g05060	0.132	0.1628	0.2085	0.6345534226481022
Os11g01730	0.4531	0.845	0.5362	1.2640725004680078
Os06g20150	0.0605	0.329	0.0282	0.028973270861693212
Os04g24110	0.0012	0.4723	0.0	0.8467083388907045
Os09g21740	0.9737	0.3323	0.3294	1.7194435398947632
Os02g44510	0.3721	0.0	0.0	0.013534795702984881
Os01g13430	0.0	0.3638	0.0	0.0
Os02g39840	0.3502	0.2004	0.1159	2.021275401584675
Os11g38190	0.1469	0.0374	0.0332	0.22063428846442845
Os02g05730	0.2251	0.8027	0.284	1.1312480969053056
Os04g28540	0.4008	0.9085	0.3895	0.8451442667615556
Os03g04680	0.001	0.3314	0.001	0.0015454844256380662
Os05g48240	0.0049	0.8583	0.0056	0.9129036077396645
Os01g06920	0.0163	0.7243	0.0167	0.9772692587684182
Os05g30650	0.8009	0.0172	0.0267	0.9852078754373476
Os04g42130	0.0041	0.0	0.0	0.006323802828919645
Os11g32720	0.0	0.8094	0.0	0.9243040021441953
Os09g19650	0.0522	0.6669	0.0629	0.7167276027084141
Os01g11170	0.0042	0.1202	0.0	0.45082518537024163
Os06g11040	0.0025	0.2051	0.0012	0.27310453267014445
Os02g30560	0.0	0.0	0.0	0.0
Os06g14460	0.0	0.0	0.0	0.0
Os03g18560	0.1691	0.3772	0.2009	1.276689550753439
Os06g05090	0.0087	0.0	0.0	0.040798117334035156
Os03g15080	0.0	0.0314	0.0	0.003155319785997923
Os06g37410	0.0005	0.1332	0.0002	0.16718711250179485
Os12g17680	0.0007	0.0	0.0	0.002004064480393364
Os10g02500	0.1655	0.0121	0.0078	0.0
Os01g53079	0.0441	0.0	0.0	0.1503137591475462
Os07g38740	0.0347	0.0	0.0	0.0
Os02g27800	0.481	0.0015	0.0	0.6998595727485047
Os11g35060	0.0044	0.436	0.0047	0.8812388102993125
Os01g42840	0.0	0.0	0.0	0.0
Os08g34370	0.0	0.0771	0.0	0.0
Os02g47140	0.1368	0.0	0.0	0.1448511941437013
Os11g23050	0.1064	0.3512	0.0916	0.0
Os08g16740	0.0011	0.0031	0.0	0.0016747471131993708
Os11g24500	0.0306	0.2804	0.0364	0.0
Os08g42600	0.1077	0.0	0.0	0.2763677714896082
Os10g22630	0.0001	0.0	0.0	0.0
Os10g34030	0.0002	0.0017	0.0	0.011564468142065132
Os11g36240	0.5201	0.8068	0.6447	1.9717378448242084
Os05g08820	0.0	0.9363	0.0	0.9312080176541926
Os03g19010	0.3137	0.0	0.0	0.3129248305077712
Os07g43390	0.0231	0.0	0.0	0.03910472322392833
Os07g06560	0.92	0.8885	0.8303	2.672457119446101
Os01g14000	0.0	0.0	0.0	0.0
Os01g48020	0.0	0.0	0.0	0.0
Os08g23690	0.2041	0.0251	0.0308	0.0
Os04g52710	0.1087	0.0573	0.0214	0.6817791495812598
Os07g11100	0.1722	0.8581	0.2009	1.408268532457026
Os03g40030	0.0	0.0	0.0	0.0
Os05g25680	0.3213	0.8101	0.3994	1.2555297495306883
Os05g24560	0.0933	0.302	0.0352	0.10415463859542529
Os06g09890	0.7107	0.9305	0.7229	2.705626858005757
Os07g04160	0.0773	0.0244	0.0005	0.11187780470609177
Os10g02900	0.0666	0.041	0.0431	0.2003638968215542
Os12g40780	0.8477	0.9651	0.8727	2.8969682044101437
Os04g01170	0.0	0.3412	0.0	0.025143757764967134
Os10g20310	0.0001	0.3278	0.0001	0.00015009416105593587
Os10g34470	0.0	0.0	0.0	0.0
Os03g60470	0.0	0.0	0.0	0.0
Os08g19600	0.0	0.025	0.0	0.0
Os06g48860	0.4848	0.2598	0.1674	1.9414366243415202
Os02g34940	0.0072	0.0	0.0	0.03391240503086279
Os10g33760	0.2143	0.4501	0.4779	1.1029224694690891
Os03g02255	0.317	0.0	0.0	0.9509497769247518
Os01g07940	0.0007	0.0273	0.0	0.0002446349412923432
Os03g16410	0.0	0.0206	0.0	0.02066234333199135
Os01g05510	0.0063	0.1004	0.0	0.12286141430879294
Os01g39760	0.5115	0.0001	0.0001	0.4888387389608766
Os01g25065	0.0	0.0	0.0	0.0
Os05g04490	0.2344	0.0113	0.0034	0.08983968409167342
Os07g19210	0.1686	0.0015	0.0154	0.15573746397847288
Os04g43922	0.5987	0.9314	0.5836	2.7112502720587557
Os09g31442	0.0	0.0	0.0	0.0
Os10g35340	0.0229	0.0001	0.0001	0.0
Os01g64000	0.0	0.0	0.0	0.0
Os02g09250	0.0028	0.0	0.0	0.008412451035924806
Os03g03980	0.0249	0.0	0.0	0.039913715059627486
Os02g25020	0.7864	0.0	0.0	0.8554540796801002
Os04g21890	0.0	0.0	0.0	0.0
Os01g45040	0.0001	0.1026	0.0022	0.1567544701060768
Os04g44150	0.4984	0.8341	0.5351	2.6311547675298614
Os08g34840	0.0	0.0	0.0	0.0
Os01g47290	0.747	0.0	0.0	0.7539858873088809
Os08g06620	0.1491	0.328	0.1507	0.001398281083367925
Os11g08680	0.0	0.1194	0.0	0.15539020524317193
Os08g09760	0.1626	0.118	0.1222	2.643633342548937
Os05g46330	0.1671	0.0	0.0	0.3527467408956101
Os02g43430	0.0192	0.0062	0.0	0.007155043297798924
Os08g02270	0.8086	0.928	0.8781	2.7253231556634185
Os06g09540	0.6392	0.7352	0.6373	0.0
Os01g10070	0.0	0.0	0.0	0.0
Os04g10400	0.2377	0.2394	0.2486	0.0
Os01g25010	0.0	0.0	0.0	0.0
Os10g19318	0.0005	0.0055	0.0	0.011983211044553466
Os06g19400	0.6934	0.6551	0.6535	2.8564869899719207
Os02g08160	0.0	0.0	0.0	0.0
Os11g42240	0.5143	0.6188	0.5201	2.782053889160526
Os10g20450	0.0	0.3129	0.0	0.0
Os10g25570	0.0	0.0029	0.0	0.00299042684886619
Os10g02890	0.054	0.0095	0.0024	0.1605098674548342
