CHR	IN	PC1	PC2	PC3	PC4	PC5
10	18582235	0.6563	0.13611	0.05407	0.04059	0.03891
10	5734692	0.30527	0.22938	0.17905	0.1008	0.09835
10	17596710	0.5509	0.16098	0.09557	0.04707	0.03454
10	20611121	0.76035	0.05051	0.04264	0.03843	0.01852
10	20376284	0.79138	0.14037	0.02011	0.01196	0.00805
10	22265610	0.81782	0.04895	0.02883	0.01942	0.01771
10	22331692	0.65595	0.09221	0.08193	0.046	0.02135
10	16728366	0.47949	0.30148	0.15134	0.03282	0.00977
10	3801391	0.36302	0.16204	0.1085	0.08669	0.08002
10	14654329	0.59652	0.19343	0.0826	0.05193	0.00817
10	10338612	0.60197	0.14616	0.07674	0.05212	0.05193
10	6209847	0.83659	0.05266	0.0273	0.01833	0.01353
10	22790456	0.67421	0.14469	0.10311	0.02004	0.01836
10	8470841	0.36959	0.16491	0.13146	0.10134	0.08651
10	4948282	0.56947	0.19173	0.06662	0.03506	0.02421
10	19454314	0.71747	0.18589	0.04672	0.0048	0.00441
10	3397244	0.46316	0.25497	0.13342	0.04072	0.03066
10	9961794	0.28194	0.18511	0.12342	0.10512	0.07143
10	13140292	0.83938	0.06408	0.01914	0.01153	0.00908
10	14795077	0.62989	0.08687	0.07909	0.04197	0.03517
10	13975880	0.28931	0.22524	0.19941	0.05391	0.04926
10	20644174	0.73439	0.16821	0.02734	0.02397	0.0063
10	3047759	0.45575	0.20544	0.08526	0.06895	0.04391
10	7274832	0.2524	0.1495	0.13976	0.10749	0.09155
10	4604241	0.37846	0.19771	0.16763	0.06406	0.05617
10	14614866	0.45587	0.11828	0.09688	0.07974	0.06119
10	5833043	0.35549	0.15588	0.1136	0.09198	0.08495
10	868694	0.30088	0.19908	0.19132	0.10826	0.04699
10	19939672	0.56645	0.15039	0.08841	0.06875	0.04565
10	22036827	0.44119	0.12673	0.09518	0.04908	0.0435
10	13615453	0.35739	0.23842	0.16165	0.10786	0.06201
10	23034120	0.65665	0.23981	0.02661	0.02584	0.01781
10	14106975	0.61936	0.23957	0.07012	0.0479	0.00358
10	1540448	0.69604	0.10516	0.05049	0.04868	0.03297
10	6641040	0.46529	0.17397	0.12272	0.1002	0.04504
10	13189475	0.70152	0.08663	0.04926	0.03803	0.02814
10	65892	0.43674	0.24836	0.10365	0.07373	0.02613
10	19477905	0.51343	0.27722	0.11951	0.00985	0.00741
10	20250984	0.78433	0.10026	0.05984	0.02263	0.00756
10	20889660	0.63806	0.21339	0.04585	0.02922	0.0143
10	22850279	0.66187	0.09342	0.06848	0.05207	0.02741
10	5505388	0.83695	0.07207	0.05854	0.01616	0.0078
10	9077101	0.30398	0.25658	0.14308	0.12767	0.04524
10	21389373	0.7691	0.10989	0.05094	0.01566	0.00904
10	21856627	0.92168	0.04235	0.00599	0.00404	0.00284
10	6275444	0.56733	0.09043	0.06547	0.05896	0.05645
10	16842031	0.65475	0.2049	0.05223	0.03459	0.01562
10	3080566	0.57655	0.1213	0.0952	0.04409	0.02554
10	3031415	0.4691	0.14913	0.11856	0.10415	0.03518
10	22380920	0.67483	0.12068	0.03533	0.03347	0.02736
10	23036284	0.61476	0.22619	0.06209	0.02614	0.01957
10	22583139	0.6309	0.13691	0.04781	0.03471	0.03335
10	11698561	0.62626	0.10842	0.06376	0.06292	0.0591
10	1212802	0.34953	0.1523	0.1304	0.06668	0.05137
10	11567491	0.39891	0.24021	0.1086	0.09616	0.0631
10	360838	0.60832	0.19777	0.08685	0.04084	0.02264
10	11256203	0.52349	0.14792	0.10676	0.04855	0.04437
10	344460	0.52708	0.19573	0.10577	0.06091	0.02369
10	333208	0.33566	0.23313	0.18999	0.11162	0.04128
10	17154115	0.43568	0.27922	0.1862	0.04495	0.03521
10	5128596	1.0	0.0	0.0	0.0	0.0
10	6947227	0.43135	0.1346	0.12943	0.09225	0.06781
10	5718085	0.60798	0.15738	0.06783	0.05326	0.03243
10	6390176	0.35186	0.20266	0.10386	0.07936	0.05879
10	13746594	0.45754	0.17925	0.13113	0.0834	0.06164
10	7946659	0.30524	0.20599	0.18219	0.10869	0.04668
10	20043387	0.80789	0.06092	0.03279	0.03013	0.02096
10	8421799	0.35127	0.20765	0.14428	0.10764	0.07143
10	12779944	0.52412	0.22751	0.05998	0.05189	0.04624
10	14778793	0.36456	0.23041	0.17582	0.11024	0.04082
10	6521259	0.25981	0.22385	0.16075	0.10833	0.09684
10	21430701	0.45709	0.28334	0.12432	0.04194	0.00812
10	18494669	0.42984	0.29569	0.1806	0.02348	0.02053
10	3785139	0.46625	0.28419	0.06241	0.0417	0.03759
10	1835444	0.67728	0.11091	0.05321	0.03835	0.01628
10	7586230	0.34053	0.29853	0.15775	0.10821	0.03121
10	5800375	0.203	0.18764	0.12602	0.07916	0.06627
10	5374392	0.55171	0.15504	0.08711	0.04799	0.04756
10	4587966	0.4164	0.25845	0.13769	0.03008	0.02785
10	12763585	0.54692	0.33389	0.06646	0.01458	0.00854
10	22643138	0.53167	0.16964	0.1656	0.04827	0.01583
10	22793612	0.67989	0.11703	0.07982	0.02687	0.02321
10	12321222	0.73054	0.13698	0.05822	0.02623	0.01437
10	12927433	0.4084	0.30883	0.11747	0.04721	0.02284
10	21004746	0.61304	0.2236	0.06581	0.05543	0.01341
10	8700363	0.29373	0.15525	0.14419	0.13557	0.12625
10	1016272	0.53436	0.13812	0.07326	0.06121	0.04109
10	10469842	0.68725	0.11047	0.07593	0.03542	0.03197
10	22659542	0.60038	0.23832	0.04845	0.01745	0.01484
10	15139287	0.55039	0.29043	0.06034	0.02559	0.01986
10	15548889	0.4797	0.17465	0.10169	0.09024	0.03737
10	5718490	0.70487	0.18404	0.06402	0.01032	0.00723
10	934369	0.32016	0.24662	0.1465	0.07965	0.06749
10	7635427	0.5127	0.14913	0.11213	0.07042	0.05521
10	4542936	0.23105	0.1807	0.14071	0.1166	0.06304
10	17175432	0.32022	0.27988	0.22763	0.05264	0.03942
10	22151657	0.52835	0.28452	0.05549	0.02474	0.02035
10	16692647	0.26206	0.23564	0.18629	0.10549	0.06275
10	18563571	0.6886	0.09703	0.04403	0.03613	0.02008
10	1786356	0.38822	0.17777	0.1143	0.08134	0.05263
10	14320117	0.65275	0.24442	0.023	0.01944	0.01423
10	9568758	0.62323	0.08954	0.06775	0.05131	0.03902
10	22074793	0.70698	0.16998	0.03936	0.01334	0.00897
10	4473336	0.41144	0.15492	0.12526	0.06521	0.04873
10	19513428	0.58771	0.29072	0.07176	0.00845	0.00661
10	9028090	0.47123	0.1326	0.09604	0.06752	0.05193
10	17433084	0.38635	0.28083	0.17311	0.04053	0.03186
10	18121213	0.43073	0.26438	0.2004	0.02871	0.01251
10	5816830	0.27371	0.19574	0.17097	0.11997	0.07507
10	6160895	0.32148	0.28131	0.09522	0.05934	0.05778
10	13353473	0.74216	0.10128	0.04236	0.02847	0.01437
10	18986411	0.61113	0.19799	0.05086	0.04425	0.01347
10	4571652	0.32384	0.2006	0.14758	0.07975	0.06003
10	10273288	0.37686	0.19413	0.17219	0.08738	0.02947
10	10781196	0.31658	0.19784	0.17068	0.06725	0.05077
10	6029837	0.52578	0.31856	0.03702	0.03153	0.02826
10	2081294	0.30638	0.19305	0.13777	0.08112	0.06381
10	1655311	0.76665	0.10321	0.03122	0.01681	0.01381
10	17470101	0.518	0.2388	0.12618	0.04748	0.01377
10	10322008	0.52181	0.12929	0.11197	0.04449	0.04104
10	16673539	0.44332	0.21301	0.08397	0.0774	0.04733
10	17580564	0.3502	0.21286	0.12265	0.06717	0.03771
10	2458133	0.39286	0.2523	0.1467	0.04799	0.03758
10	23118124	0.73947	0.08659	0.05662	0.04212	0.01857
10	10404375	0.61343	0.17765	0.0715	0.05113	0.02831
10	18586873	0.44131	0.19889	0.15575	0.04188	0.03156
10	3228188	0.25026	0.25026	0.25026	0.24921	0.0
10	18456483	0.58869	0.17953	0.0739	0.06102	0.0208
10	8536606	0.38175	0.19119	0.14551	0.12319	0.06973
10	14074400	0.70639	0.12867	0.07972	0.04218	0.00727
10	18399779	0.33296	0.22551	0.17497	0.14339	0.02373
10	1868325	0.47441	0.14546	0.13267	0.08324	0.04675
10	23020070	0.64136	0.12221	0.03743	0.03555	0.03323
10	18961841	0.4515	0.34123	0.05321	0.02492	0.02338
10	770600	0.78089	0.07564	0.04727	0.02503	0.01758
10	11715113	0.49409	0.15687	0.13174	0.08228	0.04959
10	7553581	0.30212	0.14498	0.13281	0.11299	0.07659
10	20120110	0.65758	0.20188	0.04652	0.02731	0.02617
10	21299760	0.8853	0.06737	0.00784	0.00467	0.00406
10	8094260	0.36252	0.29311	0.10355	0.0822	0.03853
10	22235602	0.78165	0.16905	0.01397	0.00789	0.00536
10	12141111	0.42777	0.28308	0.21601	0.01657	0.01137
10	7422520	0.63141	0.07357	0.07129	0.05043	0.04755
10	12485181	0.65938	0.12293	0.05009	0.0332	0.02101
10	4274521	0.22451	0.19264	0.16934	0.13381	0.10947
10	12277173	0.65273	0.22	0.05191	0.02283	0.01355
10	1114688	0.44386	0.14753	0.09832	0.08534	0.04634
10	13402689	0.5297	0.19223	0.09126	0.05553	0.02825
10	9945668	0.29721	0.19068	0.16162	0.13013	0.05365
10	8684104	0.31026	0.17555	0.14032	0.10935	0.09936
10	3211851	0.95044	0.02481	0.02475	0.0	0.0
10	4489804	0.23426	0.21294	0.11531	0.09163	0.07081
10	22544973	0.82851	0.06489	0.02996	0.02246	0.01266
10	13795918	0.49185	0.24931	0.09858	0.04863	0.02413
10	7995983	0.46934	0.21257	0.0921	0.06226	0.04716
10	12730961	0.63021	0.15623	0.10198	0.02597	0.0155
10	15736931	0.39554	0.28866	0.12306	0.11251	0.04447
10	3828494	0.22031	0.18409	0.1291	0.11525	0.08304
10	17564247	0.57766	0.17676	0.05327	0.04919	0.03825
10	17121880	0.47972	0.26161	0.10411	0.06032	0.03726
10	10945114	0.46122	0.20965	0.16046	0.04321	0.03272
10	14756623	0.34163	0.29898	0.17094	0.06833	0.06179
10	17765818	0.61373	0.21847	0.0574	0.04722	0.02186
10	17996895	0.53989	0.29533	0.08231	0.01563	0.01028
10	2310761	0.172	0.15834	0.12465	0.10528	0.06804
10	11960938	0.44337	0.30895	0.11713	0.02449	0.019
10	14172263	0.81711	0.07316	0.02214	0.01732	0.01555
10	705133	0.31441	0.14815	0.11507	0.08626	0.07185
10	10257006	0.35594	0.19428	0.13673	0.08288	0.05581
10	49775	0.43131	0.233	0.1138	0.09084	0.03085
10	22872690	0.74688	0.11551	0.0704	0.0141	0.0118
10	1360499	0.23805	0.13839	0.11743	0.10012	0.06213
10	12911221	0.41899	0.30935	0.09561	0.08148	0.06346
10	5096054	0.66643	0.33357	0.0	0.0	0.0
10	13419127	0.72576	0.09199	0.0852	0.0267	0.01884
10	5784186	0.29488	0.18627	0.16081	0.07355	0.06688
10	7406206	0.46724	0.23484	0.11538	0.05087	0.04334
10	17492757	0.56428	0.17016	0.12252	0.06671	0.02895
10	7357056	0.20116	0.19271	0.16689	0.1487	0.06818
10	4244100	0.55954	0.09258	0.08088	0.06046	0.04087
10	18285189	0.45716	0.30507	0.10836	0.086	0.00726
10	5603976	0.41531	0.15112	0.11292	0.0836	0.05935
10	16908937	0.55188	0.2133	0.08337	0.04957	0.04186
10	6292107	0.24277	0.17675	0.12505	0.11211	0.09832
10	16635330	0.84392	0.07508	0.0195	0.011	0.00699
10	15073938	0.48366	0.16002	0.11847	0.0739	0.04859
10	7755203	0.37103	0.29904	0.12879	0.03694	0.0263
10	5620372	0.30377	0.19792	0.12851	0.11231	0.08602
10	13025941	0.45413	0.2393	0.13372	0.04696	0.0362
10	12501655	0.67717	0.08953	0.04591	0.03049	0.02184
10	23151888	0.71545	0.12838	0.05449	0.03107	0.02593
10	16106138	0.39898	0.16738	0.12593	0.11638	0.07159
10	5128859	1.0	0.0	0.0	0.0	0.0
10	19301021	0.53967	0.23468	0.09438	0.05511	0.01797
10	7291551	0.5087	0.13803	0.08746	0.06475	0.05388
10	16614049	0.44233	0.1451	0.1207	0.08227	0.06658
10	2736802	0.41778	0.25599	0.11328	0.04868	0.03484
10	18303771	0.64339	0.15389	0.08011	0.07274	0.01002
10	21365414	0.80963	0.06006	0.04431	0.01682	0.01199
10	15352487	0.48453	0.3749	0.0499	0.02053	0.01127
10	21143941	0.51225	0.39268	0.01963	0.01177	0.0082
10	16073387	0.38205	0.30205	0.14063	0.04138	0.03257
10	12993196	0.68904	0.1614	0.09194	0.0163	0.01013
10	410285	0.66038	0.20344	0.03531	0.02952	0.01844
10	14140078	0.92288	0.03699	0.00775	0.00442	0.00274
10	16089775	0.36377	0.27082	0.16681	0.10907	0.02625
10	9093809	0.37815	0.20846	0.11688	0.07328	0.05813
10	14024819	0.76494	0.06735	0.06279	0.04385	0.01111
10	15876788	0.42779	0.23887	0.18813	0.08739	0.0238
10	19432119	0.81668	0.0715	0.0344	0.01666	0.01084
10	18186936	0.32658	0.23687	0.18432	0.05086	0.05057
10	10666684	0.54466	0.13964	0.10748	0.05123	0.04694
10	13697725	0.4435	0.19188	0.1196	0.10251	0.0715
10	2179775	0.70832	0.09046	0.07961	0.04168	0.01002
10	3028427	0.72303	0.08117	0.0648	0.03965	0.02258
10	8601718	0.31955	0.24125	0.14281	0.06077	0.05313
10	2491083	0.54015	0.17178	0.08303	0.04614	0.03655
10	9159372	0.35433	0.21612	0.10394	0.09928	0.05606
10	6374096	0.25342	0.18019	0.15791	0.11882	0.07416
10	2245329	0.36108	0.26411	0.1486	0.05337	0.03259
10	10732243	0.53119	0.24468	0.09368	0.02558	0.02135
10	17285844	0.38938	0.25544	0.17757	0.06553	0.0241
10	852693	0.30265	0.17548	0.13246	0.09699	0.06776
10	12944088	0.91059	0.05072	0.00726	0.00292	0.00268
10	18533156	0.80195	0.08447	0.04903	0.02783	0.0093
10	426714	0.39063	0.33469	0.06349	0.06105	0.0355
10	9814749	0.3021	0.23829	0.20088	0.05909	0.05652
10	15745759	0.38326	0.22682	0.14166	0.10116	0.04047
10	13304546	0.52426	0.19742	0.142	0.0361	0.01735
10	13288165	0.45136	0.23162	0.20152	0.0608	0.00935
10	16319207	0.29839	0.23519	0.09358	0.08946	0.07967
10	3539691	0.26356	0.18879	0.1379	0.08522	0.07781
10	5767916	0.31833	0.21847	0.14633	0.065	0.04417
10	11829999	0.36645	0.23607	0.13091	0.07838	0.07361
10	14697200	0.53915	0.2539	0.0538	0.03619	0.03124
10	9126642	0.26919	0.18609	0.11897	0.09548	0.08956
10	1701331	0.57175	0.13511	0.10624	0.0332	0.02646
10	11861700	0.63102	0.17195	0.0807	0.05707	0.0135
10	19606313	0.56808	0.23537	0.07705	0.05542	0.01774
10	459512	0.72162	0.08174	0.04243	0.02903	0.02573
10	22692635	0.39758	0.16268	0.11322	0.09179	0.0709
10	13861626	0.68282	0.15919	0.06577	0.01413	0.01354
10	3523326	0.27568	0.26029	0.22925	0.07648	0.03602
10	9601791	0.7076	0.14499	0.05044	0.01573	0.00906
10	492288	0.57884	0.18095	0.09114	0.04773	0.03423
10	13091585	0.44539	0.25788	0.19142	0.04958	0.01565
10	17695490	0.47812	0.17712	0.13609	0.04974	0.04249
10	21411286	0.56303	0.24715	0.07714	0.01191	0.0111
10	3654411	0.32542	0.2396	0.13274	0.10653	0.03969
10	590604	0.6351	0.21681	0.04811	0.02867	0.01292
10	7783181	0.35856	0.19139	0.15444	0.11401	0.06885
10	722354	0.28588	0.17346	0.14083	0.10903	0.10255
10	18642392	0.50038	0.2137	0.04801	0.04144	0.03119
10	7521046	0.55759	0.19714	0.11381	0.05753	0.01481
10	19530520	0.59501	0.14579	0.08241	0.06838	0.04957
10	5751577	0.29864	0.21229	0.17264	0.06295	0.06015
10	10355483	0.47482	0.22906	0.12754	0.04313	0.0378
10	2720542	0.64375	0.16278	0.06195	0.0281	0.01908
10	20153119	0.40331	0.29103	0.11971	0.07388	0.03457
10	2573088	0.37884	0.23128	0.18774	0.09733	0.03103
10	2294563	0.67607	0.06412	0.04696	0.03758	0.02737
10	1688358	0.83403	0.02936	0.0245	0.02206	0.01776
10	17550129	0.53249	0.16943	0.12098	0.05811	0.02194
10	8209192	0.21033	0.19268	0.14968	0.09093	0.0803
10	19268397	0.34785	0.24491	0.15053	0.06633	0.02083
10	10502962	0.82444	0.04744	0.03468	0.028	0.01394
10	16775061	0.50317	0.2536	0.1001	0.08282	0.01374
10	13912884	0.64557	0.17054	0.08829	0.01991	0.0157
10	3490620	0.21452	0.20578	0.19133	0.11687	0.06696
10	15582013	0.64899	0.15257	0.09176	0.03604	0.02801
10	9306942	0.25455	0.18046	0.13038	0.10577	0.09163
10	13714239	0.29301	0.25772	0.15456	0.09597	0.05619
10	20906817	0.6666	0.09649	0.07159	0.03518	0.0237
10	16621409	0.81695	0.0699	0.05137	0.01178	0.00923
10	22201157	0.85389	0.09162	0.00899	0.00698	0.0044
10	4883272	0.65551	0.13444	0.08913	0.02094	0.01508
10	2556745	0.3318	0.20522	0.16036	0.1442	0.06651
10	5686090	0.66363	0.14381	0.06503	0.02723	0.02117
10	9618253	0.3471	0.17489	0.16779	0.06731	0.05958
10	22774606	0.47985	0.28736	0.05331	0.0438	0.03381
10	17473677	0.6802	0.213	0.04397	0.00901	0.00896
10	5407568	nan	nan	nan	nan	nan
10	12256082	0.60093	0.28625	0.05085	0.01968	0.00612
10	11895635	0.52024	0.27643	0.12033	0.0353	0.01765
10	2409303	0.68917	0.18108	0.02688	0.02122	0.0138
10	9552728	0.48181	0.1352	0.10012	0.07722	0.07057
10	13239130	0.54073	0.33022	0.08393	0.01115	0.00565
10	14975835	0.62729	0.16247	0.11719	0.02584	0.01592
10	5587807	0.29921	0.20193	0.12481	0.10814	0.07585
10	20857700	0.66535	0.16351	0.09018	0.02249	0.01299
10	4047719	0.35141	0.18093	0.09593	0.08645	0.0575
10	6357865	0.21809	0.17954	0.1275	0.0984	0.08725
10	22823786	0.61787	0.21092	0.08406	0.02561	0.01153
10	15467371	0.66314	0.17275	0.0669	0.02298	0.02021
10	22776434	0.58101	0.25541	0.04167	0.03572	0.02246
10	21059385	0.85507	0.08649	0.01384	0.00672	0.00595
10	19612526	0.47067	0.32835	0.09253	0.0544	0.01325
10	82799	0.53627	0.19437	0.1113	0.03658	0.03399
10	1540976	0.52301	0.19548	0.08985	0.05082	0.02944
10	22489918	0.93151	0.04037	0.01107	0.00471	0.00471
10	3949433	0.26201	0.21845	0.15197	0.09688	0.05759
