CHR	IN	PC1	PC2	PC3	PC4	PC5
12	1521075	0.55022	0.32913	0.05388	0.01774	0.01096
12	15467060	0.41472	0.13452	0.12187	0.07208	0.05282
12	11428515	0.5179	0.19108	0.12947	0.09118	0.02161
12	6832694	0.51651	0.09685	0.0777	0.04996	0.03521
12	22667647	0.37165	0.26675	0.13213	0.04867	0.03608
12	23315003	0.44479	0.26683	0.07988	0.03566	0.033
12	1393213	0.63261	0.16091	0.10424	0.05923	0.00925
12	10699331	0.21775	0.19295	0.16844	0.0882	0.07926
12	3981892	0.68191	0.1125	0.06779	0.02846	0.01986
12	27394629	0.62091	0.24547	0.07963	0.01667	0.0077
12	15336006	0.19809	0.18929	0.14052	0.09934	0.0789
12	15155785	0.54366	0.15212	0.1111	0.04922	0.02378
12	19759690	0.5799	0.1486	0.10041	0.04479	0.03074
12	12960331	0.42074	0.17995	0.13867	0.10781	0.06706
12	5603917	0.61818	0.12729	0.09212	0.05061	0.02854
12	1065553	0.85185	0.04121	0.02526	0.01354	0.01253
12	4784227	0.33501	0.212	0.17019	0.09028	0.02996
12	14680660	0.3084	0.25249	0.18747	0.08886	0.05366
12	27503286	0.65625	0.15981	0.08922	0.04046	0.01381
12	27378110	0.46547	0.25412	0.15613	0.0767	0.00785
12	7725156	0.24472	0.18122	0.13242	0.1169	0.1083
12	26460762	0.72254	0.06766	0.04616	0.04005	0.0281
12	11108955	0.43709	0.18203	0.11403	0.08844	0.05292
12	3867229	0.9186	0.01959	0.01151	0.00681	0.00516
12	25723487	0.82327	0.08495	0.03389	0.01402	0.00527
12	10977888	0.48531	0.17076	0.11483	0.0794	0.05989
12	4440673	0.29744	0.23608	0.13748	0.07991	0.06696
12	20657595	0.85571	0.14429	0.0	0.0	0.0
12	2687589	0.49102	0.21855	0.13445	0.04305	0.03646
12	7717479	0.44833	0.1354	0.09488	0.0753	0.05396
12	1365436	0.69559	0.12201	0.10223	0.0413	0.01052
12	11354731	0.54563	0.16696	0.12486	0.08429	0.02352
12	23577197	0.43303	0.13538	0.08892	0.06474	0.05693
12	7242350	0.49674	0.21757	0.06126	0.04551	0.02808
12	3749309	0.8641	0.04956	0.02658	0.01278	0.00656
12	2933360	0.36737	0.27477	0.11744	0.08441	0.03169
12	4801144	0.71318	0.13828	0.05043	0.035	0.02854
12	26493562	0.616	0.18956	0.06851	0.02219	0.01644
12	23273578	0.4115	0.23136	0.06264	0.05597	0.05214
12	17615637	0.31735	0.22396	0.09699	0.05522	0.05041
12	21774976	0.37512	0.16898	0.14457	0.08037	0.02518
12	3310210	0.35863	0.28307	0.17663	0.04086	0.03564
12	3949188	0.33512	0.191	0.16061	0.13564	0.09302
12	3392134	0.54418	0.17402	0.08925	0.045	0.03882
12	7422601	0.25861	0.2235	0.11871	0.07459	0.06971
12	852620	0.7048	0.1884	0.04497	0.01295	0.01094
12	6783629	0.32638	0.21555	0.11167	0.05868	0.03807
12	639630	0.44417	0.20193	0.1429	0.12691	0.0134
12	7733903	0.4897	0.15759	0.09807	0.08639	0.04518
12	12681872	0.24896	0.1955	0.16819	0.16049	0.06522
12	26133137	0.89876	0.03136	0.01592	0.01063	0.00862
12	3290563	0.65895	0.17046	0.05048	0.04095	0.01863
12	14975636	0.45964	0.23191	0.15288	0.04721	0.02796
12	5702294	0.74598	0.05609	0.05427	0.03232	0.02713
12	5096087	0.74229	0.07961	0.05589	0.04362	0.04072
12	23049868	0.67111	0.14882	0.05473	0.02413	0.02377
12	2392734	0.76424	0.13442	0.03095	0.02166	0.01013
12	4850335	0.65618	0.1468	0.10825	0.04325	0.00817
12	13107872	0.36922	0.1971	0.14028	0.11511	0.07288
12	27476642	0.74471	0.14613	0.05105	0.01421	0.00428
12	23528099	0.72388	0.07456	0.03619	0.03337	0.02973
12	24240241	0.6919	0.09652	0.08873	0.03671	0.01865
12	14746280	0.4585	0.14084	0.12492	0.08746	0.02275
12	9257643	0.5216	0.14107	0.09885	0.0556	0.04692
12	10220638	0.2921	0.2067	0.13343	0.12763	0.0678
12	7865005	0.69524	0.09497	0.05926	0.03908	0.02298
12	18688797	0.67668	0.07513	0.04168	0.03784	0.02512
12	2818737	0.57256	0.11754	0.08466	0.0484	0.04284
12	11764404	0.60475	0.24037	0.05632	0.02268	0.01616
12	12075701	0.87481	0.04011	0.02995	0.01623	0.00807
12	19978069	0.35303	0.18814	0.08889	0.08352	0.06081
12	2900663	0.44018	0.21194	0.09784	0.08765	0.04636
12	2278076	0.6397	0.2586	0.03352	0.0117	0.00913
12	770750	0.32798	0.29407	0.14203	0.12012	0.0223
12	8962752	0.54139	0.18601	0.16161	0.01884	0.01287
12	20529857	0.7496	0.12533	0.12507	0.0	0.0
12	1114819	0.84375	0.06734	0.01886	0.01489	0.01317
12	2982602	0.36728	0.31197	0.13549	0.0311	0.02785
12	1018658	0.53261	0.31293	0.05762	0.03663	0.01164
12	14729935	0.36286	0.29304	0.14406	0.06525	0.02602
12	18858704	0.43582	0.13176	0.1047	0.06766	0.0538
12	26296440	0.756	0.16767	0.0144	0.01247	0.00778
12	22659794	0.46694	0.3349	0.07735	0.02397	0.0177
12	17924822	0.23928	0.12817	0.10749	0.09138	0.07414
12	688857	0.59497	0.19013	0.14958	0.02522	0.00717
12	6813135	0.6204	0.16093	0.04511	0.02735	0.01993
12	3539676	0.30365	0.21095	0.12371	0.09664	0.06073
12	17580154	0.41421	0.12516	0.09872	0.08265	0.06537
12	26428129	0.78048	0.09435	0.0341	0.01564	0.01053
12	3343075	0.44697	0.23473	0.08444	0.07556	0.03858
12	4752100	0.48525	0.25861	0.11179	0.0414	0.03473
12	2704101	0.63023	0.15044	0.04186	0.0372	0.02782
12	2751309	0.49784	0.14791	0.08725	0.08331	0.05443
12	3965674	0.50983	0.22041	0.0567	0.05144	0.03782
12	12487463	0.36573	0.21197	0.15287	0.10967	0.04958
12	14827645	0.6951	0.15688	0.04903	0.02427	0.01514
12	13206256	0.57381	0.26886	0.05779	0.02902	0.02356
12	9759528	0.33826	0.26621	0.1255	0.0998	0.0552
12	2605810	0.6584	0.16851	0.04997	0.03861	0.02686
12	18023155	0.20555	0.1398	0.12399	0.11165	0.09451
12	18285302	0.27144	0.20721	0.10988	0.09209	0.07474
12	666409	0.3154	0.26243	0.18673	0.06743	0.04637
12	7226104	0.75275	0.08891	0.05301	0.03344	0.02219
12	3605241	0.44305	0.14203	0.1156	0.10463	0.0842
12	26034938	0.63273	0.23683	0.03275	0.02357	0.01291
12	9929467	0.25911	0.18087	0.13498	0.11229	0.08936
12	705279	0.38327	0.36684	0.15247	0.01097	0.01087
12	14500608	0.69721	0.14	0.06615	0.04276	0.0084
12	19144832	0.32443	0.1711	0.13306	0.09648	0.08425
12	23282434	0.59405	0.16829	0.05398	0.03283	0.02965
12	25815851	0.72146	0.12534	0.08724	0.02368	0.01088
12	2310916	0.50036	0.24717	0.05498	0.04485	0.02923
12	12714759	0.30283	0.2364	0.15041	0.09869	0.04743
12	14926600	0.45902	0.20962	0.07034	0.06283	0.04886
12	17918764	0.28034	0.17094	0.08185	0.05313	0.04835
12	3048209	0.57898	0.16632	0.10336	0.07754	0.0145
12	13124371	0.36883	0.27855	0.18544	0.03525	0.03353
12	7013141	0.87248	0.03384	0.02433	0.01316	0.00912
12	23446299	0.39802	0.2736	0.07826	0.05614	0.03487
12	25205131	0.34651	0.18345	0.11941	0.08243	0.06731
12	26342874	0.58146	0.19974	0.07379	0.06835	0.02476
12	12411013	0.34046	0.26538	0.11617	0.07164	0.04327
12	3490592	0.37386	0.16199	0.13397	0.08458	0.04756
12	12419874	0.29546	0.17906	0.14183	0.09127	0.05364
12	2573092	0.66645	0.21648	0.01342	0.01292	0.00975
12	23167781	0.86284	0.05325	0.02356	0.02161	0.00881
12	10109734	0.43548	0.21523	0.09677	0.05949	0.04586
12	9765672	0.42983	0.21442	0.11703	0.09372	0.04881
12	13140777	0.43915	0.31654	0.11898	0.03305	0.01692
12	24445705	0.42887	0.3018	0.05914	0.02298	0.02142
12	4213554	0.51127	0.30301	0.09859	0.02915	0.01572
12	5735220	0.84077	0.08156	0.01743	0.01426	0.01171
12	22905653	0.40937	0.25689	0.14888	0.07576	0.03279
12	20650755	nan	nan	nan	nan	nan
12	17646395	0.18224	0.09901	0.0942	0.08615	0.07155
12	3081022	0.54227	0.17385	0.09637	0.06496	0.05964
12	1803071	0.4982	0.35268	0.0647	0.01059	0.00843
12	13173572	0.67301	0.15175	0.06086	0.0277	0.01832
12	27339574	0.58971	0.16783	0.15336	0.02545	0.01695
12	21873480	0.48912	0.11884	0.09288	0.07602	0.05391
12	13828937	0.38848	0.24967	0.10363	0.10079	0.05044
12	15762251	0.25405	0.16478	0.15943	0.09641	0.05881
12	24024546	0.41223	0.21747	0.12635	0.04763	0.04229
12	9913166	0.45444	0.20248	0.15272	0.04971	0.03695
12	19989330	0.24495	0.1519	0.10364	0.08138	0.0785
12	6751060	0.40037	0.12668	0.11203	0.09689	0.0587
12	22397784	0.35902	0.17297	0.11586	0.08902	0.07934
12	15188825	0.97162	0.02424	0.00415	0.0	0.0
12	12206940	0.66474	0.10364	0.08394	0.06537	0.02408
