CHR	IN	PC1	PC2	PC3	PC4	PC5
7	229510	0.40201	0.11633	0.10294	0.08551	0.06482
7	6111369	0.7431	0.1766	0.0265	0.01025	0.00607
7	26127114	0.4987	0.18768	0.13993	0.06478	0.03851
7	16777355	0.81034	0.03863	0.03654	0.02408	0.02098
7	27656335	0.66044	0.18015	0.07159	0.02366	0.01179
7	2146448	0.32229	0.2944	0.20347	0.09364	0.04794
7	20005009	0.23585	0.2246	0.19554	0.08985	0.04979
7	15335570	0.70817	0.07927	0.06413	0.02521	0.01779
7	17844931	0.48432	0.18031	0.15571	0.08009	0.04413
7	3195028	0.73869	0.05861	0.04473	0.03949	0.02671
7	4456598	0.82091	0.08248	0.03396	0.01364	0.00581
7	3571864	0.77341	0.0746	0.03282	0.0212	0.01726
7	25415461	0.40001	0.22559	0.17564	0.0439	0.03694
7	25773453	0.67541	0.15723	0.07853	0.04277	0.01031
7	15843484	0.56573	0.08868	0.07339	0.06115	0.05712
7	8781981	0.26993	0.22971	0.19568	0.10974	0.05827
7	23736181	0.93661	0.02095	0.00513	0.00366	0.0035
7	23478432	0.57074	0.14032	0.09783	0.08202	0.04018
7	3489954	0.6395	0.22512	0.05892	0.01784	0.01748
7	17211419	0.76988	0.11055	0.03109	0.01596	0.01252
7	19087524	0.33336	0.16226	0.12842	0.11135	0.08237
7	17367207	0.68124	0.11037	0.09791	0.04215	0.01135
7	13484060	0.36832	0.20646	0.13401	0.07538	0.04927
7	27930411	0.82928	0.07699	0.04336	0.01252	0.01011
7	9240748	0.2909	0.19704	0.12629	0.07615	0.07221
7	3257714	0.51371	0.22422	0.11169	0.0333	0.02715
7	29081776	0.57361	0.24629	0.06281	0.0309	0.02476
7	4341937	0.85581	0.05769	0.03104	0.00795	0.00641
7	6897843	0.52775	0.2198	0.07567	0.07101	0.02725
7	5718197	0.79311	0.08961	0.06071	0.00943	0.00481
7	21364918	0.34405	0.22278	0.12096	0.08809	0.05435
7	16859319	0.62797	0.20674	0.05961	0.0477	0.01015
7	24637723	0.49046	0.15254	0.09599	0.07758	0.04978
7	10731705	0.41074	0.27748	0.06307	0.04345	0.03851
7	10207422	0.59358	0.09095	0.08422	0.0444	0.03651
7	22345191	0.72856	0.0878	0.0731	0.05583	0.01355
7	7209152	0.25266	0.20825	0.14226	0.0973	0.07682
7	26378434	0.30441	0.21394	0.13886	0.12222	0.08707
7	26719054	0.64196	0.15873	0.10593	0.03755	0.01839
7	13025477	0.84075	0.04376	0.04158	0.01655	0.01533
7	18153670	0.32651	0.17784	0.12362	0.11551	0.09205
7	4866247	0.68138	0.1072	0.08918	0.04882	0.01932
7	7815368	0.50864	0.19072	0.0919	0.06159	0.03251
7	24920266	0.43546	0.2644	0.13158	0.08231	0.03567
7	21479629	0.75186	0.09301	0.0436	0.03101	0.02214
7	946562	0.79635	0.16279	0.00506	0.00438	0.00321
7	9486543	0.38892	0.22227	0.13887	0.10591	0.02746
7	1701240	0.42254	0.23417	0.11366	0.06466	0.05701
7	4128978	0.6173	0.23053	0.0347	0.02905	0.01831
7	655571	0.26421	0.20334	0.16209	0.11447	0.07524
7	19491534	0.44152	0.2042	0.10005	0.07556	0.07064
7	1523929	0.6775	0.23619	0.02105	0.01053	0.00754
7	2900187	0.65945	0.1199	0.04551	0.03796	0.02292
7	4997341	0.59551	0.25477	0.04355	0.0257	0.02088
7	19226661	0.70463	0.12793	0.06857	0.02306	0.0178
7	8929504	0.32023	0.18571	0.1565	0.14671	0.06835
7	9584866	0.4227	0.13097	0.08174	0.05828	0.05316
7	3916003	0.95939	0.00621	0.00487	0.00418	0.00342
7	8503525	0.52458	0.15622	0.07217	0.04135	0.03352
7	14958822	0.56605	0.18876	0.05212	0.02933	0.02408
7	11496154	0.45457	0.20836	0.07446	0.07001	0.06435
7	29615460	0.42765	0.21874	0.14633	0.12314	0.01996
7	2588906	0.76226	0.09734	0.0256	0.01645	0.01524
7	12779757	0.45861	0.2034	0.06615	0.04594	0.04126
7	7635182	0.71485	0.08241	0.07153	0.03228	0.01855
7	2130159	0.39544	0.22041	0.1601	0.13351	0.02831
7	29600730	0.57727	0.17439	0.08804	0.05201	0.02926
7	4882673	0.8394	0.05835	0.01863	0.0114	0.00987
7	25651923	0.32938	0.22425	0.18637	0.09789	0.07605
7	19742964	0.57429	0.12266	0.0886	0.06924	0.03481
7	508150	0.49359	0.28445	0.15271	0.02851	0.01275
7	22855927	0.33981	0.24593	0.12312	0.09236	0.06288
7	5439736	0.42758	0.31647	0.16424	0.03229	0.01067
7	26675924	0.3485	0.27626	0.21392	0.08	0.02447
7	1032444	0.3103	0.22667	0.16613	0.13616	0.07131
7	2556159	0.81358	0.04653	0.02443	0.01987	0.00774
7	4562987	0.56171	0.24148	0.06622	0.05283	0.02217
7	13107460	0.28399	0.2209	0.18821	0.08534	0.04607
7	16222934	0.26866	0.21932	0.14623	0.0866	0.05947
7	3211527	0.56245	0.16134	0.08073	0.07328	0.03887
7	19398921	0.49814	0.13424	0.10728	0.09327	0.09078
7	4849930	0.68036	0.07512	0.06535	0.05154	0.03165
7	10748171	0.45388	0.26416	0.07367	0.05123	0.03675
7	22033794	0.38892	0.23892	0.11014	0.07971	0.07465
7	15352079	0.63706	0.11923	0.09788	0.03273	0.01786
7	1687824	0.571	0.28746	0.06395	0.01514	0.01079
7	2009816	0.4648	0.31838	0.06787	0.05585	0.01347
7	9273618	0.66664	0.15057	0.05311	0.0314	0.01677
7	8175892	0.40949	0.20587	0.13492	0.06015	0.04742
7	15630613	0.54514	0.18936	0.07515	0.03759	0.03318
7	10273046	0.52012	0.13309	0.09806	0.08662	0.0502
7	6226199	0.9465	0.03014	0.00593	0.00246	0.00225
7	426265	0.72441	0.16576	0.05801	0.01938	0.01144
7	1589530	0.81201	0.06364	0.02802	0.02241	0.01765
7	16498971	0.29222	0.26023	0.15384	0.09242	0.04547
7	14598428	0.26853	0.18602	0.12842	0.08468	0.06563
7	4958938	0.7095	0.12231	0.07586	0.0359	0.01874
7	7848223	0.33611	0.26149	0.0633	0.05124	0.04934
7	8913184	0.33264	0.16139	0.11211	0.0905	0.06357
7	14729506	0.46364	0.23336	0.08107	0.05698	0.0545
7	21367515	0.81929	0.05554	0.0275	0.0205	0.01492
7	10092836	0.3525	0.27255	0.14518	0.06507	0.02774
7	29443596	0.56804	0.19467	0.09442	0.04376	0.02986
7	29319023	0.30299	0.18265	0.13468	0.05179	0.04195
7	17186865	0.45422	0.19206	0.15032	0.04158	0.03922
7	17072424	0.23599	0.19499	0.1225	0.11055	0.07677
7	17203498	0.51834	0.2082	0.08837	0.06453	0.02614
7	19354475	0.49789	0.27779	0.12895	0.03742	0.01326
7	18884198	0.26996	0.19266	0.16679	0.13255	0.08738
7	8618286	0.65746	0.11993	0.09359	0.02713	0.02236
7	28311856	0.40671	0.20853	0.08199	0.05568	0.04062
7	2720053	0.24473	0.16825	0.09001	0.06788	0.03405
7	8077622	0.437	0.30166	0.11381	0.05997	0.02371
7	7735300	0.49014	0.14875	0.0809	0.06359	0.03438
7	295226	0.57066	0.16953	0.11547	0.0626	0.01747
7	2517727	0.66092	0.22902	0.01472	0.01248	0.01112
7	5079359	0.69815	0.10419	0.07358	0.04918	0.01484
7	19611968	0.21189	0.16109	0.12582	0.10796	0.08715
7	28868930	0.52477	0.26895	0.14887	0.01332	0.0039
7	27782939	0.36037	0.25806	0.18763	0.05809	0.03819
7	25108534	0.47476	0.20689	0.15533	0.0483	0.02781
7	14664007	0.24293	0.18663	0.13463	0.08269	0.07606
7	24047972	0.7425	0.11582	0.03513	0.0255	0.02051
7	19995345	0.51291	0.20647	0.06194	0.04998	0.04383
7	27934775	0.43514	0.17935	0.13314	0.10895	0.03955
7	15024460	0.47332	0.26194	0.09019	0.04122	0.02471
7	4778722	0.39015	0.08773	0.07093	0.06192	0.05032
7	26488886	0.36841	0.15608	0.15459	0.115	0.05239
7	13369680	0.79886	0.07725	0.04981	0.01442	0.01347
7	6946872	0.69789	0.11035	0.0635	0.02742	0.02149
7	5521749	0.53822	0.38427	0.02316	0.01919	0.00748
7	8831318	0.36949	0.2532	0.13154	0.09973	0.03215
7	25468985	0.4644	0.23011	0.13443	0.0921	0.01941
7	7094616	0.45948	0.1563	0.12506	0.0481	0.03573
7	3653977	0.68621	0.15071	0.06365	0.02724	0.00848
7	9470298	0.44362	0.22538	0.0964	0.06646	0.03649
7	16073053	0.28802	0.17791	0.12505	0.0942	0.08687
7	29278634	0.84138	0.05505	0.02732	0.01742	0.01052
7	3998048	0.77766	0.08055	0.02876	0.01673	0.00879
7	27479607	0.47264	0.18837	0.13271	0.06867	0.03346
7	11174242	0.83206	0.03102	0.02744	0.01761	0.01204
7	16523323	0.43299	0.18962	0.14384	0.06124	0.04115
7	8733029	0.40071	0.29826	0.09443	0.04717	0.0442
7	25543014	0.78974	0.07089	0.03723	0.02331	0.01589
7	22610281	0.4152	0.15974	0.1452	0.11034	0.04156
7	9027947	0.36756	0.25289	0.14353	0.07154	0.06687
7	22626668	0.347	0.2317	0.15741	0.09721	0.08614
7	23905852	0.74732	0.16682	0.0369	0.03036	0.00623
7	25608558	0.86678	0.04583	0.04122	0.01256	0.00634
7	10142063	0.65408	0.08474	0.05315	0.03941	0.03671
7	15647088	0.5777	0.16062	0.04782	0.04219	0.03911
7	17334641	0.70942	0.16512	0.05724	0.01469	0.0078
7	23495027	0.8071	0.08523	0.06093	0.0094	0.00488
7	5882229	0.57629	0.34895	0.0279	0.00836	0.00803
7	21807338	0.28063	0.15383	0.1356	0.10411	0.0672
7	2818427	0.25645	0.1039	0.09093	0.05238	0.05192
7	16387251	0.23542	0.18922	0.16059	0.08436	0.08034
7	27637141	0.57431	0.21163	0.16477	0.01769	0.00649
7	29634375	0.4414	0.2126	0.1401	0.09203	0.03294
7	7405632	0.47387	0.19642	0.14039	0.06552	0.06252
7	2330121	0.61156	0.17213	0.1027	0.04736	0.0114
7	16875585	0.38089	0.25452	0.17732	0.06761	0.04095
7	29589897	0.45092	0.21412	0.17869	0.08707	0.02132
7	4800906	0.42083	0.25231	0.11934	0.03098	0.02388
7	18822551	0.73826	0.1047	0.04838	0.02236	0.01401
7	18137485	0.39367	0.32437	0.04825	0.04167	0.04092
7	27951502	0.51207	0.1905	0.16518	0.04615	0.02105
7	15696272	0.30754	0.15055	0.12262	0.07277	0.03872
7	4227474	0.75917	0.05241	0.04876	0.02442	0.02422
7	7225411	0.65697	0.09401	0.08065	0.07212	0.0272
7	22151575	0.25981	0.20088	0.14993	0.12605	0.07484
7	6875887	0.37699	0.1935	0.12409	0.0963	0.07982
7	12435868	0.55237	0.31206	0.0613	0.01354	0.01073
7	21758366	0.27512	0.23812	0.1109	0.09365	0.05422
7	8986693	0.51533	0.1913	0.15143	0.0352	0.02666
7	16318881	0.27483	0.2127	0.16791	0.14541	0.05615
7	5472674	0.40081	0.29624	0.16399	0.01993	0.01643
7	28120618	0.72298	0.06937	0.06907	0.03468	0.03468
7	2539940	0.80586	0.15319	0.01058	0.00449	0.00338
7	19324473	0.46344	0.20279	0.14429	0.06142	0.03584
7	1786278	0.80522	0.05316	0.02833	0.02751	0.02077
7	3588519	0.67066	0.17515	0.04366	0.03276	0.01912
7	15958440	0.40722	0.29189	0.07888	0.03587	0.02989
7	20692277	0.7977	0.15887	0.02165	0.00935	0.00276
7	10617258	0.43271	0.15196	0.10028	0.09047	0.04853
7	5849515	0.85128	0.10554	0.00583	0.00478	0.00425
7	17121708	0.74194	0.11818	0.03312	0.02738	0.01932
7	26493357	0.37565	0.16049	0.12866	0.08973	0.08204
7	24199598	0.50463	0.31997	0.08342	0.03684	0.01256
7	23691695	0.85618	0.05219	0.03024	0.00892	0.00646
7	3965363	0.49767	0.16814	0.1483	0.02487	0.01226
7	6963637	0.60347	0.12727	0.07438	0.05664	0.04877
7	17904567	0.9017	0.03151	0.02803	0.0087	0.0054
7	1611068	0.82232	0.07591	0.02561	0.02094	0.00922
7	28815123	0.29082	0.17928	0.09684	0.08867	0.08058
7	29557177	0.28817	0.24669	0.21616	0.11108	0.04427
7	5489083	0.74364	0.12171	0.02823	0.02019	0.0159
7	23708092	0.8997	0.03733	0.01535	0.00731	0.00391
7	6881725	0.66429	0.17766	0.04315	0.02762	0.02182
7	25982368	0.6982	0.22053	0.0368	0.0185	0.00792
7	9076811	0.65618	0.14169	0.06027	0.03466	0.03273
7	28442851	0.48986	0.18076	0.1311	0.09674	0.022
7	20758981	0.25949	0.19336	0.12305	0.09178	0.07569
7	21463494	0.37866	0.28636	0.1152	0.04935	0.03884
7	25818529	0.60117	0.13086	0.09178	0.04027	0.03263
7	22315464	0.44611	0.15342	0.13357	0.10368	0.06147
7	24052169	0.79828	0.07277	0.04035	0.02429	0.00641
7	3473867	0.63664	0.15629	0.12442	0.0359	0.01291
7	1193378	0.33054	0.29434	0.17998	0.0374	0.03355
7	22921678	0.84169	0.07276	0.02694	0.01368	0.01157
7	7684560	0.36189	0.19097	0.08121	0.06211	0.05431
7	19671800	0.25137	0.16742	0.13043	0.10689	0.1003
7	5571027	0.46396	0.46129	0.02551	0.00964	0.00594
7	15548887	0.34584	0.23165	0.07467	0.04575	0.03946
7	28265871	0.82203	0.05336	0.03724	0.01079	0.01074
7	8126937	0.49205	0.24507	0.13351	0.02421	0.01243
7	11059675	0.47736	0.32036	0.07047	0.04647	0.01527
7	6128092	0.67902	0.15143	0.03723	0.03099	0.01344
7	8438237	0.29466	0.26299	0.10404	0.0333	0.03265
7	23997785	0.37605	0.1842	0.12646	0.0975	0.07683
7	2474463	0.73327	0.17418	0.013	0.0121	0.00775
7	28221004	0.73346	0.17025	0.02837	0.01475	0.00917
7	18924001	0.45544	0.3221	0.08786	0.06353	0.01948
7	10224100	0.28212	0.24806	0.17319	0.10172	0.04269
7	7078374	0.30705	0.19956	0.12279	0.07476	0.0723
7	21110865	0.82397	0.03693	0.02381	0.0233	0.01775
7	16122344	0.39871	0.16619	0.15156	0.04403	0.0283
7	15761897	0.44786	0.17027	0.08291	0.07996	0.04257
7	5161451	0.69758	0.13082	0.04791	0.02936	0.02123
7	22675952	0.48279	0.15099	0.13277	0.07822	0.04963
7	1130993	0.35481	0.23371	0.12893	0.07796	0.06245
7	26083828	0.56294	0.13734	0.0681	0.05167	0.03644
7	2064885	0.58885	0.18439	0.11323	0.03558	0.01628
7	22266358	0.4933	0.21271	0.11943	0.04293	0.03204
7	16324618	0.46812	0.16716	0.11123	0.06937	0.03717
7	16302585	0.48377	0.20354	0.08853	0.07231	0.0428
7	27739271	0.91858	0.02585	0.01618	0.00715	0.00309
7	10682453	0.45314	0.33043	0.05394	0.04704	0.03104
7	28361216	0.50218	0.41811	0.01764	0.00571	0.00499
7	24003075	0.77968	0.045	0.03572	0.0324	0.0283
7	28754436	0.54275	0.3495	0.04259	0.01294	0.00565
7	25838087	0.43752	0.19954	0.11049	0.08564	0.04364
7	6373897	0.65819	0.14334	0.03023	0.02692	0.01721
7	20531970	0.36129	0.23897	0.18344	0.03582	0.0314
7	2167410	0.46213	0.31425	0.13513	0.05764	0.00839
7	28983823	0.62103	0.12247	0.08255	0.04528	0.04014
7	13763088	0.38388	0.26192	0.1003	0.0608	0.03761
7	28823855	0.49889	0.31274	0.06142	0.02202	0.01261
7	28568323	0.54066	0.37677	0.02018	0.00783	0.00563
7	24683689	0.42919	0.28606	0.12957	0.08867	0.02011
7	29344278	0.73688	0.10669	0.05855	0.02291	0.02265
7	27647617	0.48782	0.2864	0.12289	0.02244	0.01425
7	26100250	0.37507	0.18812	0.18355	0.08977	0.03436
7	5784091	0.74915	0.14766	0.01454	0.01334	0.01195
7	3752479	0.90696	0.01909	0.01492	0.00543	0.00479
7	29246045	0.76223	0.11353	0.05018	0.01451	0.00995
7	23696816	0.38938	0.16002	0.10558	0.06242	0.02517
7	15073827	0.7463	0.08037	0.06107	0.02341	0.01782
7	5620261	0.69478	0.17912	0.06759	0.01731	0.00912
7	7438886	0.5027	0.17102	0.07248	0.05338	0.04745
7	17285671	0.81658	0.04959	0.02909	0.01775	0.01689
7	1262121	0.34293	0.17637	0.17269	0.08201	0.0721
7	24458790	0.83355	0.07332	0.0513	0.01502	0.00391
7	13189676	0.3962	0.13214	0.12497	0.05561	0.04893
7	20681694	0.39113	0.16525	0.10939	0.08917	0.08045
7	16368175	0.38794	0.2334	0.07521	0.06698	0.0554
7	22560826	0.70291	0.14444	0.07444	0.02547	0.01908
7	557617	0.44102	0.33614	0.10953	0.04577	0.01593
7	20693554	0.43287	0.20417	0.10594	0.05538	0.0463
7	6084019	0.6799	0.22229	0.02082	0.01198	0.00881
7	22741556	0.32408	0.22527	0.10238	0.08135	0.0432
7	7340597	0.35604	0.25195	0.1608	0.12857	0.03375
7	21781062	0.40683	0.2263	0.09587	0.08533	0.06723
7	3260985	0.68117	0.13832	0.05324	0.02724	0.01452
7	27673146	0.3828	0.30714	0.11296	0.06052	0.04959
7	13484603	0.34794	0.22037	0.15734	0.06185	0.03999
7	131644	0.39842	0.22771	0.11538	0.0899	0.06198
7	15450685	0.64324	0.11144	0.06254	0.04381	0.0329
7	5505598	0.55986	0.34524	0.03346	0.00946	0.00787
7	475712	0.33782	0.25469	0.16699	0.11456	0.02218
7	29475530	0.55813	0.24989	0.10874	0.01441	0.01223
7	5194307	0.8989	0.03129	0.02208	0.01181	0.01173
7	14795333	0.44872	0.14434	0.08792	0.06638	0.06142
7	1147462	0.51699	0.33347	0.04666	0.02058	0.01249
7	13124168	0.47284	0.16106	0.10374	0.07031	0.04885
7	16138825	0.29897	0.22579	0.17808	0.09889	0.0421
7	17056330	0.36287	0.17628	0.11068	0.06198	0.047
7	6865483	0.60755	0.16868	0.07884	0.05389	0.02483
7	29049420	0.56077	0.24439	0.11077	0.01355	0.01003
7	6095437	0.71735	0.20528	0.0097	0.00682	0.00511
7	24461902	0.87832	0.04338	0.01849	0.01139	0.00601
7	15663695	0.39217	0.15997	0.1055	0.07869	0.05417
7	21676624	0.74143	0.05832	0.05764	0.03628	0.01642
7	8979025	0.39787	0.13075	0.09289	0.08782	0.06001
7	25428562	0.70964	0.11722	0.05065	0.03682	0.02318
7	29122659	0.84496	0.04901	0.0288	0.02461	0.00903
7	13238868	0.71622	0.09499	0.06251	0.04521	0.02154
7	23192535	0.32165	0.27016	0.14601	0.08356	0.06559
7	16204376	0.68152	0.13492	0.03924	0.02905	0.02177
7	20529754	0.40872	0.25379	0.09186	0.05542	0.03634
7	4375133	0.70737	0.17077	0.05373	0.01958	0.00791
7	3392094	0.86694	0.04923	0.01889	0.01113	0.00946
7	24757116	0.42423	0.29002	0.13038	0.08232	0.0193
7	22089403	0.45518	0.1782	0.12038	0.06175	0.0448
7	24068710	0.82882	0.04781	0.03711	0.03155	0.01362
7	26673767	0.33087	0.27186	0.20848	0.06093	0.05319
7	25698407	0.59938	0.14922	0.11456	0.0721	0.00973
7	2687596	0.82879	0.1258	0.01363	0.007	0.00556
7	213614	0.47078	0.25274	0.08837	0.07176	0.02555
7	7602799	0.70682	0.12964	0.03692	0.03251	0.01941
7	2228849	0.5271	0.3158	0.07346	0.01574	0.00999
7	27837042	0.69929	0.2081	0.02319	0.01194	0.00968
7	8553317	0.59413	0.1543	0.06755	0.05957	0.0412
7	7799413	0.52907	0.19181	0.09258	0.04681	0.03976
7	19300982	0.43561	0.31546	0.10089	0.05009	0.03695
7	18645623	0.74314	0.16458	0.02374	0.01432	0.01093
7	21774968	0.39244	0.15343	0.11008	0.08847	0.06437
7	26253156	0.51119	0.28805	0.05677	0.04715	0.0392
7	29109189	0.66364	0.16784	0.05268	0.03345	0.0152
7	4063867	0.72043	0.05266	0.04423	0.0383	0.03048
7	27749641	0.922	0.02084	0.00839	0.00547	0.00444
7	8045182	0.41065	0.31323	0.08293	0.06129	0.03201
7	21119615	0.65066	0.12593	0.08071	0.04101	0.01984
7	19250829	0.56557	0.1789	0.12452	0.03258	0.0234
7	16061888	0.40036	0.27004	0.08047	0.06817	0.05666
7	24625794	0.57651	0.16663	0.1019	0.0964	0.0181
7	9461867	0.324	0.24879	0.14796	0.059	0.03435
7	2884233	0.31441	0.26218	0.10561	0.05303	0.05303
7	4014730	0.55806	0.2234	0.0734	0.05229	0.01371
7	1584888	0.79834	0.08542	0.02605	0.02168	0.01096
7	1163921	0.56618	0.11863	0.08201	0.06344	0.05757
7	16158567	0.37428	0.19215	0.08307	0.0443	0.04301
7	13173396	0.53025	0.15214	0.07357	0.07277	0.04054
7	82581	0.39661	0.26204	0.16478	0.05674	0.02956
7	22204775	0.69384	0.09169	0.07079	0.05684	0.03195
7	24238931	0.76354	0.12573	0.03927	0.01541	0.01285
7	29070455	0.7409	0.18166	0.0212	0.00967	0.00504
7	14549660	0.3416	0.1587	0.11843	0.07555	0.06139
7	9978528	0.75267	0.15456	0.02162	0.01323	0.01035
7	23544481	0.36227	0.26785	0.18389	0.05632	0.04255
7	29491874	0.44482	0.28971	0.16053	0.05311	0.0082
7	4588197	0.69535	0.05163	0.04687	0.04343	0.03607
7	17367721	0.66669	0.14312	0.06781	0.05386	0.01413
7	3113642	0.53217	0.20167	0.08777	0.05846	0.03273
7	6783659	0.41203	0.26549	0.22781	0.0472	0.00879
7	2097836	0.32845	0.2712	0.18293	0.12677	0.04267
7	15811248	0.57943	0.10998	0.05473	0.05438	0.0504
7	27755186	0.62521	0.17343	0.12466	0.01169	0.0108
7	8143539	0.41353	0.28803	0.17333	0.04263	0.02984
7	4686517	0.66053	0.14149	0.10588	0.04469	0.01873
7	19317430	0.57665	0.15143	0.12046	0.02754	0.02707
7	24982985	0.72637	0.11835	0.06669	0.02936	0.01297
7	28270237	0.69588	0.10506	0.03871	0.0313	0.02522
7	3736250	0.9286	0.02956	0.00562	0.0042	0.00339
7	13206205	0.62607	0.11471	0.10386	0.04658	0.02303
7	15581886	0.47546	0.2371	0.08897	0.06578	0.03133
7	2671295	0.60349	0.28059	0.03409	0.01972	0.0075
7	26559168	0.42025	0.2683	0.1275	0.05841	0.03992
7	10060481	0.32587	0.22871	0.1263	0.05342	0.04728
7	770756	0.45876	0.233	0.14995	0.06151	0.01528
7	26133189	0.60491	0.21851	0.06761	0.02544	0.01502
7	26460871	0.32185	0.21132	0.16588	0.11181	0.05672
7	20510156	0.32182	0.21254	0.1652	0.08665	0.04297
7	9437898	0.29111	0.13548	0.11892	0.10296	0.07868
7	13475959	0.44176	0.2923	0.06257	0.02916	0.02582
7	17711822	0.40326	0.26899	0.12295	0.04397	0.0272
7	19320664	0.72145	0.09517	0.06809	0.0448	0.02258
7	21972581	0.25408	0.20595	0.15681	0.12099	0.08478
7	18514642	0.60098	0.1758	0.06931	0.04961	0.04442
7	28606181	0.42819	0.28575	0.14318	0.14288	0.0
7	8304078	0.31152	0.25668	0.11675	0.08237	0.04834
7	11633371	0.72163	0.18274	0.02769	0.01191	0.01018
