CHR	IN	PC1	PC2	PC3	PC4	PC5
9	5619794	0.42749	0.23139	0.13096	0.07804	0.03751
9	20398163	0.43672	0.21735	0.20744	0.03362	0.03135
9	622676	0.44216	0.13566	0.08259	0.07664	0.07587
9	16646230	0.95259	0.01845	0.01601	0.01295	0.0
9	15022136	0.29577	0.23292	0.22421	0.16002	0.0287
9	2031706	0.68465	0.15277	0.04502	0.04089	0.02429
9	3686492	0.40334	0.25124	0.09978	0.06645	0.0591
9	3981406	0.65744	0.1211	0.08244	0.06122	0.03182
9	3326049	0.47087	0.17566	0.07561	0.02529	0.02529
9	20660323	0.83686	0.04498	0.02089	0.01597	0.0114
9	3604580	0.50674	0.19307	0.12466	0.0838	0.02125
9	426087	0.51447	0.17839	0.10422	0.04852	0.04312
9	16908393	0.47562	0.22663	0.09938	0.08485	0.04485
9	19726442	0.56142	0.18724	0.07556	0.03953	0.02773
9	16941163	0.50431	0.18403	0.10957	0.07722	0.03424
9	3113068	0.41646	0.26673	0.10044	0.06801	0.05163
9	12664943	0.67621	0.18806	0.03604	0.02031	0.01824
9	20873330	0.31221	0.26372	0.16007	0.10806	0.03287
9	10846323	0.34261	0.18075	0.1497	0.08137	0.04856
9	8945780	0.27609	0.17925	0.13415	0.07008	0.06633
9	13877369	0.75153	0.09111	0.04367	0.03046	0.02819
9	7307386	0.29659	0.18294	0.12397	0.10997	0.0784
9	671867	0.26589	0.1906	0.16024	0.12305	0.0895
9	20434812	0.66487	0.10761	0.05352	0.0461	0.02908
9	15990910	0.83847	0.09502	0.00998	0.00949	0.00834
9	15876223	0.46992	0.2286	0.17082	0.044	0.01807
9	14729344	0.59572	0.13498	0.09845	0.05421	0.03193
9	17580162	0.39792	0.33505	0.15091	0.05838	0.01356
9	22253474	0.67531	0.17668	0.03638	0.03413	0.01568
9	8536196	0.47083	0.22442	0.08445	0.04989	0.03932
9	19005575	0.50073	0.1519	0.10043	0.0685	0.0646
9	10829962	0.37512	0.13429	0.12141	0.09242	0.08637
9	7241873	0.669	0.11909	0.03973	0.033	0.02625
9	4554898	0.60284	0.19376	0.06633	0.04051	0.02851
9	6946965	0.29925	0.22376	0.18038	0.09152	0.05274
9	8978582	0.27002	0.24941	0.11487	0.10508	0.04571
9	802968	0.30988	0.20783	0.16944	0.14059	0.08741
9	14581913	0.4456	0.22686	0.10814	0.06543	0.05739
9	21056197	0.34707	0.14582	0.13173	0.11843	0.09944
9	13254816	0.40237	0.16247	0.08176	0.08123	0.05451
9	21280112	0.60222	0.16423	0.1065	0.02434	0.02367
9	6733987	0.20927	0.17785	0.11087	0.08298	0.06928
9	15351972	0.69831	0.09872	0.07816	0.02776	0.02123
9	18989221	0.91528	0.0395	0.02275	0.00594	0.00443
9	20250790	0.51565	0.18667	0.08368	0.05932	0.0537
9	20758695	0.54376	0.32068	0.02712	0.01773	0.01194
9	1704104	0.47114	0.30662	0.05319	0.04584	0.03908
9	8167452	0.56633	0.11765	0.04807	0.04536	0.0354
9	19464367	0.58596	0.25311	0.05233	0.03051	0.01378
9	16744624	0.76905	0.12058	0.02644	0.02359	0.01243
9	21168305	0.73922	0.10042	0.03727	0.01934	0.01684
9	18776242	0.41789	0.14099	0.1204	0.1015	0.06332
9	7143603	0.3239	0.18573	0.14119	0.06702	0.05134
9	17760436	0.40766	0.33442	0.14061	0.02968	0.02145
9	14188726	0.32467	0.29508	0.13321	0.09809	0.0473
9	21577067	0.57481	0.28671	0.03157	0.02738	0.01571
9	21173620	0.71158	0.14798	0.05893	0.02303	0.01813
9	2080954	0.64194	0.11143	0.07335	0.0417	0.03337
9	12566717	0.45293	0.18004	0.14116	0.07122	0.03818
9	6717632	0.37383	0.18536	0.11398	0.05571	0.04271
9	3211458	0.51906	0.16223	0.10417	0.06908	0.05141
9	8880323	0.31545	0.28364	0.11792	0.07659	0.04538
9	17219780	0.65874	0.18209	0.04465	0.04308	0.01796
9	15332726	0.62445	0.12613	0.10838	0.03142	0.02587
9	3752135	0.63139	0.18017	0.08274	0.05066	0.01851
9	17511553	0.4083	0.24449	0.14179	0.08954	0.0283
9	18219209	0.69946	0.13101	0.09725	0.01657	0.01098
9	1163467	0.66036	0.13568	0.07596	0.05434	0.03137
9	18893517	0.33823	0.24833	0.11147	0.07526	0.05163
9	12107985	0.43231	0.21893	0.1999	0.0674	0.01756
9	21684259	0.86409	0.07163	0.01394	0.00701	0.00629
9	21656211	0.79957	0.11531	0.00884	0.00794	0.00692
9	18202838	0.93699	0.01982	0.00562	0.00479	0.00437
9	8732888	0.2663	0.13562	0.11526	0.10569	0.08378
9	11960537	0.21753	0.19081	0.11315	0.10763	0.09853
9	14035663	0.46587	0.29895	0.1428	0.02242	0.00647
9	22118623	0.67972	0.10081	0.05762	0.04411	0.04154
9	12140768	0.54512	0.1915	0.11322	0.0469	0.03107
9	16302306	0.56612	0.18053	0.14718	0.05898	0.01548
9	7160038	0.26136	0.18013	0.13449	0.09531	0.06559
9	2932968	0.5781	0.14491	0.10474	0.05984	0.03405
9	18055401	0.38031	0.32419	0.17249	0.05787	0.01661
9	6242538	0.31103	0.21069	0.15428	0.07388	0.05773
9	6258727	0.2823	0.19583	0.13328	0.07958	0.06697
9	7799021	0.30968	0.23317	0.11041	0.0902	0.07667
9	3162351	0.54301	0.25792	0.05494	0.04092	0.02736
9	8962288	0.48988	0.09927	0.07006	0.06556	0.05976
9	18284787	0.93139	0.03023	0.00562	0.00517	0.00423
9	6373620	0.40293	0.19223	0.10467	0.07797	0.06189
9	21569866	0.53343	0.27314	0.04398	0.02415	0.02278
9	1671414	0.67393	0.1896	0.0477	0.02627	0.00898
9	5783801	0.89835	0.04625	0.01017	0.00509	0.00378
9	2130173	0.58151	0.11868	0.08229	0.06523	0.04755
9	14696704	0.35666	0.23163	0.1484	0.11019	0.05495
9	19276860	0.44347	0.2161	0.14163	0.0767	0.02848
9	13598978	0.4926	0.29531	0.07358	0.03892	0.02133
9	1294596	0.48817	0.32927	0.08839	0.04411	0.00646
9	19402023	0.6109	0.17384	0.07554	0.04255	0.03147
9	21774602	0.91274	0.02984	0.01018	0.00547	0.00387
9	12419339	0.60702	0.2238	0.10067	0.01488	0.00871
9	8033666	0.39983	0.12065	0.11016	0.0806	0.0526
9	21455445	0.5486	0.15679	0.09858	0.03719	0.03344
9	3866896	0.44701	0.15128	0.11951	0.11565	0.05194
9	22036755	0.91816	0.02064	0.01551	0.00682	0.00534
9	21971220	0.59321	0.13698	0.0979	0.05933	0.01841
9	8539193	0.47973	0.22357	0.10883	0.05409	0.03372
9	6684950	0.3923	0.19863	0.08013	0.07205	0.0461
9	16548119	0.5953	0.19386	0.0922	0.06416	0.0107
9	9994520	0.47247	0.21492	0.13784	0.05021	0.04217
9	2343194	0.71181	0.117	0.03704	0.02805	0.02458
9	13173019	0.33627	0.28087	0.23103	0.05578	0.01939
9	6701340	0.27209	0.16856	0.10269	0.08326	0.07909
9	3539231	0.56628	0.20377	0.10099	0.05465	0.02243
9	950560	0.58018	0.19116	0.06374	0.05889	0.02668
9	655652	0.34916	0.19719	0.1222	0.08661	0.07609
9	20611365	0.70587	0.08939	0.02448	0.02059	0.01927
9	11239720	0.32291	0.25547	0.18002	0.07674	0.04617
9	18088235	0.77482	0.08297	0.05539	0.02931	0.01183
9	1196332	0.70723	0.1476	0.04418	0.02887	0.01648
9	21184562	0.39308	0.26401	0.07764	0.04505	0.03302
9	19611950	0.60968	0.11436	0.07745	0.04771	0.03248
9	21640584	0.43027	0.22869	0.12478	0.03207	0.02524
9	20676915	0.72293	0.10131	0.0594	0.02605	0.01362
9	16859444	0.56178	0.17134	0.13815	0.0584	0.02614
9	16646453	0.59	0.20871	0.05539	0.0367	0.02587
9	1130807	0.45189	0.16612	0.13475	0.0699	0.0427
9	21074642	0.49318	0.24774	0.12017	0.04009	0.0352
9	1081663	0.32967	0.22398	0.16869	0.11252	0.03991
9	20382016	0.54107	0.31998	0.07871	0.01065	0.00629
9	1048897	0.27007	0.22458	0.15092	0.13762	0.08284
9	11864959	0.28564	0.21166	0.14314	0.10413	0.09526
9	5095748	0.45694	0.27149	0.17561	0.03658	0.01911
9	22692165	0.81324	0.11706	0.01399	0.01105	0.00729
9	10158407	0.32576	0.27047	0.09994	0.05181	0.03847
9	19595319	0.44632	0.32691	0.10037	0.0297	0.0228
9	17432908	0.68708	0.23791	0.01489	0.01097	0.00652
9	3779298	0.43921	0.25858	0.10215	0.0671	0.04316
9	19218771	0.46732	0.40593	0.06174	0.01141	0.00855
9	21448355	0.43305	0.09178	0.08447	0.07131	0.0497
9	3146071	0.41994	0.18164	0.12453	0.08804	0.05374
9	15401305	0.48436	0.29898	0.12023	0.03328	0.00926
9	6046042	0.43437	0.18729	0.12199	0.0602	0.04698
9	18429327	0.48971	0.2964	0.07749	0.03323	0.02396
9	3703133	0.62539	0.09873	0.09156	0.04469	0.03118
9	15614303	0.66455	0.15097	0.06362	0.03609	0.01991
9	15860064	0.38254	0.30063	0.12421	0.10136	0.02048
9	13566306	0.84212	0.04155	0.02953	0.02312	0.00781
9	5636451	0.29225	0.26173	0.15338	0.09402	0.06322
9	17449316	0.4681	0.37873	0.07863	0.01718	0.01286
9	7340391	0.24717	0.18793	0.10801	0.0902	0.08683
9	15532393	0.53545	0.3391	0.06564	0.02127	0.00993
9	3441002	0.34845	0.27701	0.09741	0.08474	0.08253
9	21545323	0.75939	0.17894	0.0325	0.00575	0.00401
9	20368137	0.6547	0.2073	0.06584	0.02165	0.01738
9	22184305	0.44668	0.34912	0.1192	0.01883	0.01358
9	4604274	0.79723	0.08108	0.05261	0.02275	0.00735
9	6095220	0.25272	0.1809	0.13289	0.10291	0.07988
9	10994037	0.75636	0.05252	0.03392	0.03026	0.01886
9	16171387	0.64254	0.19233	0.06788	0.0231	0.01354
9	16793980	0.53076	0.15256	0.07939	0.07251	0.03762
9	5603710	0.60646	0.12933	0.05184	0.04596	0.03957
9	20156208	0.61002	0.21016	0.11351	0.01273	0.00965
9	4227456	0.53044	0.21466	0.12786	0.04313	0.02453
9	18135140	0.93898	0.02003	0.00672	0.00612	0.00513
9	20726147	0.63399	0.28888	0.01772	0.01627	0.01007
9	7941803	0.4128	0.12369	0.09987	0.07623	0.0736
9	19972487	0.415	0.15883	0.12492	0.11673	0.06988
9	13730189	0.39665	0.31429	0.08945	0.05786	0.02395
9	13681039	0.39722	0.28238	0.11089	0.05842	0.02362
9	16843152	0.31367	0.24244	0.19985	0.12736	0.05049
9	12894611	0.61868	0.15729	0.06051	0.0332	0.02564
9	7182377	0.68318	0.09699	0.05864	0.04418	0.03953
9	1376663	0.58965	0.29785	0.02808	0.02659	0.01377
9	6390170	0.39502	0.1805	0.11639	0.09061	0.04776
9	18810005	0.72791	0.1218	0.03063	0.01844	0.01821
9	15417761	0.54883	0.20804	0.10424	0.07836	0.0277
9	3834279	0.38543	0.15438	0.13383	0.1004	0.07339
9	1851816	0.53306	0.30883	0.07425	0.017	0.01175
9	22708652	0.6166	0.32252	0.00798	0.00635	0.00532
9	1769903	0.53693	0.31264	0.05918	0.01346	0.0104
9	13952840	0.69062	0.18262	0.04402	0.01565	0.01502
9	12272050	0.52351	0.11207	0.10941	0.06882	0.05081
9	754099	0.43097	0.256	0.08758	0.05614	0.0497
9	2916792	0.42647	0.28446	0.06842	0.04143	0.02964
9	17075109	0.57863	0.22594	0.11078	0.02796	0.01493
9	8077754	0.31211	0.16259	0.15402	0.08755	0.07012
9	3015099	0.49902	0.198	0.14544	0.04907	0.01974
9	2621887	0.52191	0.20248	0.07243	0.06212	0.03858
9	5947840	0.23338	0.16054	0.13135	0.10821	0.07435
9	20300237	0.26446	0.24175	0.1463	0.08163	0.0685
9	15237583	0.48807	0.21723	0.1325	0.05842	0.01911
9	639441	0.47007	0.21459	0.0953	0.0598	0.03303
9	18399698	0.62549	0.15239	0.03235	0.02405	0.0227
9	11272659	0.37707	0.29197	0.10416	0.04917	0.02672
9	14630990	0.3474	0.33728	0.14721	0.06657	0.01877
9	20890070	0.52919	0.28132	0.07987	0.02121	0.01405
9	19880951	0.61068	0.11189	0.08238	0.0442	0.03944
9	17859033	0.62887	0.29032	0.01184	0.01161	0.01069
9	18268636	0.76087	0.07667	0.03148	0.02378	0.01593
9	967133	0.72009	0.09317	0.04675	0.03934	0.03546
9	3899871	0.46866	0.23542	0.18906	0.05247	0.0182
9	10486240	0.32269	0.20016	0.16566	0.10523	0.0294
9	5276130	0.70278	0.09442	0.07652	0.04657	0.02895
9	14529504	0.53676	0.14977	0.09494	0.05863	0.04908
9	3801574	0.5535	0.17188	0.13675	0.0646	0.02419
9	14467559	0.48674	0.17379	0.14392	0.05979	0.05173
9	9339369	0.61863	0.10188	0.0634	0.06023	0.02943
9	1999339	0.53681	0.31933	0.03558	0.02567	0.01135
9	3588595	0.60666	0.24723	0.02661	0.02648	0.0133
9	11878901	0.28787	0.18013	0.14932	0.12407	0.06549
9	5341687	0.37479	0.15256	0.14125	0.1216	0.07914
9	3457529	0.64851	0.13362	0.08325	0.04476	0.02542
9	18350590	0.69145	0.09801	0.03749	0.03742	0.02267
9	13779456	0.58367	0.24166	0.04955	0.02355	0.01759
9	21034411	0.461	0.19835	0.13705	0.09493	0.01462
9	16630278	0.71376	0.09818	0.09441	0.03155	0.01086
9	15778312	0.45279	0.22526	0.16054	0.07498	0.02467
9	12157451	0.3555	0.21349	0.17583	0.07441	0.03287
9	983564	0.45947	0.19609	0.14153	0.08689	0.02499
9	16368141	0.46038	0.26604	0.08325	0.05811	0.02989
9	1737230	0.44683	0.23227	0.05839	0.04844	0.03114
9	4997647	0.32297	0.21131	0.11817	0.11177	0.08958
9	19677712	0.5589	0.1662	0.07228	0.04949	0.0423
9	7766547	0.44244	0.14056	0.0947	0.06915	0.06558
9	11436565	0.61653	0.14167	0.08919	0.04398	0.02806
9	16288516	0.69886	0.09537	0.04434	0.02901	0.02533
9	11797018	0.90291	0.02665	0.0181	0.01176	0.00724
9	22148527	0.4447	0.38792	0.09186	0.02381	0.00715
9	20283942	0.3195	0.18475	0.14781	0.09239	0.07755
9	17855921	0.79298	0.13663	0.02976	0.00713	0.00469
9	2572840	0.37231	0.2155	0.11862	0.06707	0.04535
9	12976681	0.66075	0.14346	0.05128	0.03859	0.03515
9	10895918	0.24225	0.17005	0.13906	0.09307	0.08661
9	20709938	0.77978	0.1235	0.02024	0.01221	0.00871
9	4033289	0.29114	0.1773	0.14437	0.11598	0.0766
9	16384569	0.84302	0.04064	0.02716	0.01624	0.0134
9	8520250	0.31813	0.1617	0.12935	0.0832	0.0485
9	18711099	0.71179	0.17018	0.0381	0.01347	0.00966
9	737855	0.57444	0.11735	0.10367	0.07371	0.03804
9	2687552	0.5452	0.20675	0.10949	0.03837	0.02889
9	9421377	0.51938	0.10387	0.09815	0.08403	0.03312
9	1032772	0.64011	0.09928	0.08588	0.05333	0.02165
9	8045125	0.46672	0.15103	0.09562	0.06336	0.05937
9	16646728	0.69069	0.13043	0.05195	0.04474	0.0245
9	13615695	0.74169	0.04785	0.02705	0.02579	0.02147
9	1655376	0.48752	0.28008	0.06077	0.055	0.03172
9	1704529	0.6081	0.24524	0.04298	0.02705	0.01739
9	15887118	0.45724	0.26084	0.16658	0.03652	0.01343
9	16597590	0.57987	0.25728	0.06868	0.0212	0.00966
9	20330348	0.39856	0.18497	0.16789	0.12193	0.02001
9	16318564	0.65584	0.14598	0.07672	0.05223	0.01418
9	9060955	0.31068	0.24213	0.10443	0.08251	0.06095
9	6636124	0.20751	0.17886	0.12551	0.10175	0.09285
9	19579485	0.67568	0.10136	0.0635	0.04795	0.03902
9	10912354	0.32342	0.20575	0.09434	0.07719	0.06675
9	5030503	0.3846	0.15513	0.14914	0.11967	0.09549
9	1933929	0.65498	0.22727	0.03724	0.01323	0.01166
9	11977322	0.70242	0.14007	0.05289	0.03443	0.022
9	22102636	0.32576	0.22529	0.11877	0.08855	0.05958
9	15975021	0.59035	0.19283	0.0526	0.04824	0.0362
9	5988456	0.28283	0.20823	0.12379	0.08681	0.07985
9	15811190	0.36157	0.23693	0.14168	0.10404	0.03372
9	18891383	0.73102	0.06991	0.04147	0.03721	0.02402
9	8620494	0.52216	0.15747	0.09997	0.04706	0.02637
9	12960378	0.369	0.26895	0.13463	0.05355	0.04368
9	6341244	0.16015	0.15726	0.15289	0.12745	0.09362
9	15827583	0.66489	0.1538	0.035	0.02876	0.01513
9	6980226	0.20613	0.15102	0.11297	0.11117	0.10103
9	14647939	0.42804	0.17686	0.13993	0.11342	0.08045
9	18265537	0.80527	0.05437	0.03711	0.0211	0.01158
9	9323147	0.39292	0.14252	0.13353	0.07391	0.05691
9	13714062	0.51247	0.18357	0.08198	0.06643	0.05671
9	7307920	0.30673	0.16079	0.12734	0.10537	0.05937
9	1475217	0.43958	0.3427	0.05025	0.03443	0.02508
9	3949203	0.49992	0.11492	0.10787	0.09235	0.06494
9	1966744	0.45832	0.24336	0.08617	0.04008	0.02654
9	3818138	0.60442	0.17013	0.06911	0.05404	0.01988
9	15368859	0.68521	0.12439	0.0531	0.04355	0.02282
9	11322012	0.52125	0.18664	0.08026	0.02962	0.0285
9	1098400	0.4493	0.28258	0.0749	0.05858	0.04254
9	2409122	0.58138	0.24603	0.04483	0.0256	0.01969
9	20586919	0.77874	0.10339	0.0306	0.02316	0.01336
9	6013606	0.42864	0.14194	0.12343	0.12247	0.03508
9	18875052	0.54097	0.16331	0.12236	0.05255	0.02479
9	22135469	0.5226	0.23743	0.05403	0.04252	0.0377
9	13877936	0.79487	0.04579	0.03374	0.02998	0.02176
9	12845745	0.71474	0.08839	0.06742	0.03301	0.03075
9	869043	0.48585	0.21056	0.12472	0.05627	0.04078
9	17023669	0.61019	0.18686	0.11527	0.02751	0.02568
9	14090934	0.40128	0.26075	0.14682	0.1113	0.00773
9	12616375	0.58215	0.16965	0.09225	0.05664	0.02918
9	688825	0.26258	0.14429	0.13577	0.11019	0.06511
9	9503421	0.66676	0.10467	0.04364	0.03075	0.02077
9	16138949	0.54296	0.15443	0.08588	0.05581	0.03896
9	17269451	0.43105	0.15916	0.12773	0.09715	0.08637
9	19432142	0.47129	0.33228	0.06116	0.04036	0.0335
9	19268306	0.64135	0.20023	0.04868	0.03128	0.02093
9	16876244	0.38077	0.27541	0.14822	0.10241	0.04369
9	17908437	0.72107	0.2306	0.01298	0.00429	0.00412
9	14828248	0.58085	0.16374	0.09565	0.06593	0.01322
9	5882586	0.2048	0.18027	0.1513	0.10909	0.08603
9	16515804	0.37784	0.2206	0.15736	0.06942	0.04719
9	14451421	0.81686	0.1119	0.02765	0.01359	0.00321
9	22086366	0.41726	0.14752	0.10788	0.08242	0.04527
9	5145311	0.3834	0.13442	0.10388	0.10132	0.0886
9	5920208	0.18848	0.16504	0.10524	0.09847	0.07705
9	3195618	0.54795	0.19657	0.08108	0.05791	0.04189
9	18744038	0.56393	0.12625	0.09198	0.04915	0.02981
9	9634535	0.41043	0.1653	0.13217	0.07364	0.06246
9	15598312	0.68783	0.22487	0.02805	0.01191	0.00896
9	17810153	0.47091	0.28668	0.15973	0.04117	0.00776
9	9487083	0.41955	0.14596	0.13061	0.06674	0.04931
9	15319789	0.86466	0.07696	0.00911	0.00741	0.00721
9	16401134	0.70473	0.08686	0.0646	0.05472	0.03325
9	3375855	0.55481	0.26893	0.04997	0.031	0.02189
9	14926577	0.797	0.09119	0.02355	0.01954	0.00911
9	16417522	0.71285	0.13407	0.06534	0.02483	0.01571
9	22921971	0.8114	0.09004	0.05399	0.0075	0.00544
9	22250231	0.50424	0.32899	0.09335	0.04041	0.00459
9	18650166	0.49067	0.32131	0.09535	0.0148	0.0143
9	22381309	0.75833	0.07759	0.05027	0.04878	0.02631
9	10748670	0.4145	0.13158	0.10033	0.06423	0.0573
9	3998467	0.26843	0.21873	0.13147	0.08979	0.07757
9	12124932	0.36383	0.19658	0.15801	0.0827	0.07206
9	1262342	0.39769	0.25731	0.21913	0.07206	0.00695
9	22241409	0.42058	0.23625	0.13754	0.07043	0.05865
9	21136852	0.50956	0.22381	0.10354	0.04555	0.0203
9	7750413	0.20721	0.1941	0.14767	0.12122	0.08819
9	2638606	0.54879	0.25032	0.05229	0.03899	0.02774
9	10012781	0.7137	0.13428	0.0562	0.01641	0.01459
9	12134711	0.40807	0.33979	0.07486	0.06035	0.0347
9	17892113	0.90349	0.03885	0.01434	0.0101	0.00495
9	3277587	0.239	0.22727	0.18783	0.15932	0.06106
9	7848724	0.35731	0.2327	0.10439	0.05629	0.05048
9	16302870	0.41848	0.21381	0.19019	0.08878	0.01222
9	6603546	0.23582	0.19619	0.17942	0.12076	0.08968
9	15876893	0.53698	0.20625	0.15183	0.02146	0.01528
9	21924103	0.72908	0.07428	0.05833	0.03494	0.01531
9	10339110	0.33966	0.27377	0.16331	0.09833	0.0405
9	1295144	0.53972	0.34405	0.04416	0.03381	0.0053
9	5849897	0.38496	0.13762	0.12157	0.09188	0.07435
9	16466730	0.62304	0.17584	0.10489	0.01458	0.01015
9	19128456	0.50561	0.30076	0.09467	0.02244	0.0137
9	14369587	0.44739	0.32881	0.06896	0.05899	0.04622
9	8602425	0.33228	0.18096	0.14852	0.08592	0.05177
9	13845306	0.49321	0.20942	0.04435	0.03208	0.03188
9	14861115	0.41031	0.25109	0.09945	0.04445	0.03951
9	475964	0.46101	0.1441	0.13609	0.07035	0.0465
9	6030141	0.65142	0.10044	0.08225	0.04256	0.02918
9	852801	0.45872	0.19286	0.10683	0.09753	0.05518
9	4719426	0.86922	0.0306	0.0306	0.0305	0.02894
9	20972355	0.34546	0.28039	0.15127	0.08831	0.08294
9	3982152	0.46463	0.22139	0.11294	0.10179	0.02943
9	21087049	0.50416	0.15876	0.13314	0.06975	0.02427
9	22847575	0.73103	0.13647	0.02631	0.01638	0.01359
9	5899085	0.23587	0.17165	0.11172	0.1093	0.10478
9	2949966	0.37007	0.23405	0.13648	0.1009	0.0562
9	3965775	0.64101	0.11396	0.07633	0.05919	0.03702
9	21281268	0.47783	0.15453	0.13385	0.06715	0.03753
9	2065234	0.47375	0.3003	0.09229	0.04551	0.02939
9	2540372	0.61208	0.13991	0.08492	0.07184	0.03563
9	12010325	0.42413	0.2996	0.09244	0.08554	0.02592
9	9225050	0.40363	0.18271	0.12033	0.08216	0.06936
9	4391773	0.64272	0.13725	0.065	0.03013	0.02725
9	21151970	0.48204	0.25602	0.15079	0.04723	0.01035
9	22348639	0.87274	0.06285	0.0317	0.01647	0.00304
9	3130209	0.69155	0.0876	0.05145	0.03449	0.02354
9	11813731	0.69327	0.08227	0.06043	0.03437	0.02659
9	1803109	0.60521	0.31384	0.01972	0.00662	0.00593
9	4260712	0.50514	0.14368	0.14146	0.08518	0.03151
9	18006891	0.49686	0.35126	0.0686	0.01266	0.01207
9	22606077	0.37288	0.22081	0.11566	0.06618	0.01961
9	9273490	0.25729	0.21136	0.14689	0.06416	0.05845
9	12944238	0.52382	0.19551	0.10635	0.04405	0.025
9	11029309	0.45463	0.17197	0.10096	0.06252	0.04158
9	7140840	0.28521	0.11949	0.10989	0.0916	0.0706
9	2081650	0.55875	0.13593	0.09148	0.05354	0.03938
9	18957171	0.70238	0.09196	0.07779	0.04582	0.02226
9	21982014	0.64807	0.1556	0.06568	0.01965	0.0164
9	5866361	0.31601	0.22479	0.1167	0.10711	0.06557
9	14123898	0.5071	0.17909	0.12602	0.11743	0.01379
9	20992281	0.5987	0.13537	0.10749	0.05685	0.02698
9	4047741	0.7661	0.16079	0.01731	0.01063	0.00702
9	2720639	0.27809	0.25309	0.1905	0.05573	0.03169
9	3736448	0.38201	0.22257	0.16115	0.14084	0.02547
9	934786	0.35758	0.28047	0.15883	0.06414	0.02451
9	16974723	0.40079	0.23624	0.14754	0.10227	0.06733
9	17621143	0.5635	0.25885	0.06098	0.03095	0.01212
9	18160799	0.83049	0.07362	0.02609	0.01886	0.00727
9	17613710	0.65108	0.20596	0.06919	0.02268	0.01059
9	17744783	0.46385	0.34781	0.06751	0.0484	0.03091
9	2229136	0.62526	0.15862	0.05604	0.04069	0.03479
9	8102040	0.30317	0.29722	0.15647	0.04441	0.03564
9	3261330	0.69952	0.20084	0.02006	0.0155	0.01114
9	1108803	0.59684	0.12845	0.10168	0.04743	0.03349
9	14566292	0.34442	0.23905	0.14858	0.08169	0.06979
9	15283694	0.94822	0.03195	0.0042	0.00384	0.00245
9	11748247	0.48179	0.20192	0.09568	0.03118	0.03
9	16778136	0.33287	0.2242	0.13976	0.10331	0.0922
9	11240345	0.26785	0.22947	0.18827	0.1037	0.063
9	12108702	0.56213	0.18185	0.14475	0.05264	0.01269
9	16253857	0.54941	0.2603	0.06544	0.02442	0.02002
9	19769671	0.48817	0.33174	0.08389	0.01853	0.01212
9	721838	0.33664	0.22331	0.15357	0.07699	0.05725
9	2342142	0.70606	0.08014	0.05886	0.0389	0.0226
9	12780466	0.58475	0.25118	0.03594	0.0249	0.02297
