CHR	IN	PC1	PC2	PC3	PC4	PC5
6	26935516	0.39201	0.18139	0.14349	0.08038	0.06678
6	13533405	0.62274	0.12452	0.05428	0.04828	0.03071
6	590046	0.56097	0.18429	0.13448	0.0441	0.0135
6	721121	0.44311	0.27553	0.16001	0.05204	0.02735
6	3506405	0.37173	0.30866	0.19921	0.02346	0.01501
6	25919719	0.80172	0.12128	0.02058	0.00932	0.00723
6	1868009	0.91138	0.03452	0.01127	0.00722	0.00597
6	17137898	0.39328	0.15302	0.13771	0.09698	0.08464
6	10289388	0.15144	0.13857	0.12805	0.11195	0.07355
6	29813458	0.39059	0.28944	0.13321	0.09511	0.02129
6	24510708	0.46833	0.24213	0.10094	0.08553	0.06546
6	33013	nan	nan	nan	nan	nan
6	26018041	0.52346	0.25282	0.11992	0.05384	0.00973
6	5800186	0.61154	0.19823	0.08858	0.03437	0.01752
6	819453	0.30443	0.26318	0.14001	0.08006	0.05432
6	1440300	0.42507	0.16022	0.12426	0.05919	0.04693
6	15728898	0.37764	0.21958	0.1899	0.07434	0.03245
6	17662211	0.45779	0.21543	0.08934	0.06448	0.04413
6	29622537	0.54134	0.1832	0.14326	0.05764	0.01773
6	11272459	0.4921	0.09152	0.08309	0.06459	0.04496
6	19955980	0.50302	0.1018	0.0942	0.07641	0.05409
6	12452109	0.71314	0.09298	0.08369	0.04819	0.0173
6	31031567	0.71714	0.10037	0.04746	0.02588	0.02051
6	28508432	0.30595	0.28157	0.24196	0.0472	0.0292
6	29037955	0.51394	0.22037	0.1179	0.051	0.03182
6	15859990	0.3714	0.2694	0.14279	0.07575	0.04518
6	20545816	0.38046	0.18707	0.112	0.06626	0.05064
6	5701915	0.51933	0.15082	0.08369	0.06339	0.05096
6	29360157	0.6209	0.23746	0.06627	0.02901	0.0193
6	688416	0.46612	0.15167	0.14813	0.10782	0.03448
6	24576289	0.61293	0.178	0.11644	0.03793	0.01798
6	29589795	0.42218	0.19698	0.14586	0.08102	0.06427
6	23331109	0.39355	0.22703	0.1222	0.07569	0.06049
6	9011494	0.41037	0.25317	0.18757	0.07948	0.01668
6	26968364	0.54451	0.25041	0.11279	0.03545	0.01828
6	27656497	0.64169	0.12839	0.08881	0.03115	0.02322
6	16941362	0.40756	0.36142	0.10956	0.05759	0.01383
6	27263283	0.4604	0.35741	0.06308	0.0249	0.01674
6	1409335	0.22334	0.19857	0.15896	0.10795	0.07915
6	27099449	0.69277	0.15116	0.08322	0.03345	0.01
6	16810301	0.4658	0.19535	0.15543	0.08602	0.02594
6	11315936	0.64002	0.05841	0.05202	0.05069	0.04516
6	29851972	0.60752	0.12258	0.10849	0.05045	0.01932
6	27001164	0.61498	0.10211	0.09372	0.03564	0.03404
6	23363918	0.64553	0.10048	0.06458	0.06241	0.03681
6	21037392	0.53127	0.21892	0.17251	0.02493	0.00588
6	16056657	0.69062	0.12612	0.07481	0.04192	0.02844
6	12353877	0.69845	0.19119	0.03564	0.02345	0.01411
6	17498169	0.56459	0.28469	0.03862	0.01643	0.01397
6	9371993	0.7865	0.0685	0.05877	0.02578	0.00715
6	7635292	0.4283	0.26361	0.07041	0.06849	0.03676
6	3539293	0.33763	0.28674	0.18904	0.06501	0.04966
6	17465694	0.7457	0.13075	0.03402	0.03031	0.01767
6	20218208	0.47867	0.18208	0.16642	0.09277	0.01771
6	25428325	0.69516	0.15905	0.07896	0.0294	0.00561
6	26837350	0.43316	0.26646	0.09761	0.05477	0.04144
6	3407611	0.47959	0.26814	0.13553	0.04601	0.02462
6	11501929	0.49776	0.19304	0.14487	0.04977	0.02776
6	19923310	0.54281	0.25494	0.07248	0.03527	0.02007
6	24412530	0.54659	0.16704	0.15607	0.08135	0.01055
6	15303027	0.51538	0.1511	0.13242	0.0855	0.02564
6	10813818	0.51937	0.13153	0.09993	0.0554	0.04159
6	8388987	0.54161	0.23201	0.05691	0.02289	0.02231
6	6914433	0.29676	0.1951	0.14886	0.07678	0.06264
6	16482690	0.57332	0.17045	0.15301	0.06607	0.00788
6	2883972	0.44739	0.41165	0.04159	0.02046	0.01039
6	8257926	0.74889	0.0671	0.05432	0.04748	0.02013
6	17967852	0.3723	0.30268	0.12521	0.07592	0.02907
6	24248716	0.44016	0.20387	0.16601	0.10684	0.01592
6	6521231	0.4603	0.19424	0.12477	0.06285	0.05074
6	917907	0.41278	0.16356	0.12086	0.0951	0.05552
6	26760601	0.63821	0.16149	0.05176	0.04327	0.02591
6	29474884	0.87235	0.06627	0.02689	0.01045	0.0039
6	22020507	0.63584	0.23579	0.04961	0.01294	0.01252
6	11993500	0.44956	0.23161	0.13893	0.03163	0.02818
6	9863581	0.4076	0.16477	0.10113	0.08368	0.05586
6	24347040	0.42938	0.34995	0.1549	0.01308	0.00584
6	25035170	0.30022	0.27582	0.12103	0.0984	0.06999
6	25624995	0.65308	0.15943	0.07886	0.02739	0.00971
6	4882852	0.35243	0.28117	0.10822	0.07405	0.05845
6	26476966	0.88804	0.02515	0.01753	0.01427	0.01249
6	30933418	0.51586	0.13115	0.12337	0.09228	0.02732
6	8126895	0.35239	0.29098	0.16507	0.06562	0.05741
6	5171955	0.33796	0.21741	0.19434	0.05038	0.04678
6	13566388	0.83553	0.07956	0.02767	0.01781	0.00725
6	12714423	0.41073	0.34308	0.1513	0.01873	0.01235
6	10912184	0.45233	0.2892	0.10475	0.02919	0.02488
6	1769914	0.32342	0.21434	0.11456	0.06501	0.05535
6	16581051	0.29828	0.2365	0.15664	0.11012	0.08127
6	26509756	0.82077	0.08177	0.0332	0.00893	0.00762
6	17695167	0.46115	0.22815	0.09033	0.07612	0.05396
6	20939200	0.48001	0.20927	0.13132	0.12322	0.00983
6	21149389	0.38249	0.17361	0.10113	0.07736	0.03967
6	12943811	0.56589	0.16087	0.06084	0.05223	0.04728
6	17957316	0.37242	0.30774	0.11564	0.07387	0.04285
6	3965382	0.70463	0.12953	0.07646	0.01711	0.01618
6	9830855	0.43031	0.1886	0.08862	0.07622	0.06873
6	11928008	0.40382	0.33348	0.1194	0.03753	0.02078
6	13959627	0.64725	0.15579	0.0842	0.04492	0.02397
6	28213712	0.46343	0.2098	0.11174	0.07516	0.04164
6	15335895	0.65524	0.13177	0.10823	0.06368	0.00847
6	786907	0.67979	0.184	0.04487	0.03135	0.01012
6	21103070	0.46161	0.32974	0.12813	0.01936	0.00731
6	12676765	0.56558	0.21598	0.07358	0.04217	0.02566
6	4391397	0.87825	0.04269	0.03126	0.02259	0.00395
6	14123495	0.67529	0.11702	0.06878	0.05499	0.01563
6	21561836	0.31153	0.18435	0.17686	0.12843	0.08508
6	8094192	0.59398	0.15709	0.06284	0.05961	0.04231
6	10846706	0.33984	0.13241	0.11601	0.09051	0.08388
6	24773112	0.54796	0.19131	0.09938	0.07375	0.02472
6	11633146	0.48007	0.20458	0.08343	0.06001	0.05164
6	12681723	0.54794	0.13535	0.07421	0.0666	0.05112
6	4817405	0.29959	0.21002	0.10613	0.08204	0.069
6	7045630	0.66703	0.13176	0.08664	0.03956	0.0214
6	27689473	0.60097	0.13275	0.07971	0.03931	0.03533
6	19530244	0.54228	0.24895	0.1237	0.02049	0.01287
6	23167495	0.29872	0.23724	0.15598	0.10431	0.0632
6	7504400	0.48717	0.23774	0.12706	0.05864	0.03696
6	20808211	0.37523	0.25474	0.1222	0.10291	0.06721
6	13828629	0.49721	0.16149	0.10777	0.08147	0.05055
6	22086166	0.46039	0.22333	0.14118	0.06629	0.03266
6	20480535	0.49667	0.3614	0.04173	0.01715	0.01297
6	7121668	0.44149	0.21152	0.16888	0.11761	0.01815
6	11010586	0.28256	0.24246	0.10303	0.09404	0.04661
6	28349871	0.53788	0.16186	0.11762	0.05572	0.03634
6	26346018	0.69893	0.18525	0.0405	0.01577	0.00689
6	13052678	0.48775	0.27808	0.05853	0.04585	0.03838
6	7209517	0.72657	0.13227	0.04	0.03154	0.00664
6	6685231	0.35678	0.18296	0.11945	0.08866	0.07297
6	197168	0.28523	0.23694	0.17998	0.08354	0.0689
6	7832115	0.83407	0.04785	0.0235	0.01926	0.01311
6	4260404	0.87837	0.06844	0.01403	0.01173	0.00358
6	229942	0.85897	0.0433	0.03225	0.01559	0.01176
6	21419444	0.33256	0.21788	0.09531	0.08363	0.05394
6	16319034	0.36781	0.29792	0.1766	0.09484	0.01973
6	26673724	0.31842	0.23132	0.17031	0.12138	0.0563
6	16908861	0.45242	0.24971	0.13413	0.06574	0.04436
6	1540672	0.36918	0.16499	0.13142	0.09645	0.08909
6	7307848	0.5212	0.21488	0.07654	0.06414	0.0362
6	27853387	0.32482	0.20207	0.14989	0.1106	0.06903
6	5734988	0.38756	0.16247	0.13213	0.08868	0.06151
6	5538381	0.72608	0.08709	0.04888	0.03011	0.01791
6	17597006	0.70773	0.11099	0.04942	0.0346	0.02208
6	21987920	0.58617	0.15801	0.12454	0.05153	0.02756
6	16548434	0.45884	0.17178	0.0971	0.07017	0.05876
6	10879578	0.32589	0.17914	0.11135	0.08273	0.06139
6	29141775	0.7416	0.09404	0.07057	0.02835	0.01332
6	12911198	0.31854	0.21807	0.20963	0.0956	0.02653
6	27394655	0.38495	0.20763	0.09907	0.0741	0.0692
6	24478307	0.46595	0.22692	0.1378	0.07326	0.01759
6	1671780	0.38032	0.20684	0.13004	0.05261	0.04902
6	13730407	0.63007	0.17361	0.12329	0.01364	0.0113
6	28056248	0.41136	0.1792	0.14429	0.1022	0.07301
6	25297516	0.44457	0.19527	0.15793	0.06506	0.02473
6	5964398	0.3043	0.2562	0.20158	0.05264	0.04765
6	25887345	0.70312	0.14565	0.02286	0.01801	0.01746
6	14385778	0.47313	0.29411	0.10029	0.0539	0.0221
6	1049203	0.3414	0.29094	0.16285	0.0296	0.02695
6	14189177	0.43752	0.32404	0.14405	0.03481	0.01079
6	30311034	0.48657	0.24575	0.11597	0.0432	0.02965
6	25231995	0.80981	0.08456	0.03608	0.01562	0.01169
6	6040341	0.78063	0.12438	0.02782	0.011	0.00686
6	28853961	0.84457	0.07939	0.05774	0.00628	0.00271
6	1606282	0.47666	0.12278	0.08103	0.07167	0.07074
6	10388111	0.4311	0.29557	0.14737	0.02431	0.01641
6	14090897	0.765	0.0972	0.0668	0.01183	0.00704
6	22971026	0.81542	0.04743	0.03618	0.01293	0.01112
6	11469461	0.35057	0.24652	0.09879	0.06298	0.05174
6	3146392	0.30514	0.23904	0.15593	0.13458	0.08719
6	8979098	0.53521	0.23147	0.16528	0.02166	0.01243
6	6881391	0.35906	0.19993	0.14336	0.10795	0.06524
6	23298718	0.56341	0.32822	0.04591	0.01788	0.01025
6	14942885	0.4932	0.23391	0.08929	0.05674	0.0214
6	23921318	0.41655	0.24124	0.12016	0.0758	0.05937
6	623271	0.41056	0.35074	0.1648	0.02194	0.01181
6	20578988	0.28334	0.15979	0.14093	0.11685	0.08974
6	13549682	0.45501	0.21127	0.14038	0.03645	0.03032
6	27886256	0.55579	0.118	0.07956	0.06526	0.04052
6	6292150	0.44255	0.17662	0.15172	0.07658	0.05026
6	29234633	0.48567	0.23938	0.12035	0.0593	0.04192
6	459450	0.46668	0.24023	0.14315	0.04687	0.04085
6	21955261	0.94828	0.02511	0.00743	0.0067	0.00272
6	20644543	0.39704	0.29898	0.12329	0.04216	0.02346
6	20153024	0.44996	0.32032	0.10393	0.09077	0.0063
6	17754912	0.42525	0.27135	0.09941	0.07959	0.04624
6	30999235	0.84129	0.04399	0.04139	0.01377	0.00906
6	13664966	0.49902	0.32504	0.05583	0.03366	0.01896
6	12780231	0.40166	0.24709	0.10736	0.09547	0.02989
6	11025893	0.71979	0.19892	0.05388	0.00683	0.00443
6	13151010	0.55042	0.13352	0.0754	0.05521	0.03921
6	5243608	0.74527	0.08288	0.04301	0.03915	0.01994
6	17864143	0.46982	0.30052	0.08686	0.06557	0.0094
6	17924830	0.34384	0.21068	0.15032	0.09217	0.0534
6	7602911	0.2901	0.24544	0.22304	0.10347	0.0423
6	17302241	0.30741	0.27561	0.11459	0.09652	0.04986
6	28869347	0.61659	0.23821	0.04723	0.01755	0.01279
6	16384742	0.32534	0.25237	0.23533	0.12368	0.01187
6	1901288	0.52824	0.18066	0.11589	0.0869	0.02913
6	21332716	0.3492	0.19307	0.17234	0.08149	0.04907
6	16089840	0.55421	0.15299	0.12586	0.10075	0.0128
6	18219762	0.44504	0.19309	0.13838	0.0859	0.0244
6	25592568	0.33962	0.29971	0.12289	0.07551	0.03074
6	9536252	0.86788	0.04736	0.02708	0.02346	0.00332
6	7799560	0.78234	0.11474	0.03768	0.01759	0.01172
6	15565578	0.45888	0.22684	0.12714	0.09965	0.01686
6	2097934	0.8828	0.04016	0.0362	0.00743	0.00372
6	23127619	0.83313	0.05886	0.02268	0.01242	0.01173
6	28159911	0.8414	0.04114	0.0381	0.02238	0.01725
6	13796120	0.36652	0.33494	0.16052	0.03957	0.01675
6	17564445	0.56806	0.1072	0.08426	0.05425	0.04807
6	25068318	0.43894	0.16675	0.09758	0.06874	0.06228
6	17105699	0.44643	0.17906	0.15816	0.094	0.05159
6	13992740	0.38322	0.32482	0.16794	0.04991	0.00512
6	13239078	0.44447	0.17307	0.15765	0.07103	0.03663
6	11975206	0.7316	0.12931	0.03218	0.01946	0.01256
6	26313523	0.55064	0.24291	0.15451	0.03317	0.00493
6	23692085	0.61812	0.11364	0.09451	0.05063	0.02156
6	6226742	0.31619	0.24922	0.1695	0.10719	0.06287
6	11928378	0.3278	0.28272	0.155	0.0667	0.0333
6	20775746	0.49436	0.30728	0.04826	0.03538	0.02987
6	25657483	0.58027	0.15062	0.09146	0.03219	0.02637
6	15369028	0.35397	0.25182	0.18931	0.05929	0.02351
6	9995079	0.29938	0.12251	0.0972	0.08711	0.07406
6	557899	0.52029	0.15815	0.098	0.0679	0.03064
6	24740686	0.51051	0.17614	0.12275	0.06403	0.03969
6	28803919	0.36526	0.24268	0.14445	0.08421	0.05875
6	2655057	0.39362	0.31051	0.1287	0.06756	0.02206
6	7242587	0.48863	0.17339	0.12957	0.09552	0.02239
6	14418782	0.37282	0.23818	0.17163	0.11395	0.03008
6	15762271	0.58135	0.15768	0.11291	0.08572	0.01371
6	6620001	0.52307	0.25823	0.08827	0.03233	0.02298
6	25193275	0.32997	0.28691	0.18782	0.1462	0.00498
6	17367910	0.26926	0.1986	0.17562	0.1151	0.06968
6	5931884	0.4967	0.37735	0.04178	0.02541	0.01499
6	21184658	0.52769	0.18703	0.0668	0.02895	0.0278
6	7996273	0.58419	0.19526	0.14203	0.03036	0.00683
6	25086201	0.49262	0.11015	0.10424	0.05672	0.04556
6	15041406	0.36409	0.23391	0.21613	0.06762	0.03385
6	7110636	0.37009	0.18115	0.14325	0.09129	0.07186
6	24052610	0.29957	0.24486	0.17228	0.1097	0.02502
6	27558789	0.46348	0.17778	0.09332	0.09115	0.03508
6	22250374	0.63798	0.15928	0.06382	0.02745	0.02124
6	12813194	0.4658	0.26484	0.11284	0.06497	0.01869
6	27296652	0.55454	0.29433	0.05916	0.01911	0.01242
6	10355597	0.26832	0.13586	0.09384	0.06753	0.06207
6	9667471	0.34093	0.15802	0.14138	0.11322	0.06418
6	28017554	0.3372	0.24449	0.11245	0.10508	0.05876
6	30473111	0.43839	0.19336	0.12467	0.07546	0.04659
6	7537557	0.33682	0.19871	0.17281	0.08486	0.05158
6	9405335	0.91734	0.02891	0.01198	0.00908	0.00309
6	10683290	0.38962	0.15038	0.10571	0.08794	0.0603
6	3933084	0.74289	0.11039	0.05327	0.03553	0.01282
6	21660573	0.46334	0.27899	0.08564	0.05473	0.03223
6	9143198	0.88992	0.04592	0.03543	0.00439	0.00301
6	26968994	0.47342	0.23514	0.16137	0.05205	0.04017
6	6456228	0.46973	0.3226	0.08788	0.02525	0.01496
6	19956648	0.63985	0.08255	0.07089	0.05252	0.03324
6	26084265	0.7602	0.14551	0.02782	0.02019	0.01343
6	17252509	0.62679	0.12515	0.05835	0.04434	0.03643
6	9929652	0.42257	0.23512	0.06274	0.05758	0.04309
6	27001781	0.39709	0.1415	0.08759	0.08415	0.06234
6	23331767	0.52838	0.2129	0.05485	0.03886	0.02821
6	28476345	0.63813	0.19092	0.07222	0.04221	0.01763
6	14025658	0.39075	0.2328	0.1967	0.05058	0.03011
6	11076539	0.34183	0.27488	0.09281	0.05573	0.03603
6	6030273	0.49781	0.20253	0.09357	0.05782	0.02153
6	407868	0.67057	0.14954	0.0463	0.04461	0.02546
6	14549955	0.51285	0.16534	0.11757	0.10623	0.02188
6	14287814	0.82187	0.04511	0.03361	0.01186	0.01068
6	22364321	0.33996	0.18576	0.12509	0.0517	0.04499
6	10781641	0.36854	0.15966	0.10103	0.09109	0.08001
6	19235787	0.82333	0.03298	0.02782	0.01476	0.01319
6	20382670	0.39816	0.21672	0.17204	0.09608	0.02465
6	16286673	0.47255	0.19373	0.17307	0.04034	0.02902
6	23495636	0.41674	0.22891	0.11471	0.0539	0.04648
6	26837974	0.39106	0.28389	0.16175	0.0662	0.02065
6	19792856	0.46824	0.26908	0.07742	0.07656	0.02676
6	11863001	0.63974	0.09144	0.06954	0.05145	0.03322
6	22031183	0.72278	0.08422	0.07079	0.0329	0.02359
6	21496799	0.41892	0.26265	0.11672	0.05621	0.03429
6	2032608	0.58361	0.31615	0.02761	0.0135	0.00974
6	26903521	0.4802	0.16886	0.14179	0.07309	0.05694
6	5506018	0.81238	0.05174	0.02457	0.0242	0.02036
6	3998694	0.74606	0.13717	0.02362	0.01692	0.0132
6	5178346	0.56702	0.16868	0.08174	0.05426	0.04766
6	3343339	0.40415	0.29675	0.0645	0.05302	0.03391
6	1410030	0.23621	0.18927	0.16651	0.08374	0.06327
6	10290166	0.18637	0.16022	0.11589	0.09766	0.08742
6	29081769	0.27123	0.24978	0.19258	0.06633	0.05589
6	13501432	0.7828	0.09552	0.02582	0.01841	0.01789
6	24614837	0.4889	0.18586	0.13628	0.06878	0.03197
6	27231227	0.34973	0.24435	0.19499	0.04737	0.02505
6	10191868	0.25453	0.17645	0.13918	0.10034	0.07967
6	5571583	0.7322	0.10615	0.06342	0.03116	0.0171
6	660992	0.86825	0.12809	0.00366	0.0	0.0
6	11207682	0.40928	0.1237	0.11318	0.07594	0.04661
6	13108227	0.46219	0.21968	0.13073	0.07318	0.0233
6	22316036	0.59397	0.19183	0.10277	0.07068	0.01134
6	25265157	0.37601	0.25192	0.06475	0.05125	0.03452
6	21398535	0.34893	0.20934	0.11648	0.08044	0.06903
6	19465225	0.32552	0.25876	0.10188	0.06691	0.05317
6	5014542	0.51564	0.32201	0.07476	0.02244	0.01483
6	10060817	0.32631	0.18436	0.09238	0.0688	0.05542
6	17335314	0.47207	0.25697	0.06608	0.05319	0.04461
6	20710421	0.33835	0.19914	0.13532	0.09279	0.07807
6	11699223	0.81287	0.03335	0.02988	0.02671	0.02123
6	10906458	0.41605	0.2695	0.10373	0.07295	0.02905
6	10126370	0.25146	0.1768	0.14557	0.09735	0.07737
6	6980644	0.32755	0.20611	0.14903	0.10388	0.09312
6	24511527	0.53476	0.19085	0.13327	0.04987	0.04873
6	5047336	0.50468	0.15675	0.11651	0.06089	0.03787
6	25166894	0.43541	0.32264	0.10189	0.02771	0.02193
6	24183855	0.53206	0.35998	0.0269	0.0141	0.01225
6	17728560	0.34962	0.26513	0.13745	0.08674	0.04468
6	13435957	0.72188	0.13253	0.0645	0.02235	0.01147
6	17237047	0.50074	0.20074	0.14866	0.04475	0.02996
6	1442874	0.31488	0.21598	0.12248	0.09805	0.08106
6	14779451	0.53272	0.17512	0.08754	0.07256	0.03124
6	492609	0.50915	0.18912	0.09613	0.05875	0.04533
6	2327618	0.60902	0.24189	0.07373	0.01841	0.01232
6	1934403	0.62031	0.22162	0.06072	0.02243	0.01616
6	8848453	0.53653	0.24629	0.12257	0.03207	0.0079
6	20972614	0.66678	0.1325	0.12038	0.02967	0.01129
6	15926343	0.60252	0.18311	0.11163	0.04439	0.01383
6	26870863	0.39387	0.23451	0.11419	0.06637	0.05066
6	21610680	0.52278	0.28425	0.08446	0.05844	0.01147
6	22938709	0.49502	0.38917	0.04873	0.00881	0.0071
6	14156887	0.47306	0.32131	0.07333	0.05137	0.01881
6	21038172	0.53312	0.22678	0.15527	0.02403	0.00846
6	22152287	0.4811	0.22308	0.11332	0.05116	0.02407
6	5375075	0.58494	0.16784	0.09879	0.0256	0.02306
6	21753203	0.87325	0.03755	0.03692	0.02002	0.00558
6	3179627	0.94327	0.01555	0.00714	0.00643	0.00383
6	31027835	0.6725	0.09562	0.0758	0.03205	0.02599
6	16122989	0.37953	0.24001	0.19908	0.1044	0.01532
6	27493489	0.8951	0.02903	0.02389	0.0118	0.0095
6	25903294	0.3822	0.3383	0.0782	0.02663	0.02218
6	5368681	0.80947	0.09332	0.02235	0.01495	0.01076
6	1144	0.33295	0.22219	0.11133	0.11133	0.11133
6	10589716	0.27588	0.19237	0.14953	0.09693	0.08094
6	11109499	0.36026	0.21819	0.11529	0.03878	0.03839
6	26805372	0.39074	0.3061	0.12458	0.09414	0.03364
6	30588549	0.29358	0.25992	0.14131	0.10385	0.07347
6	11911360	0.47802	0.18772	0.06525	0.04865	0.03355
6	22086790	0.48062	0.16987	0.13491	0.10044	0.01793
6	28404588	0.28956	0.19662	0.1381	0.12253	0.10988
6	26444938	0.53639	0.35873	0.03292	0.01424	0.00555
6	29766067	0.37233	0.28943	0.12528	0.08075	0.06774
6	19825806	0.5014	0.22103	0.10864	0.06066	0.02923
6	6718608	0.44571	0.18343	0.13655	0.06707	0.04789
6	11633811	0.39083	0.21377	0.12143	0.06616	0.06029
6	2917526	0.68801	0.19423	0.07126	0.0071	0.00627
6	24642711	0.51242	0.18029	0.13818	0.05809	0.01901
6	7668890	0.37474	0.19961	0.14129	0.08724	0.0561
6	19387930	0.47474	0.15685	0.13772	0.06249	0.04449
6	4359330	0.897	0.03638	0.01799	0.00945	0.00528
6	1836198	0.48149	0.22134	0.12279	0.04342	0.03781
6	2753703	0.38276	0.27066	0.04276	0.03508	0.03302
6	5735595	0.41682	0.10469	0.08506	0.07935	0.05354
6	29885614	0.49957	0.21419	0.10654	0.09047	0.03676
6	16575347	0.33512	0.20748	0.19645	0.15689	0.04657
6	11011252	0.3852	0.20763	0.10276	0.06766	0.05036
6	15492863	0.43663	0.23757	0.18649	0.08921	0.01872
6	13599930	0.60282	0.27582	0.05938	0.01768	0.00833
6	5801148	0.60776	0.16891	0.10947	0.0369	0.01552
6	21988543	0.41237	0.22624	0.14172	0.12126	0.03081
6	31177991	0.5845	0.28094	0.02718	0.02395	0.01664
6	11240645	0.33507	0.23883	0.13951	0.07159	0.06971
6	29361351	0.57781	0.19888	0.12357	0.03343	0.02057
6	5473481	0.65304	0.08615	0.07917	0.04694	0.02467
6	16549066	0.48117	0.19208	0.1019	0.05511	0.04588
6	7013579	0.31692	0.25952	0.1835	0.09869	0.05985
6	20579535	0.40207	0.24901	0.11723	0.05529	0.03828
6	12911830	0.33093	0.25326	0.2232	0.08983	0.02209
6	28060537	0.43309	0.39262	0.07605	0.04108	0.02377
