CHR	IN	PC1	PC2	PC3	PC4	PC5
5	14024780	0.40827	0.26981	0.10101	0.05195	0.03675
5	7886178	0.67541	0.12736	0.04588	0.02382	0.02286
5	10911822	0.73375	0.09264	0.03886	0.02321	0.02249
5	28704781	0.50722	0.23766	0.18438	0.01319	0.0105
5	10682448	0.49974	0.2504	0.24987	0.0	0.0
5	6127705	0.27015	0.2042	0.16106	0.1148	0.03276
5	11010138	0.75268	0.08605	0.04012	0.02623	0.02164
5	3074746	0.36717	0.14524	0.10435	0.09614	0.09261
5	1605726	0.38153	0.30067	0.11342	0.04006	0.0205
5	2064481	0.34274	0.14261	0.13654	0.10964	0.06914
5	8978535	0.74852	0.09681	0.03862	0.02187	0.01459
5	21463144	0.55899	0.20705	0.1002	0.03968	0.01627
5	5319356	0.70601	0.15519	0.04162	0.0201	0.01136
5	23756908	0.63108	0.16924	0.11821	0.01428	0.0115
5	17072239	0.46391	0.25205	0.06805	0.04629	0.04247
5	15990897	0.49153	0.20016	0.09669	0.07062	0.06112
5	29425781	0.48593	0.19041	0.14568	0.05661	0.04323
5	8383167	0.38195	0.27726	0.21092	0.02661	0.01721
5	16515196	0.45443	0.16139	0.09924	0.07095	0.03938
5	3145853	0.33339	0.19395	0.10844	0.08482	0.07934
5	6848638	0.90225	0.03675	0.01846	0.00832	0.00444
5	20021269	0.76997	0.1339	0.05045	0.01159	0.00575
5	8454276	0.52337	0.24916	0.08066	0.05067	0.01903
5	27881651	0.37868	0.19778	0.1351	0.11248	0.06797
5	28508295	0.34954	0.24715	0.16426	0.058	0.04519
5	10453130	0.43378	0.11788	0.10407	0.09602	0.03226
5	19988619	0.6838	0.11248	0.08586	0.04388	0.03778
5	20938892	0.79628	0.11416	0.02892	0.01907	0.00451
5	6356665	0.67589	0.1581	0.04243	0.02373	0.01397
5	25002128	0.81879	0.1397	0.00643	0.00454	0.00387
5	1998993	0.69986	0.05637	0.05186	0.04331	0.0358
5	4827843	0.77218	0.07932	0.04398	0.02811	0.01875
5	27295892	0.55426	0.19097	0.13145	0.04338	0.01782
5	7438486	0.63088	0.13764	0.07251	0.04347	0.03515
5	8323227	0.34253	0.11198	0.08977	0.06034	0.05006
5	16089244	0.56715	0.11642	0.09214	0.06925	0.0442
5	11436190	0.74843	0.07166	0.03671	0.0252	0.01883
5	18514081	0.6136	0.13421	0.07116	0.05619	0.03882
5	23691426	0.59571	0.20173	0.10037	0.03126	0.01115
5	18645155	0.39517	0.29565	0.08303	0.07176	0.02138
5	16679076	0.49467	0.11818	0.10462	0.06544	0.04733
5	18808999	0.60494	0.13181	0.07727	0.05736	0.04561
5	524458	0.36195	0.27207	0.07948	0.06758	0.06162
5	8847532	0.37982	0.28805	0.09004	0.07778	0.05933
5	16056502	0.31317	0.21755	0.1257	0.0619	0.05542
5	9327988	0.55275	0.15182	0.07897	0.04812	0.02852
5	1573052	0.39404	0.27014	0.17044	0.0274	0.01674
5	14713021	0.72592	0.13189	0.06359	0.01477	0.01051
5	24117438	0.60017	0.31701	0.02282	0.01272	0.01029
5	27951295	0.54678	0.22552	0.09777	0.07151	0.01098
5	19518838	0.42532	0.13587	0.11258	0.09869	0.06969
5	1867975	0.75864	0.08575	0.0507	0.0405	0.01893
5	25264331	0.57402	0.31377	0.03137	0.02296	0.00889
5	16187597	0.52377	0.21355	0.16436	0.02538	0.0113
5	10158286	0.19159	0.16284	0.0881	0.06652	0.06112
5	7209167	0.69424	0.10661	0.06573	0.04287	0.02882
5	19202261	0.7484	0.16818	0.0125	0.01103	0.00951
5	7471320	0.27071	0.24951	0.1753	0.05787	0.03872
5	22905052	0.63343	0.19348	0.118	0.00576	0.00446
5	1736925	0.20919	0.19082	0.14634	0.1057	0.07066
5	721119	0.64954	0.16078	0.03106	0.02903	0.01938
5	5767392	0.64887	0.17363	0.11619	0.01309	0.01157
5	14942440	0.44171	0.22613	0.13555	0.06346	0.03072
5	19169514	0.70312	0.13005	0.05864	0.03484	0.01149
5	22670034	0.38602	0.24849	0.14632	0.07224	0.05661
5	21332210	0.49859	0.31735	0.0695	0.02787	0.0204
5	5472499	0.45653	0.20158	0.16451	0.1041	0.02344
5	28868856	0.76752	0.12455	0.04043	0.01504	0.0057
5	22522580	0.55615	0.24105	0.09049	0.03088	0.0212
5	23593212	0.43618	0.16387	0.11907	0.09372	0.07265
5	9535741	0.50197	0.14166	0.08889	0.07958	0.03613
5	10125567	0.42211	0.21191	0.09575	0.06621	0.03971
5	13566208	0.72942	0.12861	0.03391	0.0268	0.01376
5	7951744	0.56732	0.20777	0.06313	0.04873	0.04498
5	12779786	0.75085	0.07076	0.03722	0.0286	0.01125
5	14647567	0.44667	0.21336	0.06182	0.05576	0.04245
5	6187736	0.64723	0.16435	0.0745	0.02723	0.01872
5	4325650	0.45834	0.21868	0.07524	0.06492	0.05829
5	1933587	0.77019	0.0841	0.04516	0.021	0.01065
5	8519956	0.45291	0.17966	0.14382	0.0915	0.05983
5	14516505	0.70903	0.09083	0.0748	0.0383	0.03009
5	6062365	0.51774	0.19703	0.11859	0.06741	0.01872
5	2596899	0.91388	0.02602	0.01293	0.01253	0.00346
5	13402402	0.81897	0.05344	0.0247	0.01177	0.01021
5	12353832	0.60956	0.16049	0.04485	0.03183	0.02611
5	16843049	0.56666	0.22702	0.07056	0.03915	0.02063
5	10944815	0.71938	0.06013	0.05207	0.02662	0.01777
5	26984499	0.45505	0.23948	0.12506	0.0663	0.04612
5	1409333	0.5126	0.19163	0.12121	0.06783	0.0332
5	7897398	0.4992	0.21451	0.08449	0.0506	0.03156
5	15138868	0.55656	0.13444	0.1195	0.0569	0.04583
5	19857725	0.57463	0.22617	0.13194	0.02296	0.0078
5	10191166	0.8743	0.1257	0.0	0.0	0.0
5	8356159	0.24675	0.21544	0.20638	0.15225	0.09433
5	19464512	0.87104	0.03421	0.02617	0.01303	0.01228
5	15106369	0.40552	0.21572	0.1249	0.04782	0.03685
5	29720899	0.75336	0.04425	0.04378	0.02946	0.01905
5	10617156	0.39855	0.12615	0.10829	0.07811	0.02879
5	3637573	0.68692	0.12868	0.09627	0.03873	0.00895
5	3113291	0.33654	0.25719	0.09796	0.08709	0.0507
5	14287180	nan	nan	nan	nan	nan
5	13861199	0.54012	0.31119	0.03619	0.0286	0.02466
5	19956048	0.59294	0.19894	0.11068	0.03812	0.0158
5	23423715	0.6507	0.23717	0.03652	0.01464	0.00619
5	27689017	0.47636	0.29702	0.13359	0.0441	0.01857
5	28493782	0.5175	0.27393	0.14271	0.00946	0.00809
5	29786460	0.58913	0.11793	0.10121	0.05223	0.04242
5	11698526	0.86946	0.06728	0.01785	0.00495	0.00442
5	8290655	0.53368	0.2014	0.09546	0.05424	0.03418
5	15663460	0.61123	0.21083	0.09703	0.01019	0.0094
5	2031974	0.78481	0.09679	0.02827	0.02704	0.01623
5	15565169	0.52111	0.16382	0.08798	0.07086	0.05792
5	22839670	0.70511	0.19251	0.03529	0.01318	0.0049
5	2556280	0.55219	0.22922	0.09891	0.02865	0.01341
5	7045498	0.49035	0.23297	0.08573	0.05448	0.03193
5	26902909	0.76922	0.09482	0.0453	0.02798	0.01675
5	15472021	0.30345	0.19847	0.19267	0.13951	0.0438
5	29229448	0.41133	0.22347	0.12029	0.07317	0.06019
5	25723273	0.70924	0.16877	0.0368	0.02101	0.01153
5	8487307	0.40453	0.26835	0.1701	0.06711	0.01612
5	3244430	0.34379	0.26024	0.18352	0.14019	0.0199
5	9044368	0.46942	0.11751	0.08207	0.05634	0.05535
5	6619539	0.25654	0.17733	0.13805	0.07521	0.07125
5	10322329	0.41644	0.13545	0.07223	0.05986	0.04415
5	7504282	0.47823	0.25532	0.05822	0.04755	0.03629
5	16613789	0.45662	0.23214	0.09252	0.04293	0.02771
5	21856675	0.69273	0.14226	0.0524	0.03707	0.00751
5	8749476	0.50895	0.33069	0.04976	0.01522	0.01288
5	26280007	0.71938	0.15089	0.03447	0.02819	0.01878
5	17170860	0.36444	0.22244	0.14324	0.03142	0.02814
5	27421426	0.42738	0.22173	0.11755	0.05798	0.03098
5	25202543	0.4066	0.24523	0.12294	0.05821	0.03109
5	8552886	0.39182	0.20057	0.1319	0.05384	0.04643
5	4161975	0.40922	0.26654	0.14764	0.08994	0.02211
5	7111096	0.48166	0.23173	0.09951	0.06414	0.02088
5	22217145	0.49674	0.27023	0.13488	0.0152	0.01385
5	23003578	0.69715	0.18859	0.05422	0.02207	0.00476
5	3277243	0.46097	0.21277	0.07833	0.06584	0.04651
5	26247242	0.68676	0.16083	0.07754	0.01486	0.0147
5	12648896	0.77708	0.07333	0.03044	0.02458	0.01145
5	24871361	0.7097	0.22574	0.00914	0.00544	0.0046
5	17596866	0.88132	0.052	0.02547	0.00878	0.00366
5	23232963	0.63233	0.19375	0.08359	0.02289	0.00964
5	14025156	0.3964	0.27452	0.10038	0.04658	0.03332
5	24478151	0.84508	0.06769	0.01619	0.01515	0.01253
5	26116554	0.61936	0.31715	0.01792	0.00658	0.00572
5	22446540	0.76157	0.12088	0.06087	0.01641	0.00406
5	20382159	0.57269	0.23353	0.10665	0.02032	0.0091
5	2720208	0.68515	0.22995	0.01696	0.00853	0.00853
5	9208274	0.22231	0.1759	0.14587	0.05036	0.0467
5	1704405	0.5549	0.2517	0.10725	0.03601	0.01211
5	2654679	0.38253	0.21994	0.11438	0.09705	0.06116
5	5964250	0.57415	0.12161	0.11263	0.07148	0.05727
5	4948449	0.55774	0.18519	0.11312	0.03523	0.02483
5	1081831	0.74074	0.1479	0.05101	0.02633	0.01586
5	15892969	0.61956	0.12753	0.06927	0.05481	0.05081
5	14811626	0.39148	0.30428	0.13664	0.03456	0.02536
5	24248817	0.58738	0.31318	0.01836	0.01767	0.0092
5	2392562	0.3016	0.25172	0.16821	0.12201	0.03526
5	2294261	0.34143	0.17161	0.13728	0.11912	0.06672
5	21004790	0.81357	0.06118	0.05217	0.02973	0.0055
5	26542584	0.4207	0.35696	0.08961	0.0273	0.02521
5	20906489	0.75572	0.0932	0.05419	0.02849	0.01072
5	17695226	0.44368	0.29783	0.06085	0.04737	0.03203
5	24904189	0.50444	0.22376	0.09246	0.08224	0.03087
5	8126974	0.342	0.17155	0.13625	0.0665	0.04982
5	17662463	0.77917	0.12652	0.02753	0.01361	0.00876
5	6750723	0.57899	0.13106	0.08467	0.0513	0.03119
5	655876	0.30927	0.12042	0.10433	0.09123	0.07254
5	3539461	0.52959	0.1906	0.06394	0.05907	0.05532
5	22249991	0.60227	0.1817	0.06313	0.02203	0.02095
5	6259210	0.47976	0.26315	0.16217	0.02366	0.01056
5	11043339	0.82131	0.07007	0.03822	0.01452	0.00666
5	131599	0.52313	0.22673	0.04896	0.03634	0.02951
5	2097689	0.80084	0.11551	0.0291	0.01543	0.00907
5	9339419	0.60723	0.1537	0.06042	0.02614	0.02018
5	15761948	0.39781	0.22909	0.0978	0.0778	0.06153
5	12091482	0.74144	0.08053	0.04782	0.02019	0.01062
5	18678304	0.69676	0.11034	0.06473	0.03098	0.01678
5	15750576	0.70696	0.09166	0.07549	0.0363	0.02492
5	26960751	0.55044	0.31026	0.02783	0.02365	0.02191
5	12800065	0.68547	0.0561	0.03986	0.02785	0.02528
5	3834409	0.47658	0.16396	0.14355	0.08132	0.0662
5	7958721	0.37294	0.1854	0.13318	0.08326	0.0578
5	11076139	0.68504	0.07141	0.0554	0.03029	0.02431
5	9388127	0.50796	0.2323	0.1193	0.02172	0.01925
5	10519100	0.43401	0.22477	0.06125	0.0471	0.03656
5	20742718	0.76245	0.17932	0.01382	0.00959	0.00308
5	11797059	0.752	0.03828	0.03118	0.02363	0.01986
5	4784709	0.38562	0.28211	0.19737	0.04021	0.01863
5	16286280	0.7623	0.09768	0.05269	0.01931	0.01818
5	6324809	0.61281	0.27971	0.03489	0.0123	0.00822
5	1671754	0.52836	0.31542	0.03882	0.02511	0.02109
5	29676983	0.60655	0.08693	0.06026	0.04932	0.03198
5	15729228	0.32252	0.22813	0.13597	0.08853	0.0483
5	22282829	0.50205	0.24308	0.11942	0.04797	0.02422
5	25821775	0.59904	0.26981	0.02724	0.02494	0.02239
5	26072504	0.69573	0.14507	0.06467	0.0232	0.02079
5	22495332	0.44162	0.21844	0.19971	0.03468	0.01517
5	5679887	0.65066	0.15623	0.07694	0.01994	0.01893
5	6193759	0.78302	0.11374	0.03662	0.01482	0.01262
5	5281211	0.92522	0.03107	0.0088	0.00684	0.00421
5	18448996	0.5177	0.27131	0.14425	0.01308	0.00603
5	5243493	0.85951	0.05665	0.03112	0.02489	0.00375
5	16826471	0.42083	0.16987	0.12602	0.0812	0.04587
5	14910061	0.41464	0.2072	0.1604	0.04511	0.03201
5	6226550	0.54386	0.22837	0.08175	0.05022	0.02449
5	983681	0.26305	0.21785	0.18616	0.09003	0.07518
5	6947458	0.43994	0.36242	0.03998	0.02505	0.02028
5	1649430	0.51501	0.18571	0.16127	0.02937	0.02098
5	28607110	0.75123	0.1757	0.03267	0.00572	0.00504
5	18907783	0.49767	0.20127	0.12236	0.05404	0.04661
5	24183435	0.96653	0.01427	0.00257	0.00205	0.00158
5	1376909	0.28539	0.22227	0.08019	0.05773	0.04014
5	24740494	0.81183	0.07103	0.05091	0.01803	0.01382
5	29119010	0.43502	0.26025	0.13645	0.0793	0.04128
5	14582421	0.52504	0.17612	0.10587	0.07086	0.02227
5	29033110	0.75661	0.10532	0.06251	0.01292	0.00797
5	10977943	0.14953	0.11406	0.1003	0.09945	0.08533
5	7864985	0.31472	0.19795	0.12373	0.10749	0.04314
5	20251290	0.61622	0.21234	0.11826	0.00454	0.00367
5	2589341	0.78963	0.0972	0.07242	0.00606	0.00559
5	28991137	0.46117	0.25777	0.11486	0.04596	0.02655
5	7144102	0.73726	0.10344	0.06744	0.0173	0.01102
5	24707185	0.61466	0.27197	0.02491	0.0189	0.00969
5	15149852	0.46263	0.33748	0.05668	0.0505	0.02468
5	852650	0.31727	0.25922	0.13553	0.06625	0.03448
5	22676139	0.52452	0.20386	0.15469	0.03841	0.01811
5	21562029	0.66729	0.18913	0.02903	0.02392	0.02233
5	23823022	0.77489	0.09583	0.06329	0.01307	0.00983
5	23014173	0.34273	0.33451	0.20744	0.05577	0.00563
5	29611464	0.56001	0.21745	0.09608	0.02885	0.02213
5	20677298	0.6916	0.14818	0.05588	0.03113	0.00881
5	29000376	0.41391	0.24764	0.11456	0.07096	0.03505
5	24380089	0.90768	0.05994	0.00452	0.00397	0.00287
5	22545082	0.61441	0.09099	0.08282	0.07653	0.04683
5	25461436	0.67789	0.20432	0.05933	0.01522	0.01367
5	13894335	0.45355	0.27421	0.15042	0.03935	0.02693
5	7701185	0.27061	0.2155	0.17838	0.06994	0.05584
5	29606006	0.44462	0.23486	0.12649	0.08785	0.03776
5	13927110	0.54635	0.2511	0.09528	0.03112	0.01485
5	7668424	0.40481	0.17533	0.10514	0.08508	0.04051
5	3572425	0.81127	0.06685	0.05524	0.01965	0.01243
5	25101002	0.72947	0.1485	0.03607	0.03069	0.00643
5	6685387	0.61544	0.16888	0.05432	0.04991	0.02221
5	7056162	0.69988	0.17222	0.03189	0.02287	0.01328
5	5538511	0.41613	0.24826	0.1483	0.0639	0.03142
5	15598294	0.48771	0.18965	0.10648	0.06747	0.03864
5	17138391	0.52351	0.17009	0.11974	0.05845	0.04749
5	23997220	0.62843	0.14636	0.0922	0.05451	0.0141
5	13664986	0.82662	0.07313	0.03208	0.01591	0.01039
5	11207387	0.78289	0.09086	0.02638	0.01393	0.01112
5	24117981	0.73185	0.10373	0.09076	0.01511	0.01114
5	14658341	0.25875	0.20417	0.15002	0.12072	0.04793
5	17433313	0.82884	0.05991	0.05109	0.0112	0.00605
5	21693157	0.63264	0.20764	0.05165	0.03398	0.01431
5	25494248	0.58778	0.25868	0.04313	0.02923	0.01605
5	24511211	0.72757	0.13684	0.04055	0.03036	0.01461
5	4719342	0.65223	0.11422	0.04894	0.04123	0.02937
5	4588271	0.61844	0.16243	0.0556	0.03746	0.03613
5	14156528	0.38226	0.23774	0.14622	0.04803	0.03276
5	19661570	0.82227	0.06823	0.02998	0.02628	0.02153
5	23036677	0.37747	0.26413	0.13907	0.05331	0.04268
5	28312326	0.57205	0.2517	0.07458	0.02629	0.0107
5	21791496	0.87415	0.04133	0.02708	0.01916	0.01757
5	8416044	0.35841	0.16688	0.10638	0.06783	0.03864
5	7799562	0.58252	0.21554	0.0567	0.03044	0.02703
5	22086411	0.61329	0.1078	0.05844	0.04494	0.03815
5	18515412	0.59681	0.16613	0.09432	0.04073	0.02056
5	15532814	0.35483	0.19838	0.1288	0.0697	0.06481
5	10912530	0.65552	0.10792	0.05167	0.03251	0.02863
5	27656983	0.55652	0.18808	0.14279	0.03662	0.01799
5	11305092	0.4716	0.08848	0.08812	0.06692	0.04478
5	11371291	0.73338	0.05889	0.04203	0.03466	0.02493
5	9012001	0.30417	0.16803	0.12769	0.08573	0.04231
5	19213736	0.70793	0.11952	0.06823	0.04981	0.00935
5	13533989	0.72042	0.09523	0.07976	0.02549	0.01767
5	15008551	0.74027	0.10705	0.06381	0.01581	0.01102
5	5309227	0.63608	0.21327	0.05202	0.0284	0.01184
5	7963441	0.50437	0.14286	0.07274	0.05186	0.04589
5	27257651	0.50013	0.15779	0.14658	0.08998	0.03044
5	24642358	0.66098	0.28263	0.01575	0.00507	0.00422
5	590648	0.21517	0.19473	0.15511	0.10394	0.07254
5	21529405	0.82064	0.05389	0.03401	0.01122	0.00712
5	6128449	0.35909	0.15425	0.14737	0.12069	0.07114
5	21201730	0.75041	0.1328	0.03933	0.02657	0.00882
5	19104579	0.58786	0.22431	0.07683	0.05888	0.01038
5	1475396	0.50734	0.15515	0.09247	0.06723	0.03976
5	29551414	0.76363	0.06781	0.04705	0.02834	0.02258
5	16810822	0.4024	0.21334	0.10673	0.0626	0.05433
5	15991623	0.40233	0.21466	0.09479	0.08442	0.05278
5	12059464	0.73555	0.07765	0.03263	0.03059	0.02446
5	22807372	0.61036	0.22985	0.07154	0.02057	0.01593
5	5374800	0.32146	0.30175	0.20062	0.0882	0.03197
5	1016657	0.21238	0.14434	0.12857	0.11486	0.10253
5	14254931	0.44253	0.31848	0.0497	0.03787	0.02563
5	10552148	0.66643	0.33357	0.0	0.0	0.0
5	24609621	0.68458	0.20896	0.04222	0.01068	0.00724
5	9241430	0.37173	0.25769	0.17423	0.03861	0.02908
5	21955416	0.78079	0.12723	0.02585	0.01449	0.00834
5	21398367	0.75608	0.06946	0.06332	0.04317	0.0106
5	24675170	0.78736	0.1118	0.04734	0.00679	0.00637
5	20710243	0.85532	0.05665	0.02385	0.01165	0.00563
5	18154341	0.58786	0.17577	0.07617	0.07457	0.02484
5	23069542	0.78343	0.12739	0.05061	0.00327	0.00276
5	9601897	0.77668	0.11178	0.11154	0.0	0.0
5	8323948	0.35617	0.20229	0.09795	0.07277	0.06198
5	8061808	0.31635	0.29123	0.13003	0.08717	0.04673
5	22414194	0.64441	0.20772	0.05685	0.03193	0.01849
5	13009779	0.77545	0.06372	0.03742	0.02099	0.01851
5	24970102	0.5938	0.36675	0.01556	0.00692	0.00294
5	23266169	0.83474	0.08445	0.01879	0.01431	0.00641
5	14025598	0.26885	0.20914	0.20198	0.06888	0.05278
5	29590402	0.5477	0.15274	0.09955	0.07789	0.02801
5	17499016	0.71185	0.15253	0.09616	0.00458	0.00327
5	8361452	0.31933	0.2547	0.15058	0.08373	0.06978
5	18613131	0.51592	0.24093	0.076	0.04275	0.02058
5	10158988	0.38313	0.19122	0.1058	0.04832	0.03283
5	22774669	0.71419	0.14596	0.06447	0.01706	0.00823
5	4260750	0.84304	0.03977	0.01558	0.01356	0.00883
5	14320532	0.45929	0.35304	0.04954	0.02805	0.0225
5	9289881	0.50378	0.2275	0.10459	0.06172	0.02335
5	4326296	0.33198	0.24905	0.1014	0.08778	0.0735
5	18088857	0.42126	0.32557	0.15922	0.0191	0.01279
5	6488986	0.57962	0.16131	0.10788	0.04174	0.01968
5	3703709	0.58288	0.21029	0.07665	0.05762	0.02788
5	20284318	0.83346	0.11246	0.02015	0.0071	0.00457
5	3736479	0.43486	0.2305	0.12943	0.07374	0.07319
5	6423456	0.57389	0.26991	0.05188	0.02966	0.01539
5	4293537	0.55943	0.20172	0.06816	0.0404	0.02636
5	26819279	0.76569	0.0831	0.03472	0.03183	0.02569
5	5505965	0.36342	0.29925	0.14432	0.09721	0.02534
5	27312285	0.59201	0.14099	0.09645	0.08099	0.0331
5	5899185	0.46914	0.29676	0.15961	0.01222	0.00999
5	12911539	0.6139	0.13281	0.08431	0.02819	0.02819
5	8520633	0.39777	0.26798	0.10163	0.08423	0.06375
5	10322878	0.33686	0.14833	0.07874	0.07179	0.04298
5	23692226	0.50603	0.22714	0.10065	0.07975	0.0283
5	13468612	0.70143	0.09226	0.05176	0.03395	0.02347
5	10494521	0.51519	0.14426	0.05019	0.0457	0.03605
5	13697991	0.6533	0.18187	0.04264	0.02943	0.01605
5	6652872	0.36119	0.21129	0.13063	0.08744	0.07913
5	6456266	0.69921	0.14041	0.037	0.02316	0.01955
5	7996364	0.42018	0.23412	0.08358	0.07145	0.04544
5	2851797	0.42077	0.18777	0.18199	0.06981	0.04838
5	7853561	0.71334	0.07284	0.04507	0.03184	0.03098
5	20152484	0.37721	0.34151	0.21974	0.00617	0.00403
5	9536474	0.45087	0.16824	0.07696	0.06796	0.04554
5	12708687	0.34423	0.26827	0.07346	0.04725	0.04423
5	14287836	nan	nan	nan	nan	nan
5	13599712	0.53518	0.27442	0.07715	0.03572	0.01429
5	19399649	0.35697	0.29568	0.15675	0.07492	0.05242
5	11404261	0.76034	0.07016	0.04615	0.0205	0.01534
5	7406567	0.47557	0.15537	0.11336	0.09042	0.03695
5	12157928	0.7444	0.07625	0.05127	0.02889	0.02267
5	10355694	0.39285	0.22552	0.16069	0.03586	0.03196
5	10028017	0.33369	0.33369	0.33263	0.0	0.0
5	2819059	0.65941	0.14286	0.05559	0.04295	0.02786
5	4228091	0.66366	0.10696	0.09375	0.03398	0.02433
5	3605505	0.45029	0.13025	0.12097	0.08835	0.0379
5	18416642	0.54548	0.32578	0.07446	0.0136	0.00573
5	26919083	0.65739	0.20501	0.0495	0.01658	0.01284
5	5866509	0.5149	0.10883	0.10113	0.06809	0.05416
5	29436760	0.57705	0.09374	0.08076	0.06915	0.04658
5	5800980	0.42574	0.24169	0.14989	0.09682	0.01984
5	29620504	0.68097	0.11303	0.06551	0.05391	0.01578
5	3310615	0.40243	0.32102	0.09253	0.08377	0.03205
5	19760154	0.38715	0.23507	0.13484	0.10475	0.05209
5	25068573	0.67287	0.2397	0.04493	0.00884	0.00232
5	15074334	0.55674	0.17092	0.09919	0.05844	0.02696
5	16909343	0.65003	0.16563	0.04859	0.03154	0.02662
5	5932066	0.51499	0.28103	0.05799	0.04941	0.02598
5	7629659	0.7367	0.10661	0.04539	0.02887	0.02232
5	7734311	0.65245	0.06506	0.04352	0.04337	0.02176
5	8094761	0.49668	0.1858	0.11574	0.08524	0.03807
5	2524205	0.39589	0.18318	0.12033	0.05499	0.04364
5	17531951	0.94676	0.02113	0.01161	0.00405	0.00307
5	9569328	0.52451	0.10721	0.06579	0.05295	0.03904
5	13567028	0.63883	0.12275	0.05416	0.03659	0.02867
5	2327605	0.8272	0.06041	0.02386	0.01649	0.01166
5	29688886	0.72704	0.04332	0.04297	0.03853	0.03223
5	14943287	0.41783	0.23321	0.15825	0.05313	0.03065
5	21759035	0.76191	0.11164	0.07609	0.0161	0.00331
5	22447165	0.6643	0.20277	0.06814	0.01706	0.01296
5	8979518	0.71144	0.12277	0.05463	0.03067	0.01378
5	12846143	0.70003	0.08178	0.0372	0.02897	0.01868
5	16974913	0.7184	0.07267	0.06306	0.04468	0.02
5	27825675	0.65974	0.14687	0.08403	0.04897	0.01269
5	10585161	0.44707	0.21645	0.09029	0.03826	0.02986
5	15107148	0.28071	0.16772	0.12156	0.09243	0.08273
5	9438288	0.45522	0.28131	0.06928	0.0453	0.03158
5	27886673	0.44577	0.18638	0.13926	0.07357	0.05466
5	7898194	0.38589	0.19355	0.1101	0.07957	0.03758
5	8553555	0.43843	0.18232	0.13024	0.05928	0.04212
5	27919446	0.43377	0.22249	0.16384	0.02969	0.02351
5	4112569	0.74836	0.09354	0.05504	0.02977	0.01574
5	13370457	0.80017	0.08818	0.03127	0.01837	0.01416
5	1082459	0.6915	0.18533	0.06861	0.0233	0.01172
5	24806492	0.67025	0.10471	0.07967	0.06399	0.02915
5	17007709	0.61287	0.19692	0.06867	0.03713	0.02698
5	6095968	0.54923	0.19616	0.15352	0.02657	0.01383
5	14681186	0.47379	0.1432	0.09201	0.05926	0.04634
5	14779492	0.8217	0.0359	0.0311	0.01798	0.01161
5	27722859	0.55785	0.2413	0.08167	0.03257	0.02619
5	19235949	0.42517	0.31877	0.196	0.01151	0.00763
5	19301487	0.72102	0.10321	0.06025	0.03474	0.01315
5	2163825	0.38313	0.16013	0.11671	0.09777	0.06395
5	23189011	0.53328	0.2856	0.0807	0.03186	0.02014
5	27034745	0.35415	0.19916	0.14718	0.11835	0.09847
5	29099130	0.46404	0.20419	0.14031	0.09671	0.02539
5	2471401	0.43759	0.17154	0.13567	0.07152	0.0419
5	16548990	0.74508	0.1025	0.0526	0.03025	0.02577
5	25396353	0.73531	0.09813	0.08774	0.03663	0.01468
5	23102600	0.54482	0.29017	0.07881	0.01659	0.01243
5	29230218	0.4838	0.27272	0.06819	0.05352	0.03628
5	25003148	0.65876	0.26712	0.01521	0.00981	0.00582
5	23430290	0.64166	0.2561	0.02512	0.02053	0.00927
5	10126488	0.33354	0.18432	0.16096	0.06457	0.05016
