CHR	IN	PC1	PC2	PC3	PC4	PC5
2	30507263	0.48041	0.18833	0.14996	0.05611	0.04121
2	26083585	0.48384	0.18289	0.11642	0.10291	0.02878
2	24674565	0.20841	0.16733	0.12624	0.08823	0.0422
2	34898185	0.37383	0.2382	0.12329	0.06349	0.04658
2	14156045	0.80925	0.05834	0.04115	0.02195	0.01388
2	22479120	0.6344	0.14286	0.08029	0.06557	0.01799
2	6488337	0.53928	0.22616	0.11065	0.06131	0.02361
2	15532308	0.87805	0.05742	0.01893	0.01015	0.00709
2	14450965	0.88687	0.04784	0.02588	0.01164	0.00342
2	13893911	0.38534	0.14799	0.09893	0.08465	0.04075
2	1147160	0.31755	0.26545	0.15873	0.12907	0.03939
2	13369625	0.60289	0.14301	0.07987	0.05599	0.03137
2	1769756	0.48227	0.10048	0.10048	0.09995	0.06684
2	32243997	0.47059	0.42103	0.03078	0.0153	0.01022
2	29360416	0.23319	0.20284	0.1728	0.1267	0.07371
2	23986467	0.35595	0.18367	0.12834	0.11652	0.05177
2	31031588	0.46796	0.25996	0.13197	0.05085	0.01802
2	4686118	0.58842	0.17939	0.09369	0.03367	0.01984
2	30425137	0.47651	0.21641	0.09142	0.06363	0.05781
2	20087080	0.61567	0.16599	0.07592	0.06853	0.00994
2	19497258	0.80988	0.05124	0.03398	0.02197	0.01834
2	19956013	0.51207	0.14343	0.08168	0.07615	0.0583
2	4161838	0.60915	0.18532	0.06735	0.05846	0.01581
2	14418225	0.75058	0.08708	0.07081	0.0321	0.02478
2	13992244	0.77575	0.0536	0.04632	0.03466	0.0256
2	14969566	0.87171	0.05799	0.02744	0.00476	0.00322
2	28104073	0.73346	0.14335	0.03727	0.00947	0.00886
2	16548153	0.60408	0.1722	0.07687	0.06878	0.02306
2	30703932	0.66933	0.12665	0.04942	0.03687	0.02142
2	23527741	0.4279	0.28744	0.08923	0.0842	0.06238
2	35848511	0.49526	0.22695	0.204	0.01905	0.00959
2	34448078	0.37741	0.18512	0.13577	0.09017	0.07048
2	34887051	0.38959	0.16012	0.1419	0.116	0.10008
2	32239849	0.6765	0.21804	0.03095	0.00925	0.00874
2	29851973	0.62596	0.09507	0.07446	0.06522	0.04413
2	13009223	0.67456	0.13662	0.05615	0.04611	0.03617
2	19136841	0.64864	0.15121	0.09427	0.0316	0.01003
2	34931023	0.89226	0.05963	0.01217	0.00589	0.00453
2	21889363	0.90535	0.01929	0.01222	0.01206	0.00618
2	31424852	0.70369	0.18229	0.0217	0.00923	0.00774
2	4806030	0.46894	0.35003	0.06503	0.03915	0.01255
2	7274839	0.60986	0.19809	0.13876	0.01612	0.01111
2	14844248	0.8597	0.05113	0.02444	0.01496	0.01131
2	655705	0.71879	0.09039	0.04541	0.02534	0.02112
2	8552794	0.35098	0.17604	0.11584	0.09002	0.07483
2	491868	0.3957	0.26516	0.09108	0.07857	0.04216
2	22577501	0.92289	0.01822	0.01074	0.00796	0.00525
2	1343839	0.67023	0.17256	0.04324	0.025	0.01134
2	34210146	0.34745	0.33116	0.10095	0.06307	0.05372
2	1016169	0.35148	0.25498	0.13996	0.0852	0.06039
2	2785643	0.8752	0.05481	0.02291	0.00575	0.00534
2	29930801	0.67755	0.10497	0.07594	0.04962	0.02915
2	27745519	0.83541	0.03458	0.03117	0.01244	0.0093
2	25035122	0.32073	0.20968	0.06635	0.06463	0.05766
2	5407091	0.73018	0.15108	0.04354	0.03125	0.01409
2	21234036	0.67949	0.14894	0.10661	0.00833	0.00625
2	24248695	0.2074	0.14264	0.09725	0.08578	0.06409
2	24084856	0.44566	0.1041	0.07913	0.05121	0.04386
2	31916410	0.73257	0.14003	0.05351	0.01815	0.01689
2	32407615	0.57807	0.1203	0.09215	0.05303	0.04269
2	20021631	0.71507	0.14701	0.0436	0.0245	0.01833
2	18252160	0.84577	0.07587	0.04471	0.00785	0.00312
2	9044353	0.57284	0.23705	0.07165	0.0359	0.02704
2	24707461	0.19443	0.17405	0.10485	0.07648	0.0719
2	23674945	0.43147	0.2395	0.14566	0.07257	0.04529
2	28836234	0.53462	0.2054	0.11398	0.03767	0.01977
2	14057868	0.55734	0.12432	0.09651	0.09447	0.03594
2	33243202	0.38474	0.19905	0.13067	0.09592	0.0696
2	29567725	0.68424	0.09682	0.06835	0.03098	0.03049
2	33325456	0.53326	0.20501	0.12829	0.04049	0.02163
2	6586769	0.86135	0.03448	0.03095	0.01667	0.01219
2	406	0.60509	0.12353	0.07574	0.06045	0.05043
2	5625242	0.75394	0.06272	0.0428	0.03358	0.02966
2	31392162	0.85503	0.08285	0.01245	0.01156	0.0032
2	12714406	0.864	0.03953	0.0265	0.02282	0.00643
2	18710951	0.39684	0.27641	0.18565	0.04591	0.018
2	4227502	0.49661	0.22118	0.09674	0.0558	0.03089
2	103837	0.5805	0.27993	0.04161	0.01359	0.0117
2	5538224	0.63819	0.1051	0.07358	0.06608	0.02575
2	33849778	0.43654	0.2264	0.10659	0.07239	0.02852
2	8749493	0.40861	0.26339	0.1681	0.04759	0.03866
2	11862458	0.88226	0.05383	0.02494	0.00677	0.00322
2	12376703	0.88718	0.04474	0.01516	0.01035	0.00933
2	20644284	0.76752	0.06572	0.05418	0.03755	0.02882
2	6996042	0.43827	0.18816	0.16331	0.07261	0.04916
2	2195906	0.37855	0.18351	0.11433	0.10435	0.07682
2	32833987	0.73413	0.12827	0.03662	0.02165	0.01697
2	30179780	0.69383	0.10086	0.06718	0.02606	0.016
2	7809782	0.81251	0.11381	0.02125	0.0087	0.00679
2	33587655	0.48743	0.24032	0.05931	0.0463	0.03483
2	22643145	0.55477	0.2268	0.10226	0.03279	0.01323
2	34472395	0.34649	0.26723	0.12641	0.08816	0.04294
2	22413776	0.52065	0.30842	0.08239	0.02271	0.01341
2	14379768	0.73586	0.07269	0.06346	0.0436	0.0172
2	33128914	0.78601	0.09237	0.06746	0.00788	0.00571
2	11010520	0.88368	0.05334	0.0168	0.00598	0.00515
2	33242	0.61092	0.1953	0.03399	0.02456	0.02298
2	4129243	0.52429	0.22259	0.13336	0.03661	0.02795
2	35291612	0.31656	0.2363	0.22181	0.06133	0.05
2	24871391	0.30867	0.24253	0.12615	0.06041	0.05485
2	29965721	0.47724	0.16681	0.06321	0.04407	0.0359
2	35531515	0.83327	0.06567	0.01917	0.01031	0.0103
2	25592293	0.72081	0.11464	0.06778	0.0237	0.01117
2	26673638	0.43894	0.2045	0.10474	0.04253	0.03207
2	28967400	0.58778	0.11027	0.08059	0.07512	0.04263
2	6160875	0.66189	0.10514	0.05637	0.04796	0.04305
2	5734892	0.45954	0.17922	0.16966	0.05141	0.03769
2	9470445	0.52606	0.31296	0.06179	0.03861	0.01134
2	29196783	0.52793	0.17077	0.08342	0.06437	0.0481
2	30573040	0.57538	0.12893	0.08826	0.04375	0.0386
2	29884915	0.5938	0.16986	0.09132	0.03538	0.02772
2	28803572	0.75787	0.2267	0.00616	0.0031	0.00309
2	35842814	0.68651	0.1573	0.07252	0.01517	0.01013
2	29726121	0.84177	0.10965	0.03156	0.01344	0.00357
2	32178684	0.73846	0.14159	0.04192	0.03302	0.0057
2	12091903	0.78355	0.04318	0.03561	0.01307	0.00996
2	9994753	0.56193	0.30349	0.05019	0.0253	0.01632
2	32405489	0.52292	0.27411	0.0539	0.03504	0.01959
2	21496325	0.49161	0.35142	0.03234	0.02465	0.01171
2	24642054	0.52137	0.14595	0.07509	0.06868	0.0283
2	29626829	0.48669	0.18384	0.11781	0.10805	0.02898
2	27099656	0.82555	0.11147	0.01925	0.00676	0.00464
2	6477228	0.47591	0.2221	0.13013	0.08478	0.03282
2	4451074	0.60096	0.19446	0.09727	0.03825	0.02427
2	5145102	0.7925	0.11161	0.03937	0.00955	0.00738
2	13926928	0.34686	0.24415	0.20384	0.07371	0.03892
2	262674	0.5576	0.24904	0.07746	0.06635	0.00622
2	33456659	0.75566	0.14574	0.04154	0.01725	0.00806
2	25580974	0.44326	0.14033	0.12261	0.10749	0.05159
2	11698710	0.77564	0.06098	0.05761	0.03666	0.01866
2	16515607	0.31247	0.21217	0.19054	0.10844	0.08384
2	33423898	0.41539	0.3192	0.16272	0.0215	0.01501
2	35521055	0.79856	0.153	0.01396	0.00744	0.00408
2	19661346	0.67585	0.18018	0.04598	0.03913	0.00843
2	17564195	0.66155	0.11441	0.09884	0.04294	0.02383
2	33486800	0.55295	0.19696	0.15922	0.02018	0.0097
2	5767717	0.40301	0.22245	0.14462	0.08819	0.0354
2	20218407	0.41017	0.24629	0.11607	0.06226	0.04107
2	4588072	0.72084	0.11883	0.05238	0.0333	0.00966
2	10715690	0.28211	0.21705	0.15339	0.09069	0.0671
2	29721135	0.39261	0.22015	0.12306	0.07347	0.03701
2	28869168	0.41609	0.16274	0.13157	0.07585	0.04787
2	12167944	0.7722	0.10361	0.03362	0.02091	0.01138
2	12583482	0.82472	0.11521	0.00963	0.00908	0.00547
2	4194877	0.50202	0.20373	0.15229	0.06438	0.01702
2	26935870	0.58641	0.14503	0.10556	0.06579	0.01213
2	12911171	0.29944	0.18124	0.14635	0.13283	0.10076
2	27460166	0.60472	0.19816	0.09465	0.02205	0.00851
2	6619719	0.77026	0.13876	0.03389	0.00936	0.0063
2	14516815	0.74921	0.08775	0.0619	0.03297	0.00963
2	15991377	0.61636	0.1867	0.06691	0.03593	0.03022
2	30670947	0.52757	0.19734	0.15626	0.0301	0.02444
2	29688405	0.49217	0.16638	0.11537	0.0731	0.04693
2	3539542	0.59435	0.26212	0.02958	0.02354	0.01506
2	2228824	0.34369	0.212	0.11308	0.07557	0.06542
2	1245787	0.47509	0.22739	0.09368	0.08081	0.05809
2	9568860	0.59022	0.15157	0.12313	0.08092	0.01169
2	35750494	0.81368	0.08461	0.03584	0.01476	0.01292
2	8716895	0.40551	0.27042	0.08004	0.04652	0.02845
2	6947428	0.82417	0.09109	0.03086	0.01953	0.0036
2	8815205	0.50183	0.25031	0.12214	0.06059	0.02041
2	29485841	0.39937	0.30051	0.12606	0.05093	0.03022
2	13173354	0.78837	0.07122	0.0493	0.03291	0.01578
2	19333739	0.62151	0.26144	0.05044	0.01665	0.01119
2	9634414	0.81051	0.12612	0.01542	0.01068	0.00484
2	1802864	0.44208	0.27141	0.06838	0.04026	0.02655
2	6685297	0.69346	0.1408	0.05907	0.04316	0.01584
2	30272275	0.66704	0.15413	0.08246	0.03384	0.01252
2	31064692	0.59419	0.17173	0.10522	0.04581	0.02561
2	23790199	0.27754	0.23152	0.11659	0.10696	0.0476
2	885369	0.61567	0.26597	0.06531	0.04154	0.00471
2	21987962	0.58187	0.30419	0.0757	0.00676	0.00573
2	7799421	0.5047	0.17441	0.10793	0.03241	0.02863
2	5472896	0.47369	0.2878	0.09684	0.03992	0.02661
2	2032259	0.30243	0.19175	0.15693	0.0757	0.07322
2	20710021	0.25411	0.20528	0.17641	0.1192	0.04061
2	12976775	0.46025	0.23854	0.13718	0.07628	0.02138
2	5373837	0.7297	0.0863	0.04331	0.03288	0.02436
2	25821834	0.27792	0.17994	0.15571	0.1198	0.08236
2	33472621	0.56449	0.25785	0.05913	0.03759	0.01887
2	19726992	0.40513	0.24206	0.07135	0.06122	0.03653
2	4850322	0.42215	0.23087	0.15257	0.04346	0.04117
2	5702295	0.34808	0.25426	0.19065	0.06925	0.05601
2	4593092	0.75131	0.12754	0.062	0.0092	0.00778
2	24674972	0.21605	0.09281	0.08316	0.07677	0.06678
2	10650271	0.33172	0.14129	0.12154	0.11595	0.05694
2	21693090	0.54758	0.30382	0.03998	0.02091	0.01674
2	24281763	0.23478	0.15758	0.12858	0.09238	0.06461
2	27951782	0.34968	0.20278	0.10511	0.06481	0.04676
2	35816105	0.49341	0.31182	0.0749	0.03279	0.01642
2	5964462	0.79992	0.05267	0.0422	0.02343	0.01574
2	26870447	0.89443	0.042	0.02173	0.00789	0.00711
2	787121	0.39728	0.27928	0.11257	0.07313	0.03352
2	16777907	0.53766	0.21501	0.07137	0.0539	0.04627
2	918197	0.73164	0.06729	0.03528	0.02619	0.02102
2	14647991	0.82636	0.04216	0.03008	0.02865	0.01923
2	3343032	0.55813	0.30119	0.05131	0.02034	0.016
2	32408249	0.53277	0.22942	0.08279	0.05387	0.02343
2	6128314	0.33298	0.30783	0.13886	0.11167	0.02587
2	14320315	0.83414	0.06534	0.02669	0.01699	0.0129
2	21955261	0.67608	0.18964	0.05349	0.01336	0.01026
2	33476985	0.45805	0.25063	0.11226	0.09906	0.01701
2	5800640	0.59999	0.18524	0.08414	0.04524	0.02177
2	27591361	0.90229	0.0351	0.01542	0.01478	0.00837
2	27722435	0.82261	0.06538	0.02408	0.0149	0.01135
2	20120260	0.75992	0.09457	0.05796	0.02932	0.00976
2	9929415	0.8658	0.04629	0.02468	0.0084	0.0079
2	22020808	0.71253	0.18039	0.04914	0.00968	0.00758
2	27132618	0.77012	0.11576	0.04729	0.01168	0.01013
2	99020	0.62841	0.19502	0.04243	0.02988	0.02966
2	1114829	0.41462	0.23416	0.11014	0.08721	0.02537
2	29958091	0.53222	0.12421	0.11123	0.05204	0.04388
2	19038927	0.56928	0.33078	0.04699	0.01616	0.00851
2	14451409	0.84282	0.07506	0.02671	0.01508	0.00519
2	19399388	0.50212	0.2346	0.07825	0.03399	0.02141
2	34004105	0.41133	0.26086	0.18521	0.05242	0.0397
2	30540513	0.6079	0.21004	0.06505	0.03006	0.02688
2	295650	0.61605	0.17956	0.09922	0.04519	0.01359
2	20873339	0.51373	0.13498	0.11663	0.08476	0.05185
2	1835750	0.7076	0.17334	0.01587	0.01285	0.00997
2	31118801	0.66531	0.16249	0.05618	0.03034	0.02234
2	3637993	0.90907	0.01537	0.01243	0.00545	0.00496
2	29960999	0.34549	0.19596	0.09183	0.07853	0.0654
2	19825388	0.50614	0.23268	0.05748	0.04376	0.03372
2	2818797	0.4886	0.24008	0.14705	0.05497	0.03007
2	12321519	0.80689	0.09605	0.03215	0.01246	0.00982
2	16876272	0.30701	0.24877	0.20651	0.10129	0.05945
2	24237523	0.23207	0.11295	0.10068	0.08571	0.07211
2	7635700	0.77933	0.10009	0.02619	0.01299	0.01171
2	4293365	0.63944	0.22048	0.07929	0.01743	0.01251
2	15401718	0.82321	0.05296	0.042	0.0266	0.009
2	2392826	0.4095	0.17232	0.12625	0.11414	0.06708
2	20704042	0.64804	0.12282	0.08359	0.04678	0.0176
2	29950718	0.60217	0.16223	0.0539	0.04736	0.02927
2	18907906	0.69438	0.13721	0.04171	0.02992	0.01529
2	35324675	0.7747	0.10591	0.03812	0.02874	0.02262
2	32637700	0.90563	0.01816	0.01746	0.01168	0.00431
2	2643414	0.45863	0.265	0.11733	0.06633	0.03383
2	3244806	0.53274	0.15684	0.11124	0.07952	0.05548
2	14091020	0.73751	0.08247	0.07579	0.02446	0.00906
2	3867406	0.62261	0.15155	0.13945	0.05248	0.00421
2	34308879	0.46031	0.2492	0.09874	0.06875	0.04428
2	17367828	0.4451	0.17743	0.17173	0.09956	0.05068
2	20382485	0.22795	0.19341	0.18134	0.15118	0.07402
2	3998486	0.78043	0.12434	0.03864	0.02724	0.00303
2	23757592	0.33875	0.20553	0.12186	0.06811	0.03822
2	17924889	0.43734	0.20702	0.18131	0.12797	0.00917
2	1540891	0.63309	0.2158	0.03641	0.02395	0.02017
2	32736029	0.63423	0.2002	0.06743	0.01797	0.01652
2	16122655	0.44939	0.3408	0.09479	0.04902	0.00524
2	7406371	0.51944	0.19647	0.07453	0.05559	0.04734
2	15598376	0.38927	0.26244	0.1216	0.04759	0.03163
2	32211753	0.60349	0.17597	0.04802	0.04304	0.01885
2	24019754	0.29186	0.14973	0.09931	0.08141	0.05856
2	27241266	0.60146	0.14338	0.08336	0.03747	0.03344
2	23692079	0.38967	0.29362	0.10306	0.06849	0.03637
2	33194802	0.66337	0.16791	0.07655	0.02355	0.00896
2	22840115	0.73861	0.12697	0.03106	0.01626	0.01539
2	5931828	0.52963	0.21086	0.19675	0.02093	0.00884
2	22381365	0.48531	0.38193	0.06455	0.02709	0.00839
2	25985847	0.38145	0.30012	0.12892	0.06447	0.04984
2	19366712	0.47197	0.33856	0.04836	0.0363	0.02828
2	15139641	0.90124	0.04986	0.03071	0.00701	0.00459
2	20579130	0.52282	0.13003	0.10243	0.07432	0.06893
2	31070605	0.47534	0.15135	0.08638	0.05857	0.04954
2	30758368	0.89405	0.03266	0.01801	0.01389	0.01094
2	8979266	0.32218	0.21241	0.14366	0.12358	0.05394
2	7340867	0.61448	0.15925	0.05838	0.04773	0.0426
2	13042500	0.62674	0.20845	0.05799	0.04297	0.02609
2	16974665	0.53407	0.21647	0.06972	0.04066	0.03579
2	18547530	0.48111	0.27458	0.14396	0.05333	0.00499
2	13239115	0.7069	0.13057	0.07972	0.02317	0.00849
2	24647138	0.56024	0.10069	0.06057	0.04209	0.04098
2	15827791	0.76303	0.14351	0.04318	0.00563	0.00454
2	16221010	0.47478	0.23141	0.18346	0.01213	0.00964
2	14582611	0.63698	0.11191	0.10207	0.05541	0.00883
2	2720596	0.42767	0.25675	0.15018	0.05038	0.02234
2	26411862	0.41742	0.184	0.12524	0.11852	0.05111
2	26116952	0.45436	0.17948	0.15066	0.07836	0.04557
2	19071835	0.59316	0.15536	0.09823	0.06683	0.02028
2	11240288	0.50906	0.23964	0.05089	0.04112	0.02498
2	21070690	0.68065	0.16101	0.05055	0.0321	0.00856
2	5342051	0.63928	0.30448	0.01881	0.00605	0.0033
2	15762283	0.84373	0.09964	0.01913	0.0108	0.00427
2	16089966	0.3411	0.22673	0.15246	0.08266	0.04096
2	21136239	0.48254	0.17492	0.10967	0.1014	0.02841
2	9503601	0.73264	0.15479	0.03201	0.01582	0.01444
2	1278834	0.80355	0.15717	0.00992	0.00607	0.00407
2	14189427	0.64235	0.14347	0.06896	0.04216	0.02977
2	25789301	0.26555	0.17895	0.14121	0.0883	0.05948
2	15926134	0.72469	0.09485	0.07765	0.02456	0.02101
2	24592532	0.17789	0.10993	0.08474	0.07494	0.05525
2	13337466	0.65938	0.09664	0.0938	0.07312	0.01347
2	18056059	0.43541	0.20009	0.13753	0.10393	0.0494
2	30311295	0.5658	0.18023	0.08979	0.06134	0.05181
2	28771203	0.57021	0.17281	0.11961	0.03475	0.02144
2	12551044	0.89584	0.02467	0.01716	0.01255	0.01226
2	1966983	0.5288	0.11288	0.10608	0.04038	0.02263
2	18435745	0.4538	0.17378	0.14467	0.09842	0.07401
2	1409930	0.41961	0.3008	0.06813	0.04571	0.04145
2	19235723	0.67933	0.19286	0.03756	0.01704	0.01273
2	30344076	0.42605	0.2564	0.15072	0.0698	0.03192
2	21791629	0.80495	0.123	0.01516	0.00979	0.00414
2	1770383	0.349	0.13931	0.09337	0.06988	0.04674
2	15434640	0.69785	0.18073	0.04917	0.02637	0.00944
2	7504787	0.68979	0.11065	0.05669	0.04927	0.03297
2	22348692	0.50843	0.28022	0.09234	0.03252	0.02124
2	30960452	0.70646	0.14217	0.05856	0.03339	0.01837
2	15369115	0.83499	0.04622	0.03569	0.02432	0.01421
2	23987100	0.25679	0.17912	0.15849	0.1177	0.07432
2	1672093	0.5471	0.28529	0.07584	0.02174	0.01011
2	5047202	0.56666	0.23239	0.13316	0.01984	0.01101
2	6849443	0.36429	0.34057	0.14993	0.06741	0.01928
2	29134295	0.48407	0.11033	0.10303	0.09679	0.09005
2	33096616	0.62779	0.21741	0.06242	0.03746	0.01477
2	13534121	0.73233	0.08468	0.04298	0.03718	0.01708
2	12813226	0.96143	0.00483	0.00447	0.00264	0.00257
2	26379179	0.61916	0.13456	0.05674	0.04497	0.02485
2	15664050	0.62686	0.13054	0.0572	0.04045	0.03648
2	3146680	0.49342	0.16019	0.09217	0.06692	0.05701
2	35161018	0.59426	0.18197	0.04776	0.03888	0.02725
2	20546491	0.5091	0.21218	0.10996	0.03754	0.02307
2	5637053	0.45727	0.20564	0.09294	0.07045	0.06139
2	10442229	0.45436	0.17604	0.14439	0.08656	0.02397
2	21348512	0.3922	0.27955	0.14351	0.09187	0.01915
2	35193795	0.32952	0.23407	0.09192	0.07023	0.05825
2	18514884	0.51721	0.18834	0.10654	0.09547	0.04082
2	27137526	0.77127	0.12564	0.02891	0.02532	0.00854
2	2425798	0.42463	0.23702	0.14502	0.07309	0.0516
2	15303625	0.82836	0.04972	0.03623	0.01661	0.01416
2	34441553	0.32475	0.25168	0.17438	0.08323	0.04643
2	35095505	0.41543	0.2604	0.1191	0.03945	0.03007
2	20856995	0.37803	0.32194	0.2116	0.02655	0.02428
2	19891157	0.29553	0.14797	0.14356	0.11536	0.09617
2	25232343	0.4297	0.19829	0.12263	0.07362	0.04202
2	7701464	0.47592	0.27098	0.11016	0.06045	0.01317
