CHR	IN	PC1	PC2	PC3	PC4	PC5
4	13216448	0.37161	0.13541	0.11567	0.07101	0.05706
4	23265418	0.57157	0.18935	0.06028	0.05555	0.03139
4	26280075	0.50616	0.32212	0.02893	0.02099	0.01719
4	25231500	0.6088	0.12795	0.06723	0.04889	0.02465
4	11468942	0.62471	0.28273	0.02962	0.01262	0.0091
4	16023696	0.59963	0.26544	0.07677	0.01051	0.00986
4	13566097	0.52513	0.3025	0.10261	0.0177	0.01071
4	18219160	0.59127	0.21128	0.11483	0.04127	0.00872
4	33073860	0.85506	0.04699	0.02832	0.02492	0.0068
4	6935919	0.38564	0.31128	0.09411	0.05713	0.04043
4	491680	0.4124	0.11147	0.08891	0.0643	0.05108
4	34177185	0.38003	0.10604	0.07289	0.04436	0.03173
4	1114275	0.29847	0.18139	0.11102	0.08875	0.08462
4	28803241	0.46024	0.15784	0.12507	0.05817	0.04586
4	24412330	0.40944	0.18834	0.13757	0.10919	0.03169
4	18251947	0.39361	0.36482	0.11052	0.03402	0.02466
4	23724204	0.60679	0.16374	0.06191	0.04282	0.03946
4	24150191	0.56804	0.25515	0.04234	0.03582	0.016
4	32800944	0.68159	0.15942	0.09084	0.01398	0.00849
4	17629363	0.67931	0.12321	0.07161	0.02377	0.02364
4	31129780	0.4639	0.15928	0.11664	0.10591	0.05947
4	19890358	0.461	0.19129	0.14035	0.05422	0.03942
4	13167305	0.37962	0.18455	0.09147	0.06496	0.05562
4	10027192	0.79923	0.09234	0.04529	0.01985	0.00636
4	11370687	0.55063	0.18891	0.09765	0.06104	0.01788
4	30425120	0.36548	0.21328	0.19707	0.05521	0.048
4	7536836	0.73238	0.06304	0.05685	0.0506	0.04048
4	196805	0.36072	0.18925	0.12315	0.07901	0.05855
4	23199942	0.28852	0.22886	0.1179	0.0958	0.08338
4	19136713	0.50873	0.29173	0.06655	0.04382	0.03794
4	34623746	0.67908	0.12929	0.11461	0.0282	0.0073
4	9240787	0.71225	0.17252	0.04573	0.02031	0.00673
4	26345684	0.69285	0.07767	0.0476	0.03748	0.02521
4	32571605	0.48218	0.1504	0.11904	0.0895	0.02477
4	13271254	0.3982	0.14347	0.08641	0.07851	0.05252
4	10944727	0.58596	0.1898	0.06295	0.05224	0.01747
4	29720612	0.61476	0.33038	0.00986	0.00731	0.00719
4	25297116	0.73226	0.1213	0.08603	0.01898	0.00968
4	29245477	0.52226	0.38712	0.02532	0.01406	0.00842
4	29327584	0.69897	0.10672	0.05176	0.03186	0.0286
4	13467873	0.36766	0.15203	0.11946	0.04255	0.03899
4	721123	0.33009	0.24864	0.1648	0.11176	0.03606
4	19595494	0.54168	0.24868	0.03763	0.02558	0.02524
4	34444668	0.83937	0.08368	0.04502	0.01064	0.00356
4	12321005	0.45615	0.30623	0.09176	0.05155	0.02934
4	25886958	0.64182	0.09302	0.05563	0.02806	0.0257
4	131311	0.25691	0.16656	0.13245	0.12053	0.08142
4	13009138	0.62569	0.16058	0.07014	0.04429	0.03905
4	5865725	0.64469	0.17859	0.04152	0.0358	0.02245
4	2359552	0.37471	0.25059	0.24953	0.12516	0.0
4	13336833	0.46718	0.16871	0.0567	0.05051	0.03765
4	23380012	0.39351	0.18183	0.13635	0.0588	0.05567
4	10846478	0.5762	0.30397	0.03585	0.01933	0.01152
4	26870034	0.55996	0.34989	0.02682	0.01745	0.01064
4	17569155	0.7234	0.14989	0.06355	0.01297	0.0067
4	459028	0.24851	0.24046	0.14131	0.0809	0.05866
4	28311830	0.71842	0.14696	0.04627	0.01891	0.01201
4	5112088	0.3662	0.25366	0.18806	0.10103	0.03021
4	9634075	0.72071	0.14433	0.05158	0.02735	0.00422
4	28344608	0.5277	0.25646	0.0663	0.02094	0.01289
4	31686946	0.31715	0.14542	0.08284	0.05439	0.05018
4	25161469	0.77529	0.12744	0.02815	0.027	0.00653
4	24314152	0.58352	0.22419	0.12674	0.01764	0.01299
4	34930988	0.34842	0.26054	0.22234	0.10967	0.01014
4	10649906	0.51094	0.26824	0.06641	0.05162	0.03299
4	10060084	0.43623	0.34349	0.13352	0.01714	0.01287
4	33161527	0.65506	0.21726	0.04875	0.0357	0.00998
4	33587516	0.9042	0.03921	0.02145	0.00792	0.0048
4	19693887	0.80285	0.05405	0.04593	0.02389	0.01225
4	8814923	0.68763	0.20986	0.02728	0.02093	0.00974
4	31752526	0.28058	0.17843	0.10143	0.09875	0.06218
4	26083663	0.26575	0.1439	0.09147	0.07438	0.07238
4	31359313	0.36226	0.24275	0.06938	0.05577	0.04781
4	29786450	0.48223	0.30569	0.12209	0.02034	0.01446
4	17061262	0.53748	0.18332	0.08642	0.05998	0.04443
4	21594454	0.26636	0.22359	0.15701	0.08196	0.07807
4	27951449	0.52907	0.18498	0.14179	0.07445	0.00695
4	26804571	0.89217	0.01765	0.01594	0.01012	0.00696
4	33522013	0.70324	0.16704	0.06822	0.01078	0.00702
4	33045977	0.79927	0.0847	0.03116	0.02777	0.00637
4	16384355	0.51087	0.21125	0.09519	0.05855	0.033
4	32628289	0.75781	0.1019	0.03293	0.02714	0.0088
4	26771815	0.91764	0.00896	0.00835	0.00598	0.00517
4	16613739	0.4765	0.18308	0.11031	0.07008	0.0605
4	19881493	0.31924	0.19504	0.11272	0.09708	0.08597
4	11043182	0.62874	0.12449	0.05184	0.03661	0.02378
4	13173107	0.27133	0.15152	0.1494	0.11687	0.06795
4	12714360	0.38354	0.23554	0.11949	0.0931	0.02093
4	16744836	0.83528	0.05079	0.02562	0.02175	0.00984
4	35357063	0.70834	0.12467	0.04039	0.0371	0.02893
4	34570637	0.71062	0.23585	0.00688	0.00404	0.00392
4	23560598	0.94547	0.00861	0.00828	0.00688	0.00305
4	31785368	0.36376	0.13604	0.07297	0.06814	0.06507
4	7209371	0.51884	0.12477	0.09315	0.06206	0.034
4	9929116	0.5913	0.24973	0.06464	0.04481	0.01683
4	19431837	0.77969	0.05963	0.04339	0.0338	0.02057
4	7471519	0.47393	0.11865	0.09445	0.07973	0.0423
4	9306534	0.81645	0.09833	0.04006	0.00855	0.00809
4	31309895	0.51036	0.1714	0.09934	0.05361	0.03588
4	26968493	0.8426	0.04112	0.01968	0.01308	0.00809
4	32965041	0.72146	0.11617	0.08009	0.02315	0.01487
4	20021685	0.61365	0.21201	0.08137	0.03413	0.03083
4	34473178	0.92963	0.03107	0.01177	0.00786	0.00786
4	20414908	0.47704	0.21131	0.10393	0.03719	0.03001
4	31982013	0.47178	0.17082	0.09496	0.05437	0.04153
4	8552899	0.43577	0.30809	0.10192	0.07561	0.02978
4	30802373	0.42446	0.24164	0.14504	0.06281	0.03306
4	34439623	0.87599	0.04292	0.02667	0.01276	0.01114
4	23003592	0.58065	0.14194	0.07615	0.0365	0.02663
4	22282697	0.86787	0.05837	0.02095	0.01104	0.00658
4	4522444	0.16716	0.14523	0.10843	0.07359	0.06644
4	34792880	0.5188	0.214	0.10623	0.06845	0.02348
4	32609086	0.33867	0.31268	0.1157	0.07518	0.04863
4	15860181	0.58239	0.22036	0.1126	0.02255	0.01586
4	23691735	0.6211	0.10907	0.07656	0.04031	0.02609
4	23134680	0.53864	0.1957	0.08701	0.06385	0.02923
4	7242203	0.37508	0.20954	0.16311	0.10368	0.04781
4	28770781	0.64621	0.15922	0.05986	0.05067	0.01437
4	20185567	0.39737	0.21667	0.10228	0.06541	0.03593
4	11272672	0.59732	0.16968	0.07883	0.04802	0.03304
4	590306	0.64391	0.0924	0.07549	0.05132	0.02452
4	8651235	0.38886	0.31459	0.09118	0.08323	0.03676
4	35001766	0.54792	0.28866	0.05086	0.03224	0.00811
4	6226413	0.40881	0.12015	0.11326	0.09979	0.09408
4	8684015	0.62877	0.19121	0.06023	0.03312	0.01914
4	5603825	0.5341	0.16976	0.11171	0.06507	0.02889
4	22610418	0.7495	0.0678	0.05522	0.03842	0.02886
4	4456947	0.30454	0.19042	0.09109	0.07486	0.06762
4	22905332	0.57771	0.19353	0.14986	0.02203	0.00918
4	1016309	0.53779	0.19149	0.05664	0.03378	0.03038
4	4653562	0.25323	0.2027	0.09016	0.06906	0.05409
4	25035260	0.8657	0.11033	0.00429	0.00295	0.00265
4	1835517	0.25447	0.15882	0.08941	0.08532	0.06184
4	66046	0.36594	0.16329	0.09124	0.08552	0.06347
4	13435398	0.48784	0.14605	0.09858	0.05263	0.03713
4	11086593	0.53805	0.13163	0.09632	0.05432	0.04518
4	18416136	0.74786	0.131	0.03823	0.02605	0.01264
4	16417291	0.25728	0.1935	0.16649	0.12705	0.08569
4	12648975	0.58038	0.28155	0.04175	0.02927	0.01227
4	8847888	0.49027	0.29649	0.06396	0.03186	0.03035
4	34013716	0.77512	0.14212	0.01597	0.00967	0.00679
4	30965849	0.54531	0.1495	0.14221	0.02722	0.02271
4	26018328	0.2334	0.20974	0.15274	0.10292	0.03418
4	21082833	0.65797	0.12221	0.09872	0.04861	0.02101
4	24221104	0.42713	0.18688	0.15008	0.08232	0.0302
4	22315557	0.69581	0.17815	0.03947	0.03062	0.01522
4	8716842	0.50133	0.2917	0.05221	0.03675	0.03324
4	20283947	0.3853	0.21418	0.16639	0.07628	0.03256
4	33129004	0.80048	0.06037	0.02417	0.02286	0.01348
4	11797043	0.34501	0.22907	0.20947	0.14993	0.0167
4	31851064	0.34011	0.22096	0.08385	0.04909	0.03621
4	22151738	0.77225	0.10984	0.04302	0.01418	0.01392
4	32604732	0.85259	0.06795	0.03265	0.01481	0.00276
4	34964029	0.60966	0.26281	0.04412	0.03642	0.03362
4	19235390	0.35772	0.20962	0.19352	0.06534	0.05845
4	34318242	0.97602	0.00334	0.00257	0.00192	0.00184
4	5505601	0.66779	0.1348	0.07886	0.05263	0.02327
4	5571138	0.25208	0.19682	0.18541	0.11713	0.083
4	918083	0.32917	0.14325	0.09967	0.08228	0.05942
4	25592391	0.70704	0.20183	0.0244	0.01138	0.00699
4	34919455	0.65618	0.2217	0.05807	0.03253	0.00494
4	19464290	0.50134	0.15648	0.08176	0.07804	0.06724
4	2425424	0.22433	0.21423	0.11627	0.0822	0.07037
4	12091985	0.5752	0.17143	0.07642	0.02793	0.02281
4	22381139	0.6649	0.1786	0.05907	0.0486	0.01198
4	11829848	0.36537	0.23011	0.16123	0.10394	0.01676
4	31506532	0.55276	0.09643	0.07906	0.07373	0.06679
4	25166426	0.74482	0.17669	0.01457	0.0099	0.00652
4	28279387	0.86111	0.05123	0.02943	0.0155	0.00444
4	21463646	0.33618	0.17858	0.12488	0.10585	0.08303
4	20349535	0.32746	0.26103	0.24655	0.0447	0.03386
4	25657953	0.79283	0.10733	0.02255	0.01758	0.01102
4	19792486	0.28869	0.15541	0.08947	0.08871	0.06688
4	14811751	0.62595	0.28215	0.03615	0.01247	0.00625
4	2032232	0.27395	0.24726	0.13788	0.04809	0.04212
4	25723498	0.74185	0.08756	0.03775	0.03024	0.01955
4	7537262	0.66555	0.15654	0.04645	0.03419	0.02995
4	20251247	0.53044	0.21474	0.08975	0.04848	0.03338
4	18154098	0.31218	0.22804	0.17095	0.06134	0.0592
4	9405047	0.53014	0.3586	0.05803	0.01531	0.00284
4	5177977	0.2645	0.231	0.12672	0.09332	0.03702
4	16843386	0.90196	0.03537	0.01327	0.00958	0.00727
4	16558869	0.54305	0.20508	0.10534	0.03689	0.02809
4	29229706	0.49261	0.17313	0.13228	0.02515	0.02464
4	31392395	0.60824	0.11841	0.05481	0.05181	0.03116
4	14680716	0.41645	0.2631	0.08644	0.0541	0.03663
4	4293265	0.27048	0.12749	0.08875	0.07058	0.06879
4	23397010	0.5595	0.1079	0.07016	0.05224	0.03912
4	32670356	0.34594	0.20798	0.17832	0.13523	0.02008
4	20611735	0.35735	0.26438	0.1724	0.0618	0.04032
4	32932505	0.63837	0.24369	0.04912	0.01857	0.00886
4	31817839	0.56935	0.10409	0.07931	0.03989	0.03452
4	30016156	0.60439	0.13005	0.09057	0.06834	0.03007
4	27230877	0.62208	0.28697	0.05019	0.00377	0.00245
4	33063582	0.6914	0.21264	0.02314	0.01433	0.0108
4	8061599	0.62036	0.24666	0.04536	0.02863	0.0077
4	33325728	0.60294	0.13471	0.09849	0.08008	0.02081
4	4883105	0.56141	0.13433	0.10045	0.07519	0.0487
4	30048934	0.54159	0.22638	0.11359	0.06558	0.01659
4	5636775	0.63208	0.12036	0.06455	0.04011	0.03703
4	17200597	0.61963	0.20702	0.06201	0.04304	0.03075
4	27329196	0.77946	0.12714	0.00987	0.00683	0.00679
4	35433245	0.7181	0.09938	0.06852	0.03065	0.01947
4	295602	0.22742	0.19435	0.15312	0.1118	0.06837
4	19628147	0.63399	0.2036	0.06075	0.03931	0.00582
4	21299894	0.52866	0.17264	0.07168	0.0522	0.04029
4	7230922	0.45828	0.22209	0.05468	0.03276	0.02861
4	30474944	0.38576	0.22786	0.13848	0.09843	0.03914
4	1207072	0.35643	0.24243	0.08469	0.05366	0.04242
4	34669250	0.72408	0.11038	0.07746	0.04323	0.02739
4	18666955	0.64105	0.23877	0.03195	0.02254	0.01882
4	13796037	0.27129	0.21301	0.17863	0.15269	0.06159
4	22938311	0.67759	0.08682	0.07359	0.04773	0.03324
4	30442184	0.37751	0.33059	0.13757	0.07433	0.01841
4	9011913	0.45153	0.29863	0.05349	0.04322	0.03184
4	15958730	0.39691	0.23054	0.1804	0.02634	0.02048
4	33653455	0.78701	0.06125	0.04441	0.00852	0.00741
4	21791443	0.55538	0.18775	0.12989	0.03214	0.02081
4	34472660	0.97293	0.01043	0.00623	0.00416	0.00416
4	164565	0.37036	0.16458	0.11464	0.09259	0.06115
4	19825367	0.49805	0.15718	0.08911	0.0584	0.05769
4	492251	0.48546	0.08981	0.07707	0.06864	0.05568
4	34111610	0.7385	0.08379	0.02544	0.02526	0.01692
4	33456864	0.67078	0.1615	0.04853	0.04025	0.01627
4	31195873	0.43456	0.20523	0.14082	0.10237	0.05124
4	34341603	0.897	0.03404	0.01196	0.00743	0.00643
4	18711268	0.50325	0.28586	0.14998	0.0194	0.00727
4	6581030	0.53594	0.15309	0.08434	0.05742	0.04123
4	14713575	0.58795	0.13389	0.0719	0.06105	0.04849
4	12223212	0.79243	0.08483	0.02441	0.02114	0.01295
4	25789166	0.82071	0.08361	0.02788	0.0189	0.00694
4	19268336	0.38313	0.29264	0.09955	0.04035	0.03882
4	22217457	0.54977	0.31312	0.038	0.02933	0.01722
4	30147315	0.48434	0.27508	0.10908	0.0236	0.01806
4	29950708	0.33977	0.24203	0.19901	0.06398	0.0579
4	27460341	0.78431	0.1696	0.01283	0.00382	0.00332
4	26247295	0.36399	0.24601	0.22772	0.04786	0.03145
4	17171197	0.58688	0.21541	0.0982	0.0163	0.01202
4	28902143	0.74703	0.04606	0.02841	0.02351	0.02105
4	6521601	0.23673	0.18805	0.11247	0.08193	0.0794
4	27198210	0.61403	0.17999	0.07317	0.04468	0.02725
4	21660420	0.76278	0.08191	0.03762	0.01972	0.01927
4	11928327	0.62444	0.18093	0.09017	0.02405	0.01659
4	18940680	0.64674	0.09677	0.07305	0.03165	0.0187
4	27362058	0.61102	0.29853	0.02536	0.00686	0.00442
4	26510091	0.93086	0.00799	0.00664	0.00532	0.0049
4	5112588	0.31729	0.25455	0.19548	0.06682	0.03721
4	25125478	0.89234	0.05668	0.00648	0.00621	0.00367
4	29557522	0.78306	0.09253	0.05462	0.03475	0.00758
4	32572181	0.34884	0.21376	0.15316	0.1066	0.04489
4	7275289	0.29468	0.22823	0.17542	0.09438	0.04438
4	29551408	0.48112	0.2678	0.07819	0.04564	0.0241
4	31556386	0.45943	0.17459	0.11686	0.09683	0.03409
4	26313507	0.66035	0.24357	0.01405	0.00833	0.00773
4	18252585	0.59433	0.32288	0.03677	0.01135	0.0075
4	19890991	0.26434	0.22565	0.18892	0.08705	0.04742
4	7340848	0.39288	0.22254	0.16856	0.08301	0.03492
4	18552286	0.92048	0.02555	0.01873	0.00519	0.00383
4	1966903	0.26993	0.11209	0.10843	0.0632	0.05794
4	29623104	0.51434	0.30881	0.05943	0.04025	0.01787
4	9044802	0.58012	0.28339	0.02281	0.0198	0.01938
4	508043	0.45421	0.1688	0.12651	0.07306	0.04151
4	33391428	0.89257	0.04525	0.02766	0.00637	0.0041
4	32146246	0.75344	0.06488	0.05084	0.03962	0.03184
4	2360135	0.94256	0.02875	0.02869	0.0	0.0
4	22512457	0.42258	0.28402	0.16578	0.07627	0.01648
4	26149706	0.38409	0.09053	0.08612	0.07566	0.04337
4	7373643	0.52502	0.19077	0.05436	0.03977	0.03328
4	12288844	0.49197	0.23504	0.09949	0.08658	0.01244
4	27165517	0.53082	0.35447	0.04127	0.02954	0.00354
4	33817426	0.88292	0.02567	0.0142	0.01388	0.00818
4	17335124	0.7154	0.12102	0.08306	0.01413	0.01293
4	19950393	0.389	0.20373	0.1167	0.08158	0.0542
4	28410713	0.70761	0.18248	0.04887	0.0118	0.0081
4	21234523	0.35955	0.14958	0.11442	0.06811	0.0623
4	31720286	0.2275	0.10911	0.08548	0.0722	0.06943
4	28083040	0.61517	0.19447	0.11755	0.03436	0.00853
4	27624289	0.69856	0.19531	0.01735	0.01662	0.01082
4	21726050	0.60589	0.17031	0.07942	0.04519	0.02607
4	23363729	0.75537	0.12938	0.03352	0.02839	0.01
4	8782696	0.50873	0.29368	0.09076	0.04306	0.02317
4	10683241	0.67896	0.1796	0.04534	0.02403	0.01363
4	2446823	0.30036	0.14534	0.13093	0.0797	0.07347
4	7504755	0.46049	0.38843	0.10084	0.01027	0.00518
4	23167860	0.63767	0.16584	0.06629	0.04517	0.02961
4	22020981	0.49871	0.20292	0.08184	0.07538	0.03743
4	23888761	0.58949	0.12823	0.05764	0.05616	0.04482
4	1849241	0.29067	0.15867	0.12829	0.11522	0.08737
4	13501311	0.42244	0.26061	0.1028	0.08098	0.04892
4	34276226	0.78335	0.05522	0.04441	0.01996	0.01739
4	26870659	0.50963	0.39183	0.03784	0.01523	0.01515
4	9928352	0.50405	0.3553	0.05381	0.03878	0.00912
4	26903434	0.58888	0.18076	0.08858	0.05561	0.01681
4	5800844	0.48734	0.13689	0.10835	0.07109	0.04052
4	23790481	0.87195	0.07032	0.00958	0.00513	0.00407
4	13009813	0.55957	0.21548	0.08311	0.04721	0.03352
4	25199512	0.70443	0.21181	0.02015	0.00639	0.00609
4	23757723	0.69173	0.05213	0.0418	0.0337	0.02161
4	35423138	0.81374	0.08691	0.05461	0.01633	0.00447
4	6456228	0.38693	0.17165	0.16223	0.09954	0.05742
4	4588454	0.22573	0.18953	0.10765	0.0893	0.06564
4	14189479	0.52409	0.21915	0.09528	0.03911	0.03671
4	27067305	0.84697	0.04867	0.03833	0.00813	0.00626
4	20448175	0.47209	0.30574	0.10619	0.03276	0.02603
4	27526067	0.87414	0.07901	0.01109	0.00636	0.00369
4	16450487	0.52945	0.25769	0.0619	0.04521	0.02246
4	25822142	0.80517	0.09505	0.02248	0.01089	0.01081
4	16373237	0.26468	0.22249	0.13772	0.10278	0.08937
4	31228865	0.24894	0.18144	0.14851	0.10515	0.0694
4	21562306	0.49209	0.15194	0.08723	0.08352	0.03937
4	6095817	0.28646	0.26516	0.16449	0.10099	0.05877
4	25810423	0.88678	0.04164	0.01561	0.00846	0.0067
4	11895756	0.34271	0.25846	0.18161	0.13305	0.02905
4	18187215	0.42209	0.23492	0.19084	0.09328	0.01726
4	26182609	0.59873	0.16446	0.05105	0.03804	0.02461
4	22184915	0.70238	0.14575	0.05492	0.0353	0.01737
4	35292117	0.70877	0.12182	0.05517	0.03572	0.01263
4	12321751	0.46305	0.29248	0.07931	0.05508	0.04018
4	30278618	0.63516	0.19121	0.05619	0.01984	0.01675
4	28574685	0.79365	0.07805	0.02469	0.01756	0.01502
4	21431263	0.47152	0.11545	0.0983	0.07478	0.05167
4	30742011	0.48486	0.27118	0.09455	0.0323	0.02273
4	13698080	0.32941	0.19495	0.10006	0.08302	0.04578
4	25002986	0.88177	0.08444	0.00569	0.00343	0.00262
4	28050414	0.51348	0.33597	0.06666	0.01523	0.01405
4	26084335	0.28161	0.12064	0.11459	0.06427	0.03758
4	14091248	0.37704	0.18108	0.1243	0.09179	0.06543
4	20546545	0.73821	0.09994	0.04865	0.03289	0.01632
4	29590516	0.44563	0.31498	0.17652	0.01648	0.00414
4	15926262	0.44607	0.24591	0.14557	0.05528	0.02062
4	24151032	0.42646	0.25946	0.07986	0.04562	0.03059
4	1018	0.42927	0.19066	0.13575	0.10642	0.05841
4	19513515	0.4257	0.20989	0.08457	0.0607	0.04927
4	28509188	0.67834	0.11559	0.0662	0.04347	0.01936
4	19104773	0.47311	0.25133	0.05492	0.04406	0.02649
4	4686854	0.31896	0.2394	0.072	0.06302	0.05552
4	24249353	0.572	0.20404	0.07483	0.05664	0.02094
4	9241611	0.65114	0.1943	0.05827	0.01274	0.0112
4	21365772	0.3237	0.1022	0.08159	0.07358	0.06623
4	23659533	0.748	0.11029	0.03797	0.01662	0.01379
4	35012781	0.58522	0.24725	0.05787	0.03925	0.01093
4	918546	0.26988	0.14696	0.1328	0.07942	0.07192
4	27755543	0.89855	0.06521	0.00644	0.00408	0.00363
4	24085528	0.69386	0.10536	0.07331	0.02549	0.01889
4	24773657	0.67754	0.19115	0.04227	0.03231	0.00651
4	30195887	0.62344	0.22405	0.07103	0.02561	0.01358
4	19661852	0.26027	0.11859	0.11477	0.09834	0.07286
4	10762942	0.5291	0.25206	0.11592	0.04466	0.01743
4	10945568	0.50502	0.25129	0.07621	0.05003	0.02186
4	66593	0.50161	0.11703	0.08253	0.06801	0.05476
4	12092451	0.64092	0.15359	0.05416	0.02425	0.01873
4	16712740	0.4905	0.15398	0.12024	0.04717	0.04018
4	30213161	0.86836	0.04299	0.03768	0.01822	0.00545
4	21992967	0.40531	0.16261	0.09211	0.05964	0.05339
4	25723953	0.6625	0.16882	0.03258	0.03112	0.02946
4	11043891	0.40478	0.17611	0.11247	0.07772	0.06531
4	11338804	0.34916	0.19236	0.14236	0.09202	0.04769
4	721974	0.30149	0.24742	0.0924	0.07971	0.05259
4	32871945	0.58207	0.21066	0.07587	0.06452	0.00883
4	13435960	0.6175	0.10364	0.07351	0.03386	0.02347
4	25920570	0.22665	0.13627	0.09114	0.09075	0.04557
4	17105983	0.54102	0.21214	0.08942	0.07085	0.02633
4	19399746	1.0	0.0	0.0	0.0	0.0
4	2032708	0.30942	0.14558	0.13287	0.09057	0.07175
4	7537734	0.81649	0.08657	0.03972	0.03176	0.01729
4	10617930	0.52214	0.23262	0.10347	0.03493	0.02107
4	33915983	0.33512	0.15551	0.13843	0.10244	0.06117
4	4523097	0.13557	0.11293	0.10437	0.08753	0.08297
4	16385115	0.55305	0.15576	0.08612	0.07059	0.03472
4	25560159	0.80232	0.07984	0.01778	0.01631	0.01317
4	24872034	0.62502	0.24082	0.03115	0.02439	0.01705
4	10847334	0.55176	0.27713	0.06492	0.01873	0.01177
4	34018833	0.77543	0.07046	0.03623	0.02022	0.017
4	19524455	0.33254	0.21989	0.18942	0.04681	0.03408
4	32965742	0.62573	0.16918	0.10508	0.0597	0.00998
4	30311541	0.50208	0.20269	0.18209	0.04786	0.01609
4	28312694	0.71235	0.13836	0.05479	0.01637	0.01296
4	19334265	0.73864	0.13613	0.05389	0.01359	0.00536
4	34964602	0.42997	0.19802	0.14849	0.11472	0.03861
4	25035899	0.84812	0.10034	0.00799	0.00542	0.00421
4	4719741	0.31932	0.18934	0.12287	0.10907	0.06448
4	29499831	0.65966	0.15235	0.08614	0.04887	0.00835
4	15860871	0.53361	0.22843	0.11519	0.03338	0.02559
4	1868937	0.34406	0.13999	0.09596	0.09449	0.06727
4	230538	0.49167	0.12764	0.09282	0.06902	0.05884
4	328843	0.32896	0.14868	0.13315	0.11064	0.0552
4	27657356	0.77916	0.17416	0.01058	0.00624	0.00298
4	19924109	0.44473	0.15215	0.11025	0.07109	0.04739
4	10753560	0.54803	0.28437	0.0754	0.02259	0.01953
4	31261842	0.8031	0.05656	0.03511	0.01814	0.0128
4	23266454	0.55343	0.34238	0.03163	0.02104	0.00526
4	28869783	0.73554	0.10722	0.05537	0.03227	0.02625
4	5375128	0.43105	0.17096	0.11825	0.08887	0.04669
4	13239450	0.22738	0.1571	0.12344	0.10587	0.07878
4	13665435	0.61756	0.14344	0.06328	0.03923	0.02333
4	23692444	0.87125	0.03724	0.01232	0.01039	0.00749
4	21759133	0.52698	0.18738	0.07508	0.05282	0.02593
4	13697221	0.49559	0.15002	0.05107	0.03686	0.0353
4	21333152	0.33583	0.15648	0.11456	0.08278	0.05615
4	17237155	0.64556	0.16588	0.05158	0.02831	0.02581
4	14058666	0.57355	0.23242	0.08169	0.02931	0.01714
4	25593003	0.65231	0.18333	0.08655	0.0278	0.00831
4	16581807	0.8335	0.07351	0.05963	0.00858	0.00408
