CHR	IN	PC1	PC2	PC3	PC4	PC5
8	27066458	0.50947	0.29256	0.03027	0.02195	0.01763
8	24674397	0.58316	0.23593	0.05103	0.03161	0.02864
8	3424350	0.62518	0.22355	0.07268	0.04688	0.00575
8	11518048	0.44608	0.23923	0.07265	0.04997	0.03027
8	25722977	0.43632	0.16364	0.10694	0.07073	0.05475
8	19075139	0.28628	0.17659	0.15474	0.10192	0.08812
8	8093795	1.0	0.0	0.0	0.0	0.0
8	19275907	0.41579	0.26828	0.11241	0.07218	0.02514
8	17924197	0.33216	0.23053	0.15917	0.07076	0.0549
8	3440743	0.7844	0.08355	0.05196	0.02349	0.00984
8	26820712	0.42351	0.25172	0.08792	0.05656	0.04531
8	23229617	0.41338	0.27199	0.06434	0.0527	0.03537
8	13779051	0.22724	0.20497	0.16988	0.12193	0.03458
8	24821868	0.6415	0.21461	0.04453	0.03388	0.01578
8	2130030	0.35219	0.20036	0.18356	0.09424	0.05451
8	14614639	0.34964	0.25008	0.09043	0.07719	0.05777
8	17825904	0.71576	0.11759	0.04071	0.03054	0.02206
8	21266545	0.45351	0.2503	0.11121	0.0824	0.03455
8	27869298	0.58354	0.25317	0.05504	0.03318	0.02441
8	6144115	0.86078	0.05312	0.02757	0.01368	0.0082
8	1751813	0.65197	0.16603	0.07388	0.0302	0.02711
8	6111350	0.17855	0.15663	0.14851	0.11178	0.10045
8	24188265	0.71379	0.20274	0.0191	0.01454	0.00764
8	27612687	0.49031	0.34628	0.03899	0.02293	0.0214
8	20347943	0.46295	0.12614	0.0873	0.06366	0.04369
8	20938874	0.2852	0.23507	0.17006	0.09969	0.08243
8	21872763	0.67338	0.18701	0.05895	0.02972	0.01806
8	3309695	0.67906	0.17485	0.06647	0.03506	0.00416
8	26312832	0.59379	0.16127	0.08791	0.06656	0.03889
8	442497	0.60328	0.16435	0.07393	0.0411	0.03796
8	6045827	0.484	0.23683	0.10605	0.05953	0.03426
8	540805	0.18798	0.15522	0.14061	0.12327	0.1066
8	25133191	0.53197	0.22625	0.10302	0.05323	0.01075
8	23258533	0.82766	0.06297	0.03374	0.01506	0.01007
8	3473547	0.47696	0.19753	0.08814	0.0675	0.04669
8	21408450	0.61948	0.18267	0.05824	0.04468	0.01957
8	24690830	0.57928	0.17849	0.09171	0.04115	0.02558
8	20198765	0.29083	0.20605	0.12384	0.11348	0.09681
8	24461456	0.85345	0.06252	0.03338	0.01078	0.00699
8	2998417	0.5673	0.28242	0.02871	0.02186	0.01529
8	10240148	0.37063	0.31769	0.08482	0.07097	0.02649
8	22478997	0.73476	0.07845	0.05348	0.0302	0.01635
8	21364886	0.52063	0.21013	0.07686	0.03458	0.03329
8	26771609	0.52987	0.11763	0.08357	0.06423	0.04945
8	16367771	0.80843	0.05364	0.02863	0.02488	0.01587
8	393373	0.68112	0.16799	0.05576	0.02789	0.01197
8	4669598	0.37523	0.19168	0.12187	0.06351	0.05477
8	22642847	0.91446	0.01652	0.00697	0.0065	0.00496
8	524448	0.22848	0.192	0.16612	0.15191	0.08641
8	19404641	0.35023	0.16833	0.13798	0.04936	0.0427
8	23806115	0.61263	0.15901	0.04658	0.04339	0.02382
8	5720774	0.23307	0.16342	0.1037	0.08867	0.0739
8	17580199	0.23756	0.20384	0.18005	0.16905	0.08558
8	19218601	0.50435	0.19485	0.069	0.05365	0.04612
8	21798674	0.40389	0.27191	0.14532	0.05246	0.02021
8	7979179	0.24847	0.18702	0.14333	0.12573	0.07267
8	9355436	0.61229	0.07782	0.06791	0.0475	0.03927
8	23674909	0.81459	0.04787	0.04385	0.01869	0.00785
8	27347656	0.33012	0.18915	0.10483	0.07504	0.0685
8	18022578	0.56721	0.18768	0.09539	0.04029	0.02828
8	19608947	0.2715	0.15849	0.14751	0.12183	0.05795
8	23602844	0.95629	0.00804	0.00777	0.00251	0.00246
8	21236425	0.52717	0.20672	0.15877	0.01654	0.00953
8	22151352	0.81286	0.06743	0.02363	0.02357	0.01144
8	4582172	0.36198	0.26587	0.11915	0.08405	0.0535
8	1917114	0.67578	0.11085	0.06285	0.03409	0.02736
8	23953596	0.43999	0.19341	0.07825	0.07538	0.0707
8	12075197	0.40315	0.22628	0.14346	0.04639	0.03957
8	7323838	0.47257	0.16818	0.09383	0.05011	0.04301
8	18202815	0.37237	0.19295	0.12838	0.10024	0.04907
8	14254273	0.24622	0.18923	0.16185	0.09252	0.07831
8	7553218	0.5247	0.20152	0.05786	0.04508	0.04306
8	14287043	0.53547	0.1277	0.09888	0.0714	0.03854
8	10125510	0.30004	0.27678	0.11389	0.09942	0.04263
8	2031816	0.90183	0.04689	0.01527	0.00812	0.0042
8	27279561	0.44479	0.1922	0.10996	0.07318	0.05775
8	11059403	0.35614	0.15692	0.14359	0.13224	0.06192
8	20696640	0.43208	0.17855	0.12299	0.06632	0.03106
8	6537421	0.67023	0.13461	0.04038	0.04038	0.04038
8	17203406	0.31401	0.12903	0.10126	0.08473	0.06256
8	24527055	0.79479	0.08152	0.04481	0.03315	0.02834
8	2146512	0.73857	0.07126	0.0583	0.03723	0.02409
8	17154258	0.27269	0.20388	0.11237	0.08789	0.06353
8	18038996	0.2635	0.21684	0.11617	0.10536	0.069
8	22986965	0.85082	0.08807	0.01166	0.00479	0.00417
8	18284758	0.32458	0.17602	0.12941	0.10455	0.07002
8	17200505	0.4875	0.22612	0.09429	0.0617	0.05069
8	884952	0.53111	0.15392	0.08959	0.06082	0.01745
8	18096164	0.33027	0.19621	0.14654	0.10636	0.04482
8	13074650	0.62285	0.18463	0.04924	0.03697	0.01572
8	11632859	0.49911	0.16962	0.10222	0.07737	0.06539
8	2506972	0.59949	0.13918	0.09107	0.06724	0.0307
8	22508922	0.60845	0.32883	0.02093	0.02093	0.02086
8	21987550	0.61162	0.22222	0.06195	0.0452	0.01396
8	17514719	0.6197	0.1291	0.08068	0.05372	0.04071
8	82145	0.22654	0.20321	0.15829	0.11355	0.09539
8	3522786	0.54237	0.2793	0.07067	0.03137	0.01869
8	18153699	0.30361	0.19984	0.13085	0.10367	0.05317
8	4063460	0.7027	0.14891	0.04042	0.02524	0.01864
8	15515877	0.34377	0.27627	0.12447	0.07296	0.05188
8	27376461	0.43077	0.28319	0.08379	0.05495	0.04833
8	1655015	0.67856	0.17826	0.08034	0.03529	0.00727
8	22233320	0.78547	0.18281	0.00371	0.00336	0.00324
8	3093884	0.36782	0.14449	0.11862	0.08421	0.06197
8	3129578	0.34529	0.26335	0.13686	0.10763	0.06455
8	10109163	0.39465	0.20093	0.13275	0.09239	0.05941
8	23579346	0.84317	0.08099	0.02226	0.00933	0.00501
8	16679150	0.61288	0.1767	0.05821	0.03153	0.03083
8	19939567	0.57671	0.15351	0.09187	0.03801	0.0367
8	21528816	0.8304	0.06396	0.04155	0.01123	0.01019
8	2416680	0.38067	0.22044	0.13426	0.0542	0.053
8	24831754	0.4086	0.25199	0.20673	0.03941	0.02561
8	19022067	0.38192	0.35308	0.07839	0.05605	0.04229
8	20802261	0.38824	0.2621	0.11424	0.11168	0.03218
8	11452663	0.58213	0.16623	0.06384	0.03889	0.03614
8	18546936	0.27213	0.16385	0.12242	0.10335	0.08507
8	5210362	0.3728	0.1812	0.12599	0.09511	0.07054
8	26427644	0.36939	0.22509	0.15641	0.11805	0.02184
8	56804	0.46493	0.14803	0.12703	0.11161	0.03934
8	14926080	0.36918	0.16606	0.1574	0.06893	0.06121
8	22036737	0.5216	0.38779	0.03081	0.01173	0.00856
8	27221774	0.27596	0.14407	0.12662	0.10941	0.0584
8	24411316	0.57119	0.17096	0.09607	0.06703	0.0155
8	10387717	0.40761	0.15763	0.09781	0.08586	0.05153
8	23216390	0.82487	0.07932	0.04421	0.00702	0.00581
8	28120449	0.70599	0.17681	0.02849	0.02683	0.00851
8	22937644	0.89451	0.02547	0.01826	0.01197	0.0105
8	17694987	0.29515	0.22412	0.13282	0.07366	0.05723
8	20840717	0.34927	0.22361	0.20545	0.0463	0.03709
8	3735823	0.34683	0.17201	0.1446	0.12005	0.10778
8	11845904	0.44856	0.20992	0.13983	0.07085	0.02603
8	19398931	0.28672	0.19795	0.14265	0.08989	0.06474
8	22275975	0.95808	0.00587	0.00533	0.00327	0.00246
8	377110	0.60825	0.14558	0.10611	0.02784	0.02353
8	27115137	0.21978	0.16511	0.13032	0.11278	0.09905
8	27607321	0.56341	0.22933	0.06507	0.0391	0.0298
8	20447514	0.47037	0.1839	0.13058	0.08416	0.04705
8	7667995	0.42829	0.22508	0.12348	0.04601	0.03843
8	2048284	0.28175	0.19413	0.10855	0.10446	0.10117
8	6226205	0.32722	0.134	0.12083	0.10111	0.08269
8	27623710	0.7439	0.10598	0.0466	0.0166	0.01365
8	2343199	0.54551	0.1365	0.12573	0.04639	0.03178
8	22129764	0.78797	0.16993	0.00495	0.00402	0.00228
8	26165540	0.50129	0.19003	0.13531	0.0729	0.02844
8	25501745	0.30971	0.16973	0.11541	0.07304	0.04386
8	27820329	0.57135	0.12253	0.09182	0.06382	0.05139
8	11895083	0.63658	0.1922	0.04813	0.03221	0.02283
8	28377388	0.61347	0.32753	0.01758	0.01021	0.00414
8	5423406	0.4971	0.17208	0.14318	0.06685	0.03409
8	18229981	0.39159	0.28962	0.06989	0.05415	0.03837
8	12910896	0.50686	0.19676	0.10647	0.05551	0.04356
8	25933192	0.614	0.26296	0.03166	0.02641	0.02443
8	12419378	0.50501	0.18423	0.09797	0.068	0.03977
8	26729969	0.42518	0.15804	0.10175	0.06713	0.05084
8	17672926	0.43247	0.14541	0.11918	0.0773	0.04526
8	21315894	0.53885	0.20527	0.12741	0.03329	0.02098
8	22777896	0.89164	0.03494	0.01939	0.00943	0.00811
8	27647375	0.39067	0.25774	0.17044	0.05548	0.03272
8	18025183	0.29259	0.20888	0.1581	0.10983	0.06034
8	22905148	0.87086	0.05966	0.02325	0.0073	0.00549
8	19038261	0.49024	0.22936	0.08347	0.04037	0.04019
8	27214144	0.30847	0.2013	0.10939	0.07828	0.06547
8	8339777	0.32162	0.139	0.11394	0.09839	0.07835
8	15319362	0.52857	0.15216	0.08282	0.07309	0.05408
8	23740740	0.55779	0.0969	0.0871	0.07471	0.05221
8	15221062	0.24914	0.15254	0.12464	0.11141	0.09658
8	15565127	0.32012	0.22748	0.12467	0.07523	0.04317
8	2769224	0.38007	0.27341	0.13687	0.10061	0.02343
8	19005769	0.73497	0.10798	0.05442	0.03252	0.00915
8	3752266	0.45582	0.29122	0.06584	0.03952	0.03108
8	12764596	0.50453	0.1335	0.08405	0.07955	0.04113
8	24685282	0.70807	0.08938	0.04156	0.03608	0.0288
8	27746932	0.50154	0.13341	0.09526	0.05695	0.05503
8	5472593	0.42885	0.34668	0.11874	0.0335	0.01611
8	25755987	0.49	0.23119	0.0762	0.07128	0.02856
8	1622356	0.25292	0.2371	0.1422	0.08686	0.05938
8	16400725	0.36678	0.24585	0.21045	0.05245	0.01799
8	6094905	0.43034	0.12991	0.06939	0.05268	0.04171
8	17550052	0.27653	0.20734	0.16857	0.09593	0.06206
8	2152811	0.89105	0.04505	0.01696	0.00592	0.00415
8	3391836	0.46195	0.13753	0.0743	0.05733	0.04712
8	23904605	0.43191	0.37413	0.05415	0.03643	0.0166
8	16968421	0.35982	0.21947	0.09621	0.07934	0.04986
8	16892256	0.34306	0.2058	0.12011	0.08201	0.074
8	14795106	0.50577	0.13848	0.09642	0.05239	0.04622
8	19382627	0.48347	0.18905	0.09609	0.04538	0.03433
8	20218212	0.74357	0.12749	0.04582	0.03124	0.01747
8	9044325	0.68068	0.0653	0.0634	0.05133	0.04203
8	15659365	0.56507	0.129	0.09506	0.04592	0.03096
8	26392266	0.41369	0.24201	0.12975	0.06533	0.05515
8	14319977	0.50357	0.16557	0.07593	0.06299	0.05349
8	4292970	0.78248	0.09399	0.04723	0.01942	0.01409
8	3244395	0.45135	0.23641	0.10908	0.07015	0.02154
8	2495890	0.33615	0.23517	0.15692	0.10976	0.01845
8	25849429	0.70563	0.12158	0.05722	0.02757	0.02074
8	25623716	0.75837	0.1145	0.0391	0.03023	0.01066
8	13975921	0.641	0.09008	0.07428	0.05745	0.03342
8	2965874	0.59981	0.17455	0.1158	0.05531	0.02441
8	15040883	0.5274	0.25637	0.05917	0.05655	0.032
8	27550501	0.48915	0.17088	0.09646	0.09176	0.03534
8	27336094	0.42747	0.22869	0.0988	0.07299	0.04247
8	3703159	0.30058	0.22308	0.20277	0.12137	0.04857
8	18678136	0.27458	0.21254	0.08775	0.07094	0.06544
8	27558265	0.39046	0.32505	0.14275	0.03147	0.02508
8	19366266	0.42184	0.23693	0.1478	0.05303	0.04047
8	20463995	0.31668	0.17521	0.14857	0.14202	0.04739
8	25194141	0.36749	0.30154	0.07908	0.03918	0.03551
8	18615018	0.58407	0.08607	0.07669	0.06173	0.0436
8	19431375	0.41093	0.15956	0.1171	0.07943	0.05356
8	25280897	0.76852	0.17818	0.01617	0.00321	0.00319
8	27427203	0.59329	0.14481	0.07969	0.05401	0.02434
8	5439876	0.27063	0.20975	0.17305	0.11317	0.06345
8	15171973	0.21272	0.18925	0.15988	0.11735	0.11093
8	6029702	0.45203	0.30961	0.08956	0.04597	0.01882
8	18661441	0.26067	0.21353	0.13194	0.10297	0.07447
8	16482696	0.3938	0.27195	0.13609	0.0467	0.0428
8	27836809	0.81974	0.06601	0.02948	0.02918	0.02416
8	16466314	0.28191	0.22928	0.16433	0.12035	0.05935
8	11321741	0.26085	0.21112	0.15343	0.12762	0.08664
8	16984813	0.33517	0.19361	0.15311	0.08078	0.06285
8	8290704	0.48839	0.31729	0.05251	0.0399	0.02234
8	27804049	0.67799	0.13255	0.09259	0.03588	0.01128
8	3228050	0.98016	0.01984	0.0	0.0	0.0
8	28278851	0.81869	0.09338	0.03624	0.0079	0.00362
8	2388497	0.68157	0.10535	0.09768	0.05017	0.01994
8	11272597	0.3663	0.2028	0.14777	0.09977	0.06444
8	26198424	0.51367	0.17959	0.12572	0.07045	0.02455
8	3528090	0.47343	0.29938	0.0894	0.04019	0.03056
8	17334687	0.46398	0.10451	0.09365	0.06722	0.05662
8	10895776	0.50961	0.12689	0.10047	0.07343	0.04027
8	803234	0.65078	0.15318	0.07064	0.02482	0.01602
8	737699	0.60264	0.12692	0.11616	0.06155	0.02468
8	17678757	0.24642	0.16074	0.14658	0.12398	0.07757
8	10243543	0.54039	0.21152	0.0747	0.0442	0.03579
8	15761831	0.30171	0.21351	0.10167	0.09284	0.0808
8	4719018	0.52519	0.27227	0.04578	0.02591	0.01852
8	24363079	0.62079	0.12748	0.11027	0.03378	0.02861
8	10715565	0.5112	0.1327	0.08098	0.07329	0.06077
8	26812899	0.43964	0.26008	0.09347	0.03931	0.03688
8	12321201	0.59526	0.12932	0.09857	0.05873	0.04415
8	26740339	0.41429	0.17721	0.12041	0.09297	0.0454
8	26952116	0.28839	0.21014	0.18039	0.09816	0.04204
8	17858997	0.35919	0.20788	0.11602	0.09501	0.08065
8	19469892	0.57283	0.14474	0.0679	0.03912	0.02909
8	19767369	0.65157	0.08834	0.06049	0.05706	0.02732
8	23282104	0.84514	0.07562	0.03261	0.01231	0.00588
8	22235892	0.64597	0.2813	0.01641	0.01395	0.00638
8	4047290	0.78499	0.05295	0.03708	0.0369	0.01546
8	11252839	0.42566	0.15902	0.09316	0.0845	0.06012
8	180668	0.34215	0.21339	0.14047	0.12581	0.04513
8	17121726	0.37377	0.2479	0.06778	0.06395	0.05712
8	8880575	0.73468	0.09316	0.04365	0.03083	0.02659
8	10666433	0.28092	0.21788	0.10653	0.0814	0.0648
8	5128642	0.2864	0.15744	0.13375	0.10762	0.05623
8	12378187	0.69505	0.08405	0.06035	0.03751	0.02711
8	21530042	0.71856	0.12997	0.04761	0.02207	0.01197
8	27158788	0.28237	0.20606	0.12528	0.09321	0.08187
8	21283271	0.34354	0.25986	0.19402	0.10529	0.01996
8	21823944	0.43225	0.28842	0.12262	0.07459	0.02531
8	28131786	0.50848	0.29127	0.05346	0.04012	0.03578
8	14664139	0.50297	0.10698	0.07851	0.06425	0.05387
8	3015116	0.50677	0.23042	0.09936	0.06753	0.02254
8	22918562	0.64026	0.18088	0.07453	0.02625	0.02307
8	26942185	0.59918	0.08485	0.05833	0.0563	0.05276
8	25306595	0.65709	0.17506	0.10814	0.02606	0.01503
8	5784016	0.5388	0.11053	0.0894	0.07147	0.04017
8	27604387	0.449	0.28154	0.07009	0.05191	0.04625
8	410068	0.50463	0.22468	0.11602	0.04392	0.02963
8	23380437	0.48715	0.41676	0.04765	0.01261	0.00617
8	12059094	0.48948	0.22342	0.13463	0.02662	0.02023
8	19483385	0.38189	0.28385	0.12775	0.06593	0.03547
8	4080088	0.87763	0.06984	0.0158	0.00874	0.00403
8	18498010	0.38146	0.21264	0.14114	0.06864	0.06399
8	14516699	0.36658	0.2121	0.13655	0.05604	0.03213
8	19852026	0.40143	0.17685	0.1353	0.06777	0.04927
8	26594129	0.56218	0.18026	0.07504	0.04793	0.02932
8	9847263	0.42136	0.21049	0.07675	0.05958	0.0409
8	23015768	0.7406	0.19264	0.0053	0.00467	0.00448
8	17080566	0.23926	0.18408	0.11613	0.11548	0.10127
8	1032675	0.71783	0.06281	0.06198	0.04343	0.03767
8	15073764	0.3628	0.22994	0.21028	0.06229	0.04991
8	22299109	0.87485	0.03546	0.03425	0.00897	0.00815
8	4145639	0.60705	0.18209	0.0762	0.06026	0.02562
8	20848784	0.3987	0.26848	0.21837	0.03734	0.01776
8	24614311	0.59518	0.27192	0.02697	0.02221	0.0151
8	4194796	0.55356	0.16867	0.09743	0.05551	0.02965
8	13697517	0.50594	0.10277	0.07902	0.07565	0.06306
8	868846	0.48164	0.10915	0.09944	0.08309	0.06916
8	13058544	0.55733	0.17113	0.07985	0.06338	0.04095
8	9453651	0.65641	0.07778	0.0753	0.06438	0.04502
8	26424459	0.57932	0.13086	0.10424	0.04831	0.02044
8	10947326	0.42028	0.18419	0.12559	0.07492	0.05944
8	27511687	0.55025	0.23664	0.05877	0.04543	0.02655
8	18219514	0.28951	0.15526	0.1429	0.09933	0.07127
8	5767675	0.31543	0.19585	0.10152	0.0938	0.07426
8	19658154	0.31878	0.2238	0.17012	0.12476	0.06862
8	27423389	0.51749	0.21725	0.09005	0.07436	0.0142
8	6242817	0.50659	0.12706	0.08225	0.06437	0.05012
8	8815106	0.2462	0.17878	0.14676	0.10203	0.07715
8	27669439	0.44029	0.37299	0.07929	0.03017	0.02048
8	14156295	0.66964	0.07419	0.06052	0.04083	0.03001
8	25592328	0.52359	0.22178	0.0877	0.07178	0.04087
8	6193673	0.22546	0.19333	0.12916	0.08758	0.07399
8	24085002	0.51539	0.32411	0.05213	0.01953	0.01837
8	2638347	0.40958	0.35482	0.1088	0.03143	0.01775
8	19455708	0.29929	0.25536	0.13472	0.11924	0.05789
8	2392590	0.27755	0.24213	0.19478	0.10969	0.04152
8	19890703	0.47985	0.17506	0.09957	0.08789	0.03488
8	10830352	0.50402	0.13108	0.09915	0.06961	0.04875
8	18612753	0.27868	0.16532	0.12645	0.09999	0.06902
8	15663634	0.38032	0.20368	0.07909	0.06704	0.04947
8	10650132	0.32373	0.23792	0.15628	0.08447	0.06763
8	18530837	0.39372	0.23466	0.11869	0.07133	0.0486
8	28009909	0.72126	0.09726	0.07932	0.0449	0.03094
8	15401501	0.86465	0.06979	0.0181	0.00733	0.00733
8	21660191	0.48614	0.25534	0.12082	0.03264	0.02766
8	4588064	0.56329	0.18088	0.15412	0.01902	0.01347
8	26138032	0.58304	0.19324	0.08132	0.06555	0.01472
8	19563043	0.36419	0.22753	0.1483	0.07152	0.03503
8	24636644	0.61153	0.23583	0.03489	0.03099	0.01254
8	19435227	0.53453	0.14727	0.0714	0.05855	0.04028
8	18956839	0.5898	0.12861	0.06359	0.0437	0.03338
8	1966634	0.28619	0.28498	0.14309	0.14309	0.14264
8	7160363	0.45137	0.22732	0.09599	0.04034	0.03239
8	25018924	0.58389	0.1987	0.09132	0.06189	0.00637
8	17711662	0.3443	0.18493	0.08246	0.07334	0.06295
8	13861424	0.32919	0.13796	0.11127	0.10054	0.07863
8	24696111	0.6482	0.13002	0.08589	0.03552	0.03041
8	21009843	0.43745	0.29638	0.14196	0.04367	0.01671
8	10862686	0.35659	0.19559	0.15901	0.11113	0.03901
8	24382217	0.78632	0.1267	0.01343	0.01062	0.00843
8	24560184	0.67366	0.19896	0.04109	0.03595	0.00997
8	19153465	0.48254	0.1057	0.10196	0.10099	0.03361
8	15417917	0.37686	0.2946	0.10402	0.08227	0.03848
8	2245182	0.43526	0.12226	0.08125	0.06701	0.06026
8	14402111	0.34423	0.20086	0.15101	0.13445	0.04562
8	21070400	0.47063	0.16622	0.12184	0.1156	0.04352
8	12812384	0.42477	0.13979	0.08133	0.05293	0.04166
8	1753666	0.47327	0.1809	0.12389	0.07175	0.04994
8	18645571	0.21832	0.16932	0.13283	0.10434	0.08873
8	28394052	0.67145	0.25872	0.03197	0.00868	0.00467
8	17039941	0.28316	0.19012	0.1208	0.10993	0.09537
8	28317669	0.55089	0.17263	0.11519	0.03912	0.01121
8	4407879	0.6764	0.09606	0.08491	0.04418	0.02799
8	901705	0.68859	0.17169	0.03381	0.0141	0.01175
8	24871498	0.66094	0.19056	0.03808	0.03255	0.02549
8	26911106	0.444	0.17064	0.08479	0.06699	0.04023
8	197199	0.46509	0.20085	0.14229	0.07913	0.04778
8	23659088	0.74741	0.0793	0.04508	0.02492	0.02096
8	20431441	0.45049	0.16523	0.11315	0.0711	0.04971
8	18949130	0.38087	0.18776	0.14422	0.07729	0.06234
8	22741587	0.90712	0.01921	0.0067	0.00573	0.00442
8	19838640	0.42896	0.23054	0.10302	0.06681	0.04019
8	19677784	0.28259	0.19356	0.12846	0.07986	0.06048
8	3654233	0.39309	0.21617	0.09127	0.07066	0.05713
8	918106	0.8647	0.04604	0.018	0.01066	0.00835
8	4571739	0.68864	0.11601	0.07197	0.03106	0.01951
8	447930	0.45507	0.16142	0.13767	0.09003	0.03247
8	21348958	0.5011	0.31246	0.07076	0.03359	0.01665
8	4899424	0.329	0.25173	0.14304	0.086	0.06794
8	2441825	0.66852	0.17349	0.09155	0.01586	0.01286
8	28326848	0.43684	0.21788	0.07259	0.06617	0.06116
8	18662709	0.30969	0.21738	0.18973	0.057	0.04689
8	25674342	0.59467	0.23711	0.05397	0.03469	0.03142
8	20709991	0.49276	0.1251	0.0966	0.05653	0.04946
8	20988520	0.29261	0.2433	0.22412	0.10021	0.06094
8	13386345	0.49984	0.0957	0.08625	0.06395	0.04629
8	639596	0.58338	0.2316	0.06056	0.02631	0.01903
8	2373053	0.53491	0.20088	0.09987	0.07869	0.02015
8	26067568	0.60862	0.1261	0.06211	0.0506	0.04376
8	9290354	0.19848	0.1523	0.13164	0.1281	0.11304
8	4096627	0.68052	0.10328	0.0505	0.03188	0.0201
8	11289204	0.37992	0.14915	0.09718	0.07665	0.06622
8	2376310	0.48893	0.14924	0.10654	0.07999	0.05556
8	11534968	0.40469	0.25916	0.07077	0.06861	0.04936
8	25004820	0.78262	0.11507	0.04622	0.02559	0.01141
8	28148689	0.72992	0.16388	0.02542	0.02268	0.01351
8	17924731	0.33341	0.21605	0.15666	0.08283	0.05252
8	26903165	0.15135	0.11436	0.10226	0.08018	0.07001
8	25379161	0.66961	0.09631	0.08333	0.04993	0.03756
8	4604543	0.47218	0.16568	0.13435	0.05313	0.04116
8	25690752	0.67473	0.12737	0.0816	0.03652	0.02393
8	15581825	0.5836	0.13146	0.08602	0.06621	0.03944
8	10289795	0.2581	0.1978	0.1605	0.09398	0.0574
8	4244101	0.4152	0.17566	0.11967	0.07301	0.03684
8	5800582	0.41709	0.22718	0.13346	0.04941	0.03525
8	24402725	0.61429	0.15759	0.12742	0.02742	0.01357
8	7766666	0.26558	0.19531	0.12736	0.11022	0.07487
8	3064460	0.49542	0.27813	0.07642	0.07281	0.02691
8	9339533	0.63909	0.08544	0.0538	0.05084	0.0461
8	12747406	0.42099	0.13054	0.11117	0.09204	0.04425
8	25026669	0.55611	0.19471	0.13601	0.05281	0.01132
8	18006672	0.23539	0.19811	0.1849	0.11117	0.04706
8	23451075	0.62299	0.25011	0.02965	0.02242	0.01685
8	19301012	0.38707	0.19129	0.10505	0.06536	0.03855
8	8569493	0.51937	0.17538	0.12902	0.07376	0.0203
8	22432537	0.92949	0.01394	0.00807	0.00542	0.00399
8	8110744	0.5984	0.13418	0.06864	0.05621	0.04266
8	25711411	0.49661	0.18306	0.07821	0.06295	0.05168
