G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	
0.027454249498096182	0.016733391933240603	0.012836440133965945	0.0022668174798375577	0.036120998532508164	0.004222897994024755	0.01636036232521327	0.017608404580820008	0.00846206236958034	0.00950911935001867	
0.02783294731741089	0.021189433101529924	0.012163506140106051	0.007794939655665505	0.03363970969182672	0.006025110257504623	0.020897843637323006	0.018404420840982615	0.015314968699281237	0.014477745610758307	
0.029111745102111404	0.01778515827538249	0.008949855567959814	0.004275789624206373	0.03230992471128694	0.006948553137003838	0.023032355113886203	0.025650315587026854	0.014217440296777193	0.01736451998505791	
0.02999649207338175	0.022750018915159948	0.016716789701367567	0.0077364062231882426	0.035666169208192496	0.007242912220799547	0.017856850760707064	0.022531984439199237	0.009805666589380941	0.013517110571535297	
0.029795022083765943	0.02043415799721837	0.011415156293608715	0.003120514213807698	0.04129063421170173	0.006074110115236875	0.018337083809691318	0.029357857330186178	0.010951669371667054	0.014370141949943968	
0.026570205330564155	0.016187011961057037	0.008701024281328504	0.0025811840073213972	0.03403886747910428	0.053695709204723295	0.0229642027965878	0.022847234023953143	0.008825284025040575	0.012532140455734036	
0.031843609415022456	0.028529189986091795	0.022124949065029303	0.016768994451753123	0.04481770178013148	0.016028268601508033	0.03806456160408054	0.030065043273013344	0.028560908880129854	0.013542057340306314	
0.03019070183454471	0.019799718497913767	0.013735350265140939	0.00892331750843677	0.03762762457729856	0.00612872670365628	0.022735692551226795	0.017651212518576802	0.014469493392070489	0.013877971610011215	
0.044462508272758876	0.018931582197496525	0.012045705414457169	0.016279651089629938	0.05209245836789384	0.005344581021482431	0.0499632758772315	0.07283761692455631	0.019904448179921173	0.044199219275308156	
0.030240100657666948	0.018020166342141864	0.011733541724811612	0.0030661105073499974	0.038720939832833534	0.005656530089628683	0.024337644006683645	0.016756658798846066	0.010659123579874802	0.0120443939110945	
0.026632089027345072	0.01886402781641169	0.008210024420876363	0.0037478893782531583	0.030481695272124066	0.00902004268032437	0.020773425380353545	0.019371874289710645	0.013112032228147469	0.014568263914830026	
0.026277191554170982	0.017818784422809462	0.009076081495953117	0.0025759452039123714	0.03421145090282652	0.006637427799117941	0.01869287309823235	0.01614352128682578	0.010298023417574766	0.012459107209562953	
0.02878329262720662	0.01739027983310154	0.009768058191459678	0.0033204512955442448	0.03589702354367386	0.007943791435481578	0.02026901767654559	0.01778085322143543	0.0138322142360306	0.014949086664176324	
0.02488473977154718	0.01752684728789986	0.01101539771141502	0.003450154435737574	0.030362087028648014	0.004861599089486414	0.018493109664937123	0.021592885741760666	0.013392863436123349	0.013811198169592838	
0.030041737348563444	0.042425611682892855	0.011853299609265977	0.0047220717268203405	0.05281967523766987	0.009603634940958885	0.01646016269457392	0.02626650756184982	0.013816378390911198	0.012545567799775876	
0.028562898580823844	0.01759956550764953	0.012919020373988293	0.004756242635703254	0.03215120717156892	0.012877870251813915	0.01836042564418258	0.023155241716933315	0.01253996406213772	0.014960470676130004	
0.028143511526479727	0.01920793602225312	0.014460108149595302	0.0029317319681976778	0.036599600586996774	0.004658385261061318	0.017411365754990773	0.01810446455109713	0.009453451194064459	0.010718470302577502	
0.030028256559363056	0.019007839777468706	0.01225830658665923	0.003971880112108906	0.04043518790276276	0.008036676625409018	0.020060844252924093	0.017536212081475638	0.010300580802225828	0.011762799775868507	
0.02907055119418481	0.017797563282336587	0.008131924365057216	0.008278573471372192	0.031075897403177444	0.006307207284108693	0.018437400404537868	0.022915286301250126	0.01217720728031532	0.013571412962271196	
0.030565844929041124	0.018510618636995855	0.00844542771420597	0.0050184733741348705	0.030321908377464412	0.0066384094465784605	0.018546034649547096	0.029203741585802995	0.013800603987943425	0.010565631303698166	
0.02904348037383171	0.0187457613351878	0.011450889617638845	0.0036365314877309382	0.029368632680405814	0.006139968701095462	0.020140809075718927	0.01987813969752604	0.012509049385578477	0.01625276709002615	
0.027242962686050497	0.015310997496522948	0.011900079542283006	0.003966573814562717	0.03368803611306071	0.004814768814909661	0.01918589218186615	0.015069945799457992	0.01451687688383956	0.00993168285394098	
0.026978691034960183	0.015573437552155773	0.007679658805470271	0.003394228679288452	0.030145552861609148	0.005813570920472328	0.018435397062703363	0.02055239444007345	0.014018696962670997	0.010990960963765407	
0.027599246521287653	0.014564003337969405	0.010017864219927444	0.007580843676714524	0.03079127033752315	0.00387836676625409	0.024603071849441556	0.023923998601276343	0.011223576396939485	0.011636280351139333	
0.024440578193146444	0.015343445340751043	0.007728975718671504	0.0058042561345306885	0.023954752121482806	0.007552624839948783	0.025326788321167863	0.018517404493399788	0.018299258057036877	0.012271793985805007	
0.02562187137417788	0.014515660083449235	0.009418446832263469	0.00341432019676257	0.030780178651183564	0.00612152226490255	0.019953638202444824	0.017277025963808017	0.010539555993507999	0.011424714232349639	
0.025075885081342984	0.016869655076495137	0.011174494836728992	0.004185482468683864	0.02843834173419258	0.008011704367619861	0.02057208512883651	0.0186114223271265	0.01725550660792954	0.00977486738886813	
0.027740680789200414	0.015322957440890116	0.009147977951437342	0.0027714631356174574	0.031440622726982725	0.0065529577464788725	0.019003908187494516	0.01919743334207538	0.016027504057500586	0.01051186309301456	
0.026940457459328437	0.013982260361613354	0.00974687831426179	0.004740093233426755	0.0324521623173611	0.00588930573339024	0.021874852695453344	0.019297771658361763	0.011312821701831675	0.011866370937616735	
0.025489744548286588	0.02042428817802503	0.012841840636338258	0.0035101344162901107	0.03807151279270081	0.058261657419263084	0.020329353618854983	0.01799375469883733	0.013563041966148855	0.012685076578259246	
0.028731783039113824	0.022376160778859518	0.01183385570750768	0.0045589326774581026	0.03530699100363687	0.005925125906956892	0.021180079148711634	0.021760930151237003	0.014426253188036165	0.016003437616735148	
0.028876295604015244	0.017393685674547972	0.010455320960089307	0.0029910884859577873	0.03482097811523006	0.004752392943519705	0.019471378946442717	0.019500934522248447	0.009024153721307673	0.011888193873739255	
0.029686503288335046	0.019271728511821976	0.008975742394641361	0.003969207801864668	0.03176013909270722	0.005961099729691279	0.021715555360126634	0.018764467173704003	0.01854297820542546	0.012472118976466195	
0.02556176434752509	0.015414629207232265	0.012642211833658948	0.0042801435680375225	0.03414275824666625	0.0040908806373595105	0.018235715416410177	0.013257030334819475	0.013190255042893584	0.011027416884572283	
0.025817370024229843	0.014902105146036165	0.013147895618197042	0.004418018646685349	0.029078678619281567	0.009444400341442593	0.027189182129979745	0.01693215840545503	0.017168932297704616	0.011576361598804635	
0.02594403862928347	0.017275177746870662	0.009814305051632706	0.0027988051249785493	0.032695810629745414	0.006034249537629816	0.01789138334359334	0.01917073170731709	0.007730244609320658	0.0120742930519238	
0.028031371685704354	0.01827437162726008	0.010054350404688807	0.0028656443402162095	0.03545334077713268	0.005192031583440032	0.017814806085656498	0.017833860477314455	0.009902261766751685	0.01152597683974598	
0.024059172031844944	0.015851094297635614	0.00695853544515769	0.0038330778470514223	0.029165873795699637	0.011349837814767396	0.018004374285463025	0.019252794824722443	0.014270406909343851	0.011151319574150163	
0.03127730758047765	0.04287356439499305	0.011479126430365617	0.005236176857518733	0.0541640585720666	0.0074923872528097875	0.016312051710491608	0.021042063117405377	0.01739024113146304	0.011377408479641382	
0.029688805122879885	0.017464953546592506	0.00997827728160759	0.003299154607332838	0.036535999489568094	0.008980433916631097	0.023015159616568442	0.02488498732406677	0.02848213076744724	0.02115081247665301	
0.03541271623399083	0.025775153268428375	0.012645549818587771	0.005307501000972373	0.050234162572577096	0.00501053634940959	0.015592351596165685	0.02085904274849199	0.015408164850452122	0.013120477213298468	
0.028083241121495357	0.018063622809457582	0.008850646804353891	0.003475461877252187	0.03677739807311939	0.007333504054630815	0.02338539002726232	0.015601542092840275	0.010453742174820311	0.012447275868509536	
0.0322786692973347	0.05371470041724623	0.009633001674574378	0.009174610764742902	0.028760498947234092	0.012536939820742643	0.015557848913903785	0.03353333945274941	0.03239684790169254	0.022335913335823705	
0.030116673451021043	0.021557992211404718	0.015240648199832531	0.004424765772464682	0.040319529764563274	0.006794800113814197	0.022341723683053375	0.02046244426960398	0.013778393229770454	0.012500569667538288	
0.029665410591900285	0.01806527677329625	0.012256674574379027	0.0053786180861408244	0.03532669750526387	0.006071498079385403	0.017736341570662215	0.018189979019145035	0.011449207048458147	0.012652570974971982	
0.026210262374524052	0.015575805285118233	0.010043283561261511	0.0029327272207287087	0.03283292668921073	0.0052329207568644195	0.015416224606455026	0.01571764402482735	0.009451503593786227	0.00802567706387748	
0.033420902734510184	0.02224508984700974	0.013002316494557634	0.011532397185837684	0.049961201429209484	0.005823065869967279	0.023395250197871777	0.022315989159891605	0.01808576396939487	0.012883120097123649	
0.04088386874350989	0.058960268150208606	0.01225580170248395	0.02230835954927648	0.0522381337331718	0.05763692274861292	0.02830594142995338	0.03913929277034703	0.028221879202411315	0.018791583862532706	
0.02892128570439596	0.019459757997218368	0.00987191668992465	0.0035327403763656135	0.032068015057742615	0.004242893725992318	0.02046912496702138	0.016926925430544644	0.020928447716206833	0.011553960590212919	
0.02834842436829351	0.015539945479833107	0.011198280072564896	0.004367920837384889	0.03568912397116063	0.00449320813771518	0.01683808548060857	0.016928682577148368	0.011996857175979597	0.012283535674262235	
0.02492856157840083	0.016403839221140474	0.00776096078704996	0.0029356123091002686	0.025508988706693023	0.007036604068857591	0.027836720605047903	0.018485838797097663	0.017286509390215643	0.011327843668285386	
0.030802051782623786	0.020287676216968024	0.013855872174155735	0.003884909340502202	0.03662456900401967	0.005971789728268601	0.02590744789376484	0.02324485357111636	0.019218956642708094	0.013584531191632424	
0.051848008722741604	0.03335086230876216	0.015910644711135926	0.006621114225247382	0.07083467300453013	0.007596073410157916	0.028994649547093465	0.03661672436401785	0.05298620565731509	0.030354895405304443	
0.02399152149532715	0.017572093463143246	0.010630534468322636	0.00631737745238231	0.030478043131500022	0.01061620287380851	0.023493072728871685	0.023075613252906715	0.018361510549501525	0.01609093107956669	
0.026564025337486964	0.015169514881780241	0.010258067262070892	0.0029863330092089464	0.03365294902060872	0.003954815763266468	0.020780488083721745	0.014905502229215844	0.009973159054022724	0.011125150354874862	
0.028627017930079518	0.04673563004172465	0.011419487161596431	0.0045231464851570105	0.035182753780386704	0.0069878517570066846	0.019193375252836143	0.018765941952967928	0.010399903779271961	0.01828327885692941	
0.03447443115264799	0.027293590542420025	0.011848692436505734	0.006604361379625924	0.041767814713200964	0.005886457533077251	0.026519004485093634	0.041749018270827824	0.02391571875724556	0.024313600112065757	
0.028300068535825566	0.018344236439499312	0.015873531956461063	0.004358967568495109	0.03310432272060235	0.005054283681889316	0.019066839328115388	0.022731489640702863	0.010727214236030609	0.013941335450130748	
0.02856614205607476	0.015606862308762166	0.01287166829472509	0.004208746210604586	0.03631658074395461	0.006205084649310002	0.025319953390203133	0.018492326252294796	0.01067184790169256	0.012257454239820699	
0.029223479681550694	0.017297444784422817	0.009751598520792631	0.004345760453011495	0.03361983091941559	0.00477557831839522	0.020715843813209026	0.01974162164524873	0.010676728495246928	0.010418866268210685	
0.026543831221876067	0.016378299304589727	0.008510106056377338	0.005469808385288564	0.03184070312001532	0.0054629776639635785	0.014279024711986634	0.01933845790715973	0.010663968235566897	0.00934562289876727	
0.029504543717549264	0.016844024478442278	0.008516213368685464	0.00830343247726363	0.03086891469405985	0.004640402617726563	0.017651257585084863	0.02033827607308333	0.013835615580802223	0.012856556779977591	
0.02768148715818622	0.016135990542420015	0.00935978928272397	0.004092382886232339	0.03024599757544823	0.008127019490681456	0.016254862369184768	0.021960328700061215	0.015294246464178072	0.010824405117669028	
0.030114602284527503	0.017925857579972185	0.013023590566564325	0.002962073442772978	0.034701202067249456	0.0068304652155356345	0.018044107818133846	0.023691539470233433	0.008758983306283332	0.013881450317519606	
0.029885188785046677	0.01752621863699583	0.020645093497069483	0.0032554458616942178	0.035128966375295126	0.003333447147531654	0.016970942749098588	0.017577673747705226	0.012471445629492232	0.012312936122525221	
0.028281517895465482	0.0674266470097356	0.015453432179737662	0.005669155179317053	0.036666532252919035	0.021090849338454978	0.030607563978541866	0.030197241891773734	0.023091449107349903	0.016545374486365342	
0.028175601523018366	0.018620242002781638	0.00896000627965392	0.004309053938111308	0.031151775027116715	0.0062891734243846935	0.01844724562483511	0.018416572252819306	0.01105846974263854	0.018892239447142307	
0.02764508355832464	0.01612529012517385	0.018414319006419204	0.006064205799919928	0.03564136923371403	0.0066333276426234185	0.01943375340779176	0.02292775941952968	0.010550229538604213	0.012348634665670528	
0.02567085621322259	0.01233149707927677	0.00882809726486185	0.008554791511754273	0.030067609902379902	0.005526274007682458	0.02437330929557648	0.016367032957426354	0.01171836772548111	0.009604733843855061	
0.026708635652474857	0.02237108539638387	0.01301869104102708	0.01660209460618887	0.03034217571619988	0.006776191492388674	0.02998444727816369	0.031794950607570586	0.024497661720380263	0.013123127568173333	
0.029508175147109763	0.0199977468706537	0.009351558051911808	0.007722351427100618	0.03808400178651188	0.007085740503627825	0.025789972737666	0.025300030597080178	0.012613727104103868	0.015017768023907361	
0.030971063620629905	0.023303383588317086	0.0106943385431203	0.011108976720242525	0.03682700121227589	0.0050194835680751155	0.022404799929645617	0.03340029635457647	0.019575114769302113	0.06855397459843106	
0.027745489927310463	0.019399118776077893	0.010229792073681278	0.0034940593719613336	0.03662859503604929	0.00628073410157917	0.017673975903614456	0.0207335842293907	0.01069425689775099	0.011840147553231227	
0.03025178234683276	0.02393857913769122	0.010132880267931908	0.008279708288051258	0.03522446053722965	0.00707756722151088	0.01658886377627298	0.028369026138648456	0.012707846046835145	0.05925872898767273	
0.02921790834198686	0.018907133240611947	0.008562557214624619	0.003591486014985987	0.03180632808013783	0.005410617442025893	0.020764050655175437	0.017082261561325293	0.01703466496638071	0.01209415016809862	
0.03181324056767042	0.01921997218358832	0.009732227183924082	0.004577113195675799	0.03583624832514522	0.008722135438895998	0.03200014246768095	0.03577432118192145	0.012881498956642716	0.018432838064998135	
0.028250734510211154	0.014681888734353265	0.01278229556237789	0.0025975822227306523	0.033918460409621654	0.004019715464504197	0.02046154955588779	0.019557428971063905	0.009951791096684443	0.012365211991034738	
0.03225056060920738	0.02191245285118222	0.012243864778118901	0.00586581765143282	0.03555272570662925	0.005839674206857306	0.022247403922258366	0.03194316198968446	0.01236806051472292	0.01570525868509526	
0.03574634378677737	0.026549397496522936	0.012095570750767523	0.00393954012469256	0.043752272698270915	0.005841122492530944	0.023889775745317015	0.03616373459218463	0.017260641085091576	0.017538672954800157	
0.035784877258566904	0.025849948817802487	0.03300021629919063	0.009595302865640906	0.042640903464556894	0.010849041115379139	0.0227321994547533	0.025644685724276597	0.010649349640621381	0.017532467314157637	
0.037109618137763985	0.026398519610570246	0.010691348032375106	0.006496828919521821	0.04062854271677409	0.005779908948641344	0.020399967461085217	0.0355595969927441	0.028760706005100885	0.016466837878221893	
0.02975540214607132	0.01842518998609181	0.012187350683784537	0.00417896928444775	0.03597918267083525	0.004612560819462228	0.019851953214317118	0.01836940029722878	0.011216976582425224	0.012714864587224515	
0.02896016393215642	0.016835405285118225	0.013115664247837009	0.0042771303552021946	0.03233757161998343	0.0060611950490823754	0.016990484566001236	0.015466706005769739	0.012603926501275205	0.010502698916697792	
0.030094644098303872	0.01829301196105703	0.015181816913201243	0.004485420122404619	0.03517094940343268	0.006806706501636077	0.016328165508750336	0.01744946236559141	0.011806519823788553	0.009196956481135594	
0.028932633714087896	0.02296558442280945	0.01514726695506559	0.006795437853915231	0.033070274357174786	0.008443445724854172	0.0263530199630639	0.03625266107177204	0.023831876883839555	0.019075048561822922	
0.027169092004153735	0.01651048511821975	0.007611097543957576	0.006049821540925469	0.02489408664582405	0.05607772371603365	0.019988685251956725	0.01790176763703119	0.012972527243218183	0.014841633358236834	
0.033303670474212566	0.024638041724617536	0.02298650083728715	0.006940257392895955	0.04918743188923622	0.017486258358230193	0.03087564418256968	0.03306297491039426	0.017481930210990034	0.02186377848337693	
0.023143879543094378	0.012736330458970786	0.008258140524699975	0.003019281015843962	0.028444348880239882	0.006568055199886188	0.020356110280538218	0.016860947635282807	0.00913343032691862	0.011109816025401571	
0.02726972142609898	0.015369946036161342	0.010222194390175828	0.002327634845278269	0.035308611625087825	0.004873442879499217	0.01863401459854014	0.020243690007867826	0.009786948759564117	0.021307149794546155	
0.033150385185185094	0.02400310486787206	0.013999338543120304	0.0042851009552136365	0.042816786192815766	0.007642969127898704	0.02613092164277546	0.020105972550048076	0.012091960352422904	0.01464424355621965	
0.028554528210453414	0.015494899582753833	0.009747665364219931	0.0026109083109306184	0.03165977732406047	0.004595756153080097	0.018271862633013804	0.019884814232013284	0.010667061210294463	0.012969340679865516	
0.039455259536171634	0.021921429207232297	0.017032883058889205	0.004702954298461364	0.05600626555222353	0.005920159339877649	0.02472287661595284	0.027931001835824785	0.021648603060514728	0.01659020358610385	
0.03369655285565927	0.01776864422809458	0.056397233463577966	0.005269900474746898	0.05587842212722517	0.0067664475743348974	0.027013640840735192	0.02749611854183058	0.029053818687688394	0.015728601045946953	
0.03377943939079256	0.017658855632823368	0.05494795562377892	0.005399824400846538	0.05595727812161043	0.006694199743918053	0.026677521765895683	0.02736937844217152	0.029101466496638088	0.01559942379529324	
0.029964125579785412	0.016291853129346327	0.009241161735975443	0.004287510724703998	0.034387576086263014	0.006670763977806231	0.017056361797555184	0.022959126671911887	0.012146880361697197	0.01374931826671647	
0.03843653194877122	0.02889235771905425	0.014299600195367003	0.011382271349310764	0.04273890001914125	0.009001505192772796	0.02015833435933514	0.02229303523035232	0.010946372594481802	0.01219199477026522	
0.03118901889927314	0.0205965468706537	0.013882324867429527	0.004030014871589544	0.036840312001531324	0.006199418124911083	0.026440507431184587	0.02386310516653553	0.01926737885462555	0.013912906238326484	
0.03162042769124257	0.02276532072322669	0.011573280072564888	0.009398711891551798	0.03671987622025139	0.005793770095319394	0.02555116436549115	0.01986273013375296	0.01377194760027823	0.018778302203959662	
0.02752453984077534	0.013488218636995843	0.010283561261512706	0.0030901715952639706	0.030294243603649577	0.006155448854744628	0.015090750153900274	0.017907668502491467	0.009408707396243918	0.015039008218154655	
0.02742944340602285	0.016025482614742684	0.00991269746022886	0.004788395012297662	0.03284017099470429	0.004156911367193058	0.020100479289420457	0.029897104642014196	0.01577178877811268	0.011743444153903623	
0.03036775050190374	0.018562522392211428	0.011335907758861289	0.0046663964994566156	0.034364722771645526	0.008355101721439747	0.026863385805997696	0.021800159979019164	0.012508465105495028	0.012734322002241316	
0.02829849802699898	0.01793063310152991	0.009408722439296682	0.008316385059772355	0.03275896318509543	0.006730341442594964	0.015988551578577075	0.021562004545851915	0.012579006492000921	0.011454532125513634	
0.026384588715818547	0.016346358831710716	0.013088709879988834	0.003392277641137104	0.029134685127289003	0.007909355527102004	0.02739143610940111	0.017295374595681465	0.01832415488059356	0.013008758871871494	
0.028359624229837312	0.01931603616133521	0.007673331007535584	0.0036125241663330096	0.03356422892873094	0.004535177123346138	0.019432231114237974	0.02258148439548913	0.01514759795965685	0.015393929772132981	
0.02809754821737626	0.015597702364394986	0.010183983393804073	0.003011230910026884	0.03267417150513625	0.006153181106843079	0.01773994019875121	0.017021904012588514	0.010735672385810345	0.00907041557713858	
0.027322624575977797	0.01809549151599444	0.0131068559866034	0.0031019870731567806	0.035653127033752334	0.004885902688860435	0.01850518599947234	0.02080336043360435	0.009369622072803153	0.010852867015315647	
0.02672971214953271	0.016074676495132122	0.007941734579960924	0.002816138534576445	0.032821210361768674	0.007683778631384263	0.022549685164013726	0.016542972287787394	0.012187706932529564	0.01159313036981696	
0.03353532862582203	0.02265686731571626	0.013254537398827792	0.004118584339072243	0.047029115038601375	0.005240873523972116	0.047977799665816605	0.0337870889063729	0.01725260955251566	0.04080992622338437	
0.02846909560401521	0.018635502086230882	0.010449060145129776	0.01000498026654465	0.03701777451668476	0.010095315123061598	0.026694465746196445	0.0222946699886354	0.013244773939253416	0.01930931920059767	
0.032425530910349505	0.021716391655076495	0.016522626290817775	0.004402477263627528	0.04756092005359541	0.006947708066581307	0.018880598012487905	0.017906870355800346	0.013164210526315792	0.012476969555472542	
0.028889047975077874	0.016670822253129356	0.010716752023444034	0.004576179717439799	0.03199695016908057	0.00542328069426661	0.02360242195057605	0.018857637905411312	0.017867614189659185	0.013004418192005986	
0.029241958878504604	0.016736767176634235	0.012632520234440416	0.003934855002001943	0.03610517003764445	0.007773633518281403	0.027889793333919576	0.020617631785995297	0.014656560398794349	0.01189773533806499	
0.026607154032537182	0.018200234770514603	0.011485058610103273	0.00464573814562718	0.03290242455177695	0.009502686015080378	0.02968851464251159	0.029731736165748736	0.02893135288662184	0.017361210310048572	
0.02659050813430252	0.017456497357440905	0.010682349288305885	0.003745346336441115	0.031248995725132407	0.05623045098876091	0.0327936944859731	0.020620649532301784	0.012242255970322287	0.016971623085543522	
0.03438741516095527	0.023954017246175227	0.024247718392408583	0.010370507349997138	0.058074624513494565	0.004820207710911937	0.023203731422038514	0.028895357111635638	0.014216968467424073	0.01218184067986552	
0.031167950432675538	0.02141655410292073	0.01166840078146805	0.009750364925928049	0.03840508135009252	0.0066198335467349545	0.020933288189253354	0.022867564472418927	0.024076386505912376	0.012192938924168846	
0.027983700103842123	0.017545765785813634	0.00995553725927993	0.00776155179317051	0.03603546098385765	0.004916958315549864	0.026412488787265827	0.019377407990208956	0.017102289589612817	0.011362300149420995	
0.03083166119764632	0.02127360723226705	0.015775854730672625	0.0033197214436881547	0.04078472213360558	0.005518577322520985	0.022088300061560116	0.027184762654078144	0.013705372130767444	0.01591254015689205	
0.026500838075458583	0.017138969123783033	0.00740889547864918	0.004290988388720471	0.027593567919351785	0.005069977237160336	0.023856869228739776	0.02424978582043884	0.010172206121029446	0.013275727493462836	
0.0303123523710626	0.020782478442280934	0.012668220066982983	0.011737086884401993	0.03840747144771263	0.016403743064447293	0.020626602761410595	0.01938934697088907	0.01497467192209599	0.012087606462457977	
0.028652858566978162	0.018062018915159937	0.013997820960089311	0.0024609563576045304	0.037395295731512825	0.004027941385687865	0.01781714185207986	0.019753898942215232	0.010102420588917234	0.010789989727306678	
0.02841907538940805	0.018439238386648123	0.010558468462182532	0.003311821197734942	0.036069725642825255	0.0057750561957604215	0.01860214493008529	0.016641526357199076	0.009228299327614192	0.013340364213672025	
0.02642488985808243	0.016152075104311533	0.009510767513257046	0.003516314705714121	0.030233714668538282	0.008927276995305163	0.028758952598716022	0.021654864061543853	0.017195940180848593	0.02337163896152411	
0.025521215368639674	0.013260372739916555	0.010185859614847892	0.003502083166504604	0.031401441332227456	0.013722037274149947	0.012363969747603554	0.017928392341987946	0.011952243218177607	0.009451694060515502	
0.027835739563862885	0.018906468984700987	0.012531612475579122	0.004886712806726535	0.03947192879474261	0.006234241001564945	0.017027408319409017	0.015169099571640882	0.013385785995826576	0.01275890829286515	
0.025815311041883008	0.01604830319888734	0.009944562517443486	0.003297399187782416	0.032820682064697265	0.00662793427230047	0.017216885937912232	0.02264673660284991	0.01398392534198934	0.013579439671273823	
0.02752172364139831	0.015672876773296252	0.010281715740999165	0.0034513470228221695	0.029494016461430524	0.014656840233319103	0.026756470846891187	0.024127684238132708	0.012800894968699282	0.01704241968621593	
0.0308125064728278	0.02066312489568846	0.013552270443762211	0.005192874220671511	0.037684680022969444	0.009123909517712327	0.03411713745492919	0.024224004720692378	0.012375064920009273	0.01642188270452	
0.03151139937694703	0.02088277107093182	0.00959076472229975	0.002932544757764686	0.035271990046576975	0.06100012092758574	0.03502478497933341	0.03984817553981981	0.02854889983769997	0.014938632797908108	
0.02596259286950493	0.015340131849791374	0.008517863522188114	0.004718459074529544	0.02968585784470108	0.007835409019775216	0.0239239468824202	0.020921969577760293	0.012660382564340366	0.012262930519237955	
0.026595948494288577	0.01652758331015298	0.00970706112196483	0.0038097569067093756	0.030740188859822656	0.00834669085218381	0.03546840471374549	0.02637141708191276	0.01813675052167865	0.015482462644751576	
0.03063988258913111	0.017876210848400544	0.009889575774490653	0.004960368929817537	0.040760722899253546	0.007110803812775642	0.01893669773986457	0.02779523559751723	0.01466411894273128	0.012398061262607398	
0.028516615160955328	0.017345374687065353	0.012378818727323472	0.004917392895956071	0.03415304727875968	0.005296037843220942	0.018810163574004043	0.01700210945012676	0.01006889172269882	0.01426076765035489	
0.03117433589477324	0.017764516272600853	0.012195343985487021	0.0031013086998798838	0.03911964588783263	0.007249672784179824	0.01977983730542609	0.020083964507387017	0.010299724089960582	0.0128057788569294	
0.028586005953617162	0.018032758275382463	0.011019724392966794	0.0030893954126866106	0.037038936387417884	0.005766770522122635	0.018781455456863952	0.01913993793163738	0.011095835845119407	0.014124111878968993	
0.029722127102803718	0.019656970236439503	0.010881658526374552	0.004518003203111593	0.0331610470235437	0.010483794280836532	0.018358539266555274	0.020631239618847812	0.011317376536053792	0.011394411654837504	
0.03657345379023877	0.04581344534075108	0.01742560214903712	0.0037232420065206203	0.04894093983283358	0.008596928439322804	0.01919851112479113	0.023255125448028664	0.009995010433572926	0.015284952372058251	
0.02367984215991692	0.015916556328233654	0.008268820820541447	0.0036113046959903895	0.027953013462642787	0.009405712050078247	0.02801950136311667	0.019117475303785304	0.017290792951541876	0.009766839745984307	
0.029279042436829283	0.014824851738525732	0.009478895478649177	0.003640907738946406	0.03402313915651121	0.004640261772656138	0.017278140005276593	0.022226142145292428	0.01278733712033388	0.014108970862906243	
0.026356410799584586	0.015394164673157162	0.00785803586380128	0.00477129039638506	0.029421609136731974	0.005816448997012377	0.01690187670389587	0.015186700760555996	0.011406138418734066	0.010228234030631302	
